0: covered = 100 ;    is_min_covered =    1 ;    min_val =  1372 ;    max_val =  1515 ;    mean_val =   1448.62 ;    std_val = 28.97
1: covered = 100 ;    is_min_covered =    1 ;    min_val =  1367 ;    max_val =  1517 ;    mean_val =   1445.77 ;    std_val = 31.80
2: covered = 100 ;    is_min_covered =    1 ;    min_val =  1373 ;    max_val =  1517 ;    mean_val =   1445.46 ;    std_val = 31.33
3: covered = 100 ;    is_min_covered =    1 ;    min_val =  1373 ;    max_val =  1492 ;    mean_val =   1443.32 ;    std_val = 32.34
4: covered = 100 ;    is_min_covered =    1 ;    min_val =  1372 ;    max_val =  1492 ;    mean_val =   1443.75 ;    std_val = 29.11
5: covered = 100 ;    is_min_covered =    1 ;    min_val =  1359 ;    max_val =  1502 ;    mean_val =   1443.32 ;    std_val = 30.52
6: covered = 100 ;    is_min_covered =    1 ;    min_val =  1359 ;    max_val =  1489 ;    mean_val =   1439.90 ;    std_val = 35.16
7: covered = 100 ;    is_min_covered =    1 ;    min_val =  1354 ;    max_val =  1509 ;    mean_val =   1437.77 ;    std_val = 39.00
8: covered = 100 ;    is_min_covered =    1 ;    min_val =  1353 ;    max_val =  1493 ;    mean_val =   1431.12 ;    std_val = 45.05
9: covered = 100 ;    is_min_covered =    1 ;    min_val =  1352 ;    max_val =  1510 ;    mean_val =   1425.61 ;    std_val = 47.12
10: covered = 100 ;    is_min_covered =    1 ;    min_val =  1351 ;    max_val =  1510 ;    mean_val =   1420.57 ;    std_val = 44.36
11: covered = 100 ;    is_min_covered =    1 ;    min_val =  1353 ;    max_val =  1510 ;    mean_val =   1418.60 ;    std_val = 40.33
12: covered = 100 ;    is_min_covered =    1 ;    min_val =  1356 ;    max_val =  1486 ;    mean_val =   1418.40 ;    std_val = 36.47
13: covered = 100 ;    is_min_covered =    1 ;    min_val =  1356 ;    max_val =  1486 ;    mean_val =   1413.20 ;    std_val = 33.44
14: covered = 100 ;    is_min_covered =    1 ;    min_val =  1355 ;    max_val =  1477 ;    mean_val =   1413.74 ;    std_val = 34.25
15: covered = 100 ;    is_min_covered =    1 ;    min_val =  1351 ;    max_val =  1477 ;    mean_val =   1411.20 ;    std_val = 32.38
16: covered = 100 ;    is_min_covered =    1 ;    min_val =  1351 ;    max_val =  1477 ;    mean_val =   1408.31 ;    std_val = 27.83
17: covered = 100 ;    is_min_covered =    1 ;    min_val =  1351 ;    max_val =  1477 ;    mean_val =   1409.63 ;    std_val = 27.12
18: covered = 100 ;    is_min_covered =    1 ;    min_val =  1358 ;    max_val =  1473 ;    mean_val =   1407.86 ;    std_val = 27.32
19: covered = 100 ;    is_min_covered =    1 ;    min_val =  1363 ;    max_val =  1473 ;    mean_val =   1408.39 ;    std_val = 26.22
20: covered = 100 ;    is_min_covered =    1 ;    min_val =  1358 ;    max_val =  1473 ;    mean_val =   1407.38 ;    std_val = 23.62
21: covered = 100 ;    is_min_covered =    1 ;    min_val =  1358 ;    max_val =  1459 ;    mean_val =   1408.13 ;    std_val = 22.75
22: covered = 100 ;    is_min_covered =    1 ;    min_val =  1358 ;    max_val =  1461 ;    mean_val =   1408.32 ;    std_val = 21.12
23: covered = 100 ;    is_min_covered =    1 ;    min_val =  1358 ;    max_val =  1450 ;    mean_val =   1407.23 ;    std_val = 20.75
24: covered = 100 ;    is_min_covered =    1 ;    min_val =  1361 ;    max_val =  1437 ;    mean_val =   1402.83 ;    std_val = 20.34
25: covered = 100 ;    is_min_covered =    1 ;    min_val =  1361 ;    max_val =  1441 ;    mean_val =   1400.36 ;    std_val = 21.18
26: covered = 100 ;    is_min_covered =    1 ;    min_val =  1354 ;    max_val =  1437 ;    mean_val =   1396.87 ;    std_val = 19.39
27: covered = 100 ;    is_min_covered =    1 ;    min_val =  1354 ;    max_val =  1439 ;    mean_val =   1390.94 ;    std_val = 19.60
28: covered = 100 ;    is_min_covered =    1 ;    min_val =  1355 ;    max_val =  1438 ;    mean_val =   1388.16 ;    std_val = 18.70
29: covered = 100 ;    is_min_covered =    1 ;    min_val =  1346 ;    max_val =  1430 ;    mean_val =   1386.73 ;    std_val = 18.89
30: covered = 100 ;    is_min_covered =    1 ;    min_val =  1355 ;    max_val =  1430 ;    mean_val =   1384.89 ;    std_val = 18.65
31: covered = 100 ;    is_min_covered =    1 ;    min_val =  1355 ;    max_val =  1437 ;    mean_val =   1385.23 ;    std_val = 19.64
32: covered = 100 ;    is_min_covered =    1 ;    min_val =  1351 ;    max_val =  1434 ;    mean_val =   1384.62 ;    std_val = 18.55
33: covered = 100 ;    is_min_covered =    1 ;    min_val =  1351 ;    max_val =  1434 ;    mean_val =   1386.94 ;    std_val = 20.34
34: covered = 100 ;    is_min_covered =    1 ;    min_val =  1342 ;    max_val =  1434 ;    mean_val =   1384.89 ;    std_val = 21.66
35: covered = 100 ;    is_min_covered =    1 ;    min_val =  1351 ;    max_val =  1431 ;    mean_val =   1380.13 ;    std_val = 18.19
36: covered = 100 ;    is_min_covered =    1 ;    min_val =  1341 ;    max_val =  1420 ;    mean_val =   1379.29 ;    std_val = 17.24
37: covered = 100 ;    is_min_covered =    1 ;    min_val =  1341 ;    max_val =  1415 ;    mean_val =   1377.54 ;    std_val = 16.28
38: covered = 100 ;    is_min_covered =    1 ;    min_val =  1341 ;    max_val =  1414 ;    mean_val =   1376.15 ;    std_val = 15.41
39: covered = 100 ;    is_min_covered =    1 ;    min_val =  1344 ;    max_val =  1416 ;    mean_val =   1374.77 ;    std_val = 15.04
40: covered = 100 ;    is_min_covered =    1 ;    min_val =  1342 ;    max_val =  1410 ;    mean_val =   1373.98 ;    std_val = 12.83
41: covered = 100 ;    is_min_covered =    1 ;    min_val =  1351 ;    max_val =  1410 ;    mean_val =   1375.94 ;    std_val = 12.20
42: covered = 100 ;    is_min_covered =    1 ;    min_val =  1337 ;    max_val =  1410 ;    mean_val =   1376.13 ;    std_val = 14.13
43: covered = 100 ;    is_min_covered =    1 ;    min_val =  1334 ;    max_val =  1410 ;    mean_val =   1375.94 ;    std_val = 14.83
44: covered = 100 ;    is_min_covered =    1 ;    min_val =  1334 ;    max_val =  1410 ;    mean_val =   1375.04 ;    std_val = 14.64
45: covered = 100 ;    is_min_covered =    1 ;    min_val =  1333 ;    max_val =  1411 ;    mean_val =   1376.03 ;    std_val = 15.06
46: covered = 100 ;    is_min_covered =    1 ;    min_val =  1349 ;    max_val =  1411 ;    mean_val =   1378.74 ;    std_val = 15.07
47: covered = 100 ;    is_min_covered =    1 ;    min_val =  1350 ;    max_val =  1411 ;    mean_val =   1377.29 ;    std_val = 13.85
48: covered = 100 ;    is_min_covered =    1 ;    min_val =  1352 ;    max_val =  1410 ;    mean_val =   1376.37 ;    std_val = 11.93
49: covered = 100 ;    is_min_covered =    1 ;    min_val =  1336 ;    max_val =  1412 ;    mean_val =   1376.73 ;    std_val = 16.35
50: covered = 100 ;    is_min_covered =    1 ;    min_val =  1336 ;    max_val =  1410 ;    mean_val =   1374.32 ;    std_val = 14.95
51: covered = 100 ;    is_min_covered =    1 ;    min_val =  1336 ;    max_val =  1410 ;    mean_val =   1372.24 ;    std_val = 15.36
52: covered = 100 ;    is_min_covered =    1 ;    min_val =  1336 ;    max_val =  1410 ;    mean_val =   1372.87 ;    std_val = 17.10
