0: covered = 100 ;    is_min_covered =    1 ;    min_val =  1384 ;    max_val =  1508 ;    mean_val =   1448.48 ;    std_val = 26.79
1: covered = 100 ;    is_min_covered =    1 ;    min_val =  1384 ;    max_val =  1508 ;    mean_val =   1442.93 ;    std_val = 24.69
2: covered = 100 ;    is_min_covered =    1 ;    min_val =  1384 ;    max_val =  1475 ;    mean_val =   1438.45 ;    std_val = 22.12
3: covered = 100 ;    is_min_covered =    1 ;    min_val =  1368 ;    max_val =  1482 ;    mean_val =   1434.35 ;    std_val = 24.83
4: covered = 100 ;    is_min_covered =    1 ;    min_val =  1368 ;    max_val =  1490 ;    mean_val =   1433.81 ;    std_val = 21.76
5: covered = 100 ;    is_min_covered =    1 ;    min_val =  1374 ;    max_val =  1465 ;    mean_val =   1428.42 ;    std_val = 22.10
6: covered = 100 ;    is_min_covered =    1 ;    min_val =  1375 ;    max_val =  1480 ;    mean_val =   1427.15 ;    std_val = 24.54
7: covered = 100 ;    is_min_covered =    1 ;    min_val =  1371 ;    max_val =  1477 ;    mean_val =   1425.03 ;    std_val = 22.24
8: covered = 100 ;    is_min_covered =    1 ;    min_val =  1385 ;    max_val =  1472 ;    mean_val =   1425.03 ;    std_val = 20.88
9: covered = 100 ;    is_min_covered =    1 ;    min_val =  1381 ;    max_val =  1471 ;    mean_val =   1426.36 ;    std_val = 22.99
10: covered = 100 ;    is_min_covered =    1 ;    min_val =  1381 ;    max_val =  1471 ;    mean_val =   1424.01 ;    std_val = 22.17
11: covered = 100 ;    is_min_covered =    1 ;    min_val =  1375 ;    max_val =  1471 ;    mean_val =   1423.01 ;    std_val = 21.31
12: covered = 100 ;    is_min_covered =    1 ;    min_val =  1375 ;    max_val =  1469 ;    mean_val =   1421.87 ;    std_val = 20.55
13: covered = 100 ;    is_min_covered =    1 ;    min_val =  1373 ;    max_val =  1469 ;    mean_val =   1419.92 ;    std_val = 24.31
14: covered = 100 ;    is_min_covered =    1 ;    min_val =  1368 ;    max_val =  1458 ;    mean_val =   1413.96 ;    std_val = 25.62
15: covered = 100 ;    is_min_covered =    1 ;    min_val =  1360 ;    max_val =  1463 ;    mean_val =   1406.25 ;    std_val = 26.02
16: covered = 100 ;    is_min_covered =    1 ;    min_val =  1360 ;    max_val =  1472 ;    mean_val =   1402.08 ;    std_val = 25.32
17: covered = 100 ;    is_min_covered =    1 ;    min_val =  1360 ;    max_val =  1472 ;    mean_val =   1397.63 ;    std_val = 23.31
18: covered = 100 ;    is_min_covered =    1 ;    min_val =  1354 ;    max_val =  1458 ;    mean_val =   1396.93 ;    std_val = 23.32
19: covered = 100 ;    is_min_covered =    1 ;    min_val =  1358 ;    max_val =  1448 ;    mean_val =   1393.36 ;    std_val = 21.20
20: covered = 100 ;    is_min_covered =    1 ;    min_val =  1358 ;    max_val =  1448 ;    mean_val =   1395.86 ;    std_val = 22.24
21: covered = 100 ;    is_min_covered =    1 ;    min_val =  1347 ;    max_val =  1448 ;    mean_val =   1396.99 ;    std_val = 23.38
22: covered = 100 ;    is_min_covered =    1 ;    min_val =  1347 ;    max_val =  1448 ;    mean_val =   1395.13 ;    std_val = 24.09
23: covered = 100 ;    is_min_covered =    1 ;    min_val =  1354 ;    max_val =  1448 ;    mean_val =   1394.24 ;    std_val = 24.32
24: covered = 100 ;    is_min_covered =    1 ;    min_val =  1354 ;    max_val =  1454 ;    mean_val =   1390.19 ;    std_val = 26.54
25: covered = 100 ;    is_min_covered =    1 ;    min_val =  1352 ;    max_val =  1454 ;    mean_val =   1387.78 ;    std_val = 22.99
26: covered = 100 ;    is_min_covered =    1 ;    min_val =  1350 ;    max_val =  1454 ;    mean_val =   1386.34 ;    std_val = 24.37
27: covered = 100 ;    is_min_covered =    1 ;    min_val =  1350 ;    max_val =  1435 ;    mean_val =   1381.10 ;    std_val = 22.56
28: covered = 100 ;    is_min_covered =    1 ;    min_val =  1348 ;    max_val =  1437 ;    mean_val =   1380.30 ;    std_val = 21.82
29: covered = 100 ;    is_min_covered =    1 ;    min_val =  1340 ;    max_val =  1427 ;    mean_val =   1378.09 ;    std_val = 20.25
30: covered = 100 ;    is_min_covered =    1 ;    min_val =  1340 ;    max_val =  1427 ;    mean_val =   1378.05 ;    std_val = 20.67
31: covered = 100 ;    is_min_covered =    1 ;    min_val =  1340 ;    max_val =  1428 ;    mean_val =   1376.54 ;    std_val = 20.37
32: covered = 100 ;    is_min_covered =    1 ;    min_val =  1345 ;    max_val =  1428 ;    mean_val =   1372.62 ;    std_val = 18.82
33: covered = 100 ;    is_min_covered =    1 ;    min_val =  1333 ;    max_val =  1412 ;    mean_val =   1371.64 ;    std_val = 17.20
34: covered = 100 ;    is_min_covered =    1 ;    min_val =  1339 ;    max_val =  1420 ;    mean_val =   1369.13 ;    std_val = 15.86
35: covered = 100 ;    is_min_covered =    1 ;    min_val =  1336 ;    max_val =  1420 ;    mean_val =   1369.64 ;    std_val = 16.59
36: covered = 100 ;    is_min_covered =    1 ;    min_val =  1336 ;    max_val =  1408 ;    mean_val =   1366.45 ;    std_val = 15.71
37: covered = 100 ;    is_min_covered =    1 ;    min_val =  1334 ;    max_val =  1423 ;    mean_val =   1366.87 ;    std_val = 17.18
38: covered = 100 ;    is_min_covered =    1 ;    min_val =  1337 ;    max_val =  1419 ;    mean_val =   1366.08 ;    std_val = 15.86
39: covered = 100 ;    is_min_covered =    1 ;    min_val =  1330 ;    max_val =  1406 ;    mean_val =   1365.93 ;    std_val = 13.21
40: covered = 100 ;    is_min_covered =    1 ;    min_val =  1335 ;    max_val =  1406 ;    mean_val =   1363.37 ;    std_val = 14.25
41: covered = 100 ;    is_min_covered =    1 ;    min_val =  1337 ;    max_val =  1404 ;    mean_val =   1361.82 ;    std_val = 15.56
42: covered = 100 ;    is_min_covered =    1 ;    min_val =  1335 ;    max_val =  1396 ;    mean_val =   1360.48 ;    std_val = 12.95
43: covered = 100 ;    is_min_covered =    1 ;    min_val =  1333 ;    max_val =  1390 ;    mean_val =   1361.05 ;    std_val = 11.94
44: covered = 100 ;    is_min_covered =    1 ;    min_val =  1331 ;    max_val =  1390 ;    mean_val =   1361.23 ;    std_val = 14.36
45: covered = 100 ;    is_min_covered =    1 ;    min_val =  1327 ;    max_val =  1390 ;    mean_val =   1357.02 ;    std_val = 14.39
46: covered = 100 ;    is_min_covered =    1 ;    min_val =  1327 ;    max_val =  1391 ;    mean_val =   1355.76 ;    std_val = 14.05
47: covered = 100 ;    is_min_covered =    1 ;    min_val =  1327 ;    max_val =  1386 ;    mean_val =   1355.74 ;    std_val = 14.15
48: covered = 100 ;    is_min_covered =    1 ;    min_val =  1327 ;    max_val =  1388 ;    mean_val =   1354.86 ;    std_val = 16.03
49: covered = 100 ;    is_min_covered =    1 ;    min_val =  1321 ;    max_val =  1398 ;    mean_val =   1353.74 ;    std_val = 16.86
50: covered = 100 ;    is_min_covered =    1 ;    min_val =  1327 ;    max_val =  1398 ;    mean_val =   1351.47 ;    std_val = 15.97
51: covered = 100 ;    is_min_covered =    1 ;    min_val =  1316 ;    max_val =  1382 ;    mean_val =   1352.99 ;    std_val = 16.42
52: covered = 100 ;    is_min_covered =    1 ;    min_val =  1327 ;    max_val =  1383 ;    mean_val =   1354.05 ;    std_val = 16.52
