0: covered = 100 ;    is_min_covered =    1 ;    min_val =  1390 ;    max_val =  1524 ;    mean_val =   1450.67 ;    std_val = 29.89
1: covered = 100 ;    is_min_covered =    1 ;    min_val =  1354 ;    max_val =  1494 ;    mean_val =   1446.07 ;    std_val = 34.91
2: covered = 100 ;    is_min_covered =    1 ;    min_val =  1348 ;    max_val =  1497 ;    mean_val =   1438.19 ;    std_val = 36.22
3: covered = 100 ;    is_min_covered =    1 ;    min_val =  1354 ;    max_val =  1499 ;    mean_val =   1423.13 ;    std_val = 37.19
4: covered = 100 ;    is_min_covered =    1 ;    min_val =  1345 ;    max_val =  1490 ;    mean_val =   1426.30 ;    std_val = 41.03
5: covered = 100 ;    is_min_covered =    1 ;    min_val =  1354 ;    max_val =  1493 ;    mean_val =   1435.91 ;    std_val = 38.58
6: covered = 100 ;    is_min_covered =    1 ;    min_val =  1347 ;    max_val =  1491 ;    mean_val =   1410.49 ;    std_val = 39.95
7: covered = 100 ;    is_min_covered =    1 ;    min_val =  1349 ;    max_val =  1490 ;    mean_val =   1405.98 ;    std_val = 44.33
8: covered = 100 ;    is_min_covered =    1 ;    min_val =  1346 ;    max_val =  1468 ;    mean_val =   1395.97 ;    std_val = 39.02
9: covered = 100 ;    is_min_covered =    1 ;    min_val =  1345 ;    max_val =  1463 ;    mean_val =   1385.40 ;    std_val = 36.08
10: covered = 100 ;    is_min_covered =    1 ;    min_val =  1345 ;    max_val =  1458 ;    mean_val =   1376.36 ;    std_val = 30.62
11: covered = 100 ;    is_min_covered =    1 ;    min_val =  1343 ;    max_val =  1458 ;    mean_val =   1377.77 ;    std_val = 33.50
12: covered = 100 ;    is_min_covered =    1 ;    min_val =  1345 ;    max_val =  1458 ;    mean_val =   1371.69 ;    std_val = 27.20
13: covered = 100 ;    is_min_covered =    1 ;    min_val =  1345 ;    max_val =  1458 ;    mean_val =   1366.81 ;    std_val = 21.38
