0: covered = 100 ;    is_min_covered =    1 ;    min_val =  1400 ;    max_val =  1496 ;    mean_val =   1450.36 ;    std_val = 22.12
1: covered = 100 ;    is_min_covered =    1 ;    min_val =  1397 ;    max_val =  1494 ;    mean_val =   1445.77 ;    std_val = 23.17
2: covered = 100 ;    is_min_covered =    1 ;    min_val =  1397 ;    max_val =  1489 ;    mean_val =   1438.71 ;    std_val = 24.69
3: covered = 100 ;    is_min_covered =    1 ;    min_val =  1374 ;    max_val =  1486 ;    mean_val =   1432.29 ;    std_val = 25.56
4: covered = 100 ;    is_min_covered =    1 ;    min_val =  1374 ;    max_val =  1491 ;    mean_val =   1425.64 ;    std_val = 22.15
5: covered = 100 ;    is_min_covered =    1 ;    min_val =  1374 ;    max_val =  1466 ;    mean_val =   1424.53 ;    std_val = 20.49
6: covered = 100 ;    is_min_covered =    1 ;    min_val =  1373 ;    max_val =  1455 ;    mean_val =   1420.45 ;    std_val = 20.95
7: covered = 100 ;    is_min_covered =    1 ;    min_val =  1364 ;    max_val =  1472 ;    mean_val =   1418.60 ;    std_val = 21.20
8: covered = 100 ;    is_min_covered =    1 ;    min_val =  1365 ;    max_val =  1476 ;    mean_val =   1412.69 ;    std_val = 21.92
9: covered = 100 ;    is_min_covered =    1 ;    min_val =  1370 ;    max_val =  1466 ;    mean_val =   1411.09 ;    std_val = 19.54
10: covered = 100 ;    is_min_covered =    1 ;    min_val =  1364 ;    max_val =  1466 ;    mean_val =   1408.35 ;    std_val = 18.98
11: covered = 100 ;    is_min_covered =    1 ;    min_val =  1373 ;    max_val =  1444 ;    mean_val =   1405.62 ;    std_val = 16.41
12: covered = 100 ;    is_min_covered =    1 ;    min_val =  1365 ;    max_val =  1445 ;    mean_val =   1402.89 ;    std_val = 14.21
13: covered = 100 ;    is_min_covered =    1 ;    min_val =  1362 ;    max_val =  1444 ;    mean_val =   1403.39 ;    std_val = 15.44
14: covered = 100 ;    is_min_covered =    1 ;    min_val =  1366 ;    max_val =  1433 ;    mean_val =   1403.16 ;    std_val = 12.44
15: covered = 100 ;    is_min_covered =    1 ;    min_val =  1374 ;    max_val =  1430 ;    mean_val =   1401.34 ;    std_val = 12.04
16: covered = 100 ;    is_min_covered =    1 ;    min_val =  1376 ;    max_val =  1441 ;    mean_val =   1400.93 ;    std_val = 12.48
17: covered = 100 ;    is_min_covered =    1 ;    min_val =  1368 ;    max_val =  1441 ;    mean_val =   1399.15 ;    std_val = 13.16
18: covered = 100 ;    is_min_covered =    1 ;    min_val =  1365 ;    max_val =  1441 ;    mean_val =   1397.01 ;    std_val = 14.98
