0: covered = 100 ;    is_min_covered =    1 ;    min_val =  1391 ;    max_val =  1513 ;    mean_val =   1451.47 ;    std_val = 24.28
1: covered = 100 ;    is_min_covered =    1 ;    min_val =  1391 ;    max_val =  1507 ;    mean_val =   1442.07 ;    std_val = 26.15
2: covered = 100 ;    is_min_covered =    1 ;    min_val =  1388 ;    max_val =  1513 ;    mean_val =   1431.03 ;    std_val = 27.98
3: covered = 100 ;    is_min_covered =    1 ;    min_val =  1379 ;    max_val =  1507 ;    mean_val =   1423.42 ;    std_val = 29.95
4: covered = 100 ;    is_min_covered =    1 ;    min_val =  1379 ;    max_val =  1507 ;    mean_val =   1421.03 ;    std_val = 28.34
5: covered = 100 ;    is_min_covered =    1 ;    min_val =  1378 ;    max_val =  1469 ;    mean_val =   1411.79 ;    std_val = 22.24
6: covered = 100 ;    is_min_covered =    1 ;    min_val =  1369 ;    max_val =  1469 ;    mean_val =   1409.17 ;    std_val = 23.50
7: covered = 100 ;    is_min_covered =    1 ;    min_val =  1368 ;    max_val =  1463 ;    mean_val =   1404.77 ;    std_val = 20.47
8: covered = 100 ;    is_min_covered =    1 ;    min_val =  1367 ;    max_val =  1463 ;    mean_val =   1403.97 ;    std_val = 20.81
9: covered = 100 ;    is_min_covered =    1 ;    min_val =  1369 ;    max_val =  1467 ;    mean_val =   1401.57 ;    std_val = 18.55
10: covered = 100 ;    is_min_covered =    1 ;    min_val =  1375 ;    max_val =  1467 ;    mean_val =   1401.43 ;    std_val = 16.86
11: covered = 100 ;    is_min_covered =    1 ;    min_val =  1362 ;    max_val =  1432 ;    mean_val =   1398.06 ;    std_val = 15.36
12: covered = 100 ;    is_min_covered =    1 ;    min_val =  1356 ;    max_val =  1433 ;    mean_val =   1394.26 ;    std_val = 14.79
13: covered = 100 ;    is_min_covered =    1 ;    min_val =  1353 ;    max_val =  1431 ;    mean_val =   1393.77 ;    std_val = 16.67
14: covered = 100 ;    is_min_covered =    1 ;    min_val =  1353 ;    max_val =  1420 ;    mean_val =   1391.63 ;    std_val = 15.84
15: covered = 100 ;    is_min_covered =    1 ;    min_val =  1345 ;    max_val =  1420 ;    mean_val =   1384.49 ;    std_val = 16.46
16: covered = 100 ;    is_min_covered =    1 ;    min_val =  1353 ;    max_val =  1420 ;    mean_val =   1386.22 ;    std_val = 16.53
17: covered = 100 ;    is_min_covered =    1 ;    min_val =  1348 ;    max_val =  1420 ;    mean_val =   1382.64 ;    std_val = 18.85
18: covered = 100 ;    is_min_covered =    1 ;    min_val =  1348 ;    max_val =  1409 ;    mean_val =   1370.04 ;    std_val = 17.61
19: covered = 100 ;    is_min_covered =    1 ;    min_val =  1348 ;    max_val =  1410 ;    mean_val =   1369.01 ;    std_val = 17.10
20: covered = 100 ;    is_min_covered =    1 ;    min_val =  1342 ;    max_val =  1411 ;    mean_val =   1366.39 ;    std_val = 17.98
21: covered = 100 ;    is_min_covered =    1 ;    min_val =  1340 ;    max_val =  1407 ;    mean_val =   1361.30 ;    std_val = 14.24
22: covered = 100 ;    is_min_covered =    1 ;    min_val =  1340 ;    max_val =  1392 ;    mean_val =   1358.30 ;    std_val = 10.61
23: covered = 100 ;    is_min_covered =    1 ;    min_val =  1345 ;    max_val =  1384 ;    mean_val =   1357.91 ;    std_val =  8.40
24: covered = 100 ;    is_min_covered =    1 ;    min_val =  1342 ;    max_val =  1383 ;    mean_val =   1358.38 ;    std_val =  9.34
25: covered = 100 ;    is_min_covered =    1 ;    min_val =  1336 ;    max_val =  1383 ;    mean_val =   1358.41 ;    std_val =  9.01
26: covered = 100 ;    is_min_covered =    1 ;    min_val =  1336 ;    max_val =  1380 ;    mean_val =   1356.84 ;    std_val =  8.04
27: covered = 100 ;    is_min_covered =    1 ;    min_val =  1336 ;    max_val =  1374 ;    mean_val =   1354.08 ;    std_val =  8.09
28: covered = 100 ;    is_min_covered =    1 ;    min_val =  1336 ;    max_val =  1379 ;    mean_val =   1354.81 ;    std_val =  7.12
29: covered = 100 ;    is_min_covered =    1 ;    min_val =  1336 ;    max_val =  1379 ;    mean_val =   1353.25 ;    std_val =  8.95
30: covered = 100 ;    is_min_covered =    1 ;    min_val =  1336 ;    max_val =  1370 ;    mean_val =   1350.17 ;    std_val =  8.09
31: covered = 100 ;    is_min_covered =    1 ;    min_val =  1331 ;    max_val =  1360 ;    mean_val =   1345.26 ;    std_val =  8.22
32: covered = 100 ;    is_min_covered =    1 ;    min_val =  1333 ;    max_val =  1366 ;    mean_val =   1343.41 ;    std_val =  8.31
33: covered = 100 ;    is_min_covered =    1 ;    min_val =  1333 ;    max_val =  1359 ;    mean_val =   1343.29 ;    std_val =  7.93
34: covered = 100 ;    is_min_covered =    1 ;    min_val =  1326 ;    max_val =  1369 ;    mean_val =   1343.06 ;    std_val =  8.32
35: covered = 100 ;    is_min_covered =    1 ;    min_val =  1327 ;    max_val =  1362 ;    mean_val =   1342.66 ;    std_val =  7.88
36: covered = 100 ;    is_min_covered =    1 ;    min_val =  1327 ;    max_val =  1359 ;    mean_val =   1340.74 ;    std_val =  7.48
37: covered = 100 ;    is_min_covered =    1 ;    min_val =  1325 ;    max_val =  1361 ;    mean_val =   1339.23 ;    std_val =  8.62
38: covered = 100 ;    is_min_covered =    1 ;    min_val =  1317 ;    max_val =  1364 ;    mean_val =   1337.72 ;    std_val =  8.80
39: covered = 100 ;    is_min_covered =    1 ;    min_val =  1315 ;    max_val =  1360 ;    mean_val =   1336.22 ;    std_val =  9.34
40: covered = 100 ;    is_min_covered =    1 ;    min_val =  1317 ;    max_val =  1352 ;    mean_val =   1334.79 ;    std_val =  9.82
41: covered = 100 ;    is_min_covered =    1 ;    min_val =  1317 ;    max_val =  1353 ;    mean_val =   1334.92 ;    std_val = 10.35
