0: covered = 100 ;    is_min_covered =    1 ;    min_val =  1406 ;    max_val =  1502 ;    mean_val =   1451.56 ;    std_val = 22.98
1: covered = 100 ;    is_min_covered =    1 ;    min_val =  1406 ;    max_val =  1502 ;    mean_val =   1447.77 ;    std_val = 24.07
2: covered = 100 ;    is_min_covered =    1 ;    min_val =  1388 ;    max_val =  1498 ;    mean_val =   1442.46 ;    std_val = 24.38
3: covered = 100 ;    is_min_covered =    1 ;    min_val =  1385 ;    max_val =  1490 ;    mean_val =   1434.77 ;    std_val = 24.40
4: covered = 100 ;    is_min_covered =    1 ;    min_val =  1388 ;    max_val =  1487 ;    mean_val =   1430.25 ;    std_val = 21.40
5: covered = 100 ;    is_min_covered =    1 ;    min_val =  1379 ;    max_val =  1485 ;    mean_val =   1430.36 ;    std_val = 21.21
6: covered = 100 ;    is_min_covered =    1 ;    min_val =  1383 ;    max_val =  1482 ;    mean_val =   1429.52 ;    std_val = 20.68
7: covered = 100 ;    is_min_covered =    1 ;    min_val =  1389 ;    max_val =  1481 ;    mean_val =   1429.64 ;    std_val = 19.60
8: covered = 100 ;    is_min_covered =    1 ;    min_val =  1381 ;    max_val =  1481 ;    mean_val =   1430.67 ;    std_val = 21.12
9: covered = 100 ;    is_min_covered =    1 ;    min_val =  1378 ;    max_val =  1493 ;    mean_val =   1427.80 ;    std_val = 22.56
10: covered = 100 ;    is_min_covered =    1 ;    min_val =  1378 ;    max_val =  1481 ;    mean_val =   1421.02 ;    std_val = 21.01
11: covered = 100 ;    is_min_covered =    1 ;    min_val =  1374 ;    max_val =  1481 ;    mean_val =   1419.28 ;    std_val = 20.99
12: covered = 100 ;    is_min_covered =    1 ;    min_val =  1374 ;    max_val =  1486 ;    mean_val =   1419.64 ;    std_val = 23.17
13: covered = 100 ;    is_min_covered =    1 ;    min_val =  1374 ;    max_val =  1495 ;    mean_val =   1418.01 ;    std_val = 23.50
14: covered = 100 ;    is_min_covered =    1 ;    min_val =  1365 ;    max_val =  1485 ;    mean_val =   1417.85 ;    std_val = 23.15
15: covered = 100 ;    is_min_covered =    1 ;    min_val =  1365 ;    max_val =  1488 ;    mean_val =   1416.82 ;    std_val = 24.17
16: covered = 100 ;    is_min_covered =    1 ;    min_val =  1376 ;    max_val =  1471 ;    mean_val =   1414.84 ;    std_val = 21.35
17: covered = 100 ;    is_min_covered =    1 ;    min_val =  1364 ;    max_val =  1471 ;    mean_val =   1413.49 ;    std_val = 22.92
18: covered = 100 ;    is_min_covered =    1 ;    min_val =  1366 ;    max_val =  1464 ;    mean_val =   1414.03 ;    std_val = 21.56
19: covered = 100 ;    is_min_covered =    1 ;    min_val =  1361 ;    max_val =  1464 ;    mean_val =   1413.09 ;    std_val = 22.16
20: covered = 100 ;    is_min_covered =    1 ;    min_val =  1361 ;    max_val =  1451 ;    mean_val =   1412.89 ;    std_val = 21.03
21: covered = 100 ;    is_min_covered =    1 ;    min_val =  1366 ;    max_val =  1447 ;    mean_val =   1412.43 ;    std_val = 19.88
22: covered = 100 ;    is_min_covered =    1 ;    min_val =  1366 ;    max_val =  1464 ;    mean_val =   1414.34 ;    std_val = 19.56
23: covered = 100 ;    is_min_covered =    1 ;    min_val =  1366 ;    max_val =  1464 ;    mean_val =   1414.05 ;    std_val = 20.27
24: covered = 100 ;    is_min_covered =    1 ;    min_val =  1366 ;    max_val =  1464 ;    mean_val =   1412.09 ;    std_val = 20.79
25: covered = 100 ;    is_min_covered =    1 ;    min_val =  1366 ;    max_val =  1473 ;    mean_val =   1411.38 ;    std_val = 21.76
26: covered = 100 ;    is_min_covered =    1 ;    min_val =  1366 ;    max_val =  1473 ;    mean_val =   1410.65 ;    std_val = 20.64
27: covered = 100 ;    is_min_covered =    1 ;    min_val =  1366 ;    max_val =  1471 ;    mean_val =   1410.20 ;    std_val = 22.91
28: covered = 100 ;    is_min_covered =    1 ;    min_val =  1366 ;    max_val =  1471 ;    mean_val =   1411.85 ;    std_val = 23.90
29: covered = 100 ;    is_min_covered =    1 ;    min_val =  1365 ;    max_val =  1470 ;    mean_val =   1408.02 ;    std_val = 25.18
30: covered = 100 ;    is_min_covered =    1 ;    min_val =  1375 ;    max_val =  1470 ;    mean_val =   1407.46 ;    std_val = 23.46
31: covered = 100 ;    is_min_covered =    1 ;    min_val =  1375 ;    max_val =  1470 ;    mean_val =   1405.91 ;    std_val = 23.09
32: covered = 100 ;    is_min_covered =    1 ;    min_val =  1378 ;    max_val =  1484 ;    mean_val =   1404.47 ;    std_val = 22.93
33: covered = 100 ;    is_min_covered =    1 ;    min_val =  1378 ;    max_val =  1484 ;    mean_val =   1401.44 ;    std_val = 20.87
34: covered = 100 ;    is_min_covered =    1 ;    min_val =  1369 ;    max_val =  1477 ;    mean_val =   1400.73 ;    std_val = 20.67
35: covered = 100 ;    is_min_covered =    1 ;    min_val =  1372 ;    max_val =  1477 ;    mean_val =   1401.73 ;    std_val = 23.01
36: covered = 100 ;    is_min_covered =    1 ;    min_val =  1363 ;    max_val =  1477 ;    mean_val =   1401.24 ;    std_val = 22.32
37: covered = 100 ;    is_min_covered =    1 ;    min_val =  1366 ;    max_val =  1477 ;    mean_val =   1401.11 ;    std_val = 20.56
38: covered = 100 ;    is_min_covered =    1 ;    min_val =  1356 ;    max_val =  1477 ;    mean_val =   1397.37 ;    std_val = 17.63
39: covered = 100 ;    is_min_covered =    1 ;    min_val =  1361 ;    max_val =  1477 ;    mean_val =   1398.17 ;    std_val = 20.06
