0: covered = 100 ;    is_min_covered =    1 ;    min_val =  1376 ;    max_val =  1505 ;    mean_val =   1447.92 ;    std_val = 25.39
1: covered = 100 ;    is_min_covered =    1 ;    min_val =  1386 ;    max_val =  1494 ;    mean_val =   1446.25 ;    std_val = 22.79
2: covered = 100 ;    is_min_covered =    1 ;    min_val =  1382 ;    max_val =  1494 ;    mean_val =   1442.44 ;    std_val = 22.78
3: covered = 100 ;    is_min_covered =    1 ;    min_val =  1382 ;    max_val =  1483 ;    mean_val =   1441.19 ;    std_val = 21.50
4: covered = 100 ;    is_min_covered =    1 ;    min_val =  1383 ;    max_val =  1485 ;    mean_val =   1441.50 ;    std_val = 20.03
5: covered = 100 ;    is_min_covered =    1 ;    min_val =  1383 ;    max_val =  1485 ;    mean_val =   1439.95 ;    std_val = 23.69
6: covered = 100 ;    is_min_covered =    1 ;    min_val =  1380 ;    max_val =  1485 ;    mean_val =   1437.79 ;    std_val = 23.70
7: covered = 100 ;    is_min_covered =    1 ;    min_val =  1382 ;    max_val =  1485 ;    mean_val =   1437.42 ;    std_val = 23.98
8: covered = 100 ;    is_min_covered =    1 ;    min_val =  1383 ;    max_val =  1484 ;    mean_val =   1440.87 ;    std_val = 22.11
9: covered = 100 ;    is_min_covered =    1 ;    min_val =  1394 ;    max_val =  1486 ;    mean_val =   1437.63 ;    std_val = 21.73
10: covered = 100 ;    is_min_covered =    1 ;    min_val =  1397 ;    max_val =  1499 ;    mean_val =   1435.18 ;    std_val = 21.02
11: covered = 100 ;    is_min_covered =    1 ;    min_val =  1387 ;    max_val =  1490 ;    mean_val =   1432.93 ;    std_val = 23.89
12: covered = 100 ;    is_min_covered =    1 ;    min_val =  1384 ;    max_val =  1486 ;    mean_val =   1429.79 ;    std_val = 23.32
13: covered = 100 ;    is_min_covered =    1 ;    min_val =  1378 ;    max_val =  1481 ;    mean_val =   1431.15 ;    std_val = 23.83
14: covered = 100 ;    is_min_covered =    1 ;    min_val =  1384 ;    max_val =  1481 ;    mean_val =   1425.22 ;    std_val = 22.90
15: covered = 100 ;    is_min_covered =    1 ;    min_val =  1384 ;    max_val =  1480 ;    mean_val =   1427.82 ;    std_val = 20.75
16: covered = 100 ;    is_min_covered =    1 ;    min_val =  1372 ;    max_val =  1480 ;    mean_val =   1426.83 ;    std_val = 22.84
17: covered = 100 ;    is_min_covered =    1 ;    min_val =  1371 ;    max_val =  1477 ;    mean_val =   1422.17 ;    std_val = 22.60
18: covered = 100 ;    is_min_covered =    1 ;    min_val =  1371 ;    max_val =  1469 ;    mean_val =   1419.72 ;    std_val = 20.49
19: covered = 100 ;    is_min_covered =    1 ;    min_val =  1371 ;    max_val =  1459 ;    mean_val =   1421.39 ;    std_val = 22.46
20: covered = 100 ;    is_min_covered =    1 ;    min_val =  1371 ;    max_val =  1462 ;    mean_val =   1414.18 ;    std_val = 22.04
21: covered = 100 ;    is_min_covered =    1 ;    min_val =  1371 ;    max_val =  1471 ;    mean_val =   1415.39 ;    std_val = 24.06
22: covered = 100 ;    is_min_covered =    1 ;    min_val =  1371 ;    max_val =  1462 ;    mean_val =   1414.80 ;    std_val = 22.52
23: covered = 100 ;    is_min_covered =    1 ;    min_val =  1377 ;    max_val =  1459 ;    mean_val =   1413.65 ;    std_val = 20.09
24: covered = 100 ;    is_min_covered =    1 ;    min_val =  1378 ;    max_val =  1461 ;    mean_val =   1411.43 ;    std_val = 19.80
25: covered = 100 ;    is_min_covered =    1 ;    min_val =  1378 ;    max_val =  1463 ;    mean_val =   1410.45 ;    std_val = 18.33
26: covered = 100 ;    is_min_covered =    1 ;    min_val =  1366 ;    max_val =  1463 ;    mean_val =   1407.21 ;    std_val = 17.50
27: covered = 100 ;    is_min_covered =    1 ;    min_val =  1378 ;    max_val =  1451 ;    mean_val =   1407.68 ;    std_val = 17.47
28: covered = 100 ;    is_min_covered =    1 ;    min_val =  1374 ;    max_val =  1439 ;    mean_val =   1405.90 ;    std_val = 17.14
29: covered = 100 ;    is_min_covered =    1 ;    min_val =  1373 ;    max_val =  1443 ;    mean_val =   1404.16 ;    std_val = 17.25
30: covered = 100 ;    is_min_covered =    1 ;    min_val =  1373 ;    max_val =  1447 ;    mean_val =   1402.40 ;    std_val = 16.99
31: covered = 100 ;    is_min_covered =    1 ;    min_val =  1375 ;    max_val =  1437 ;    mean_val =   1402.81 ;    std_val = 14.37
32: covered = 100 ;    is_min_covered =    1 ;    min_val =  1375 ;    max_val =  1446 ;    mean_val =   1406.08 ;    std_val = 15.68
33: covered = 100 ;    is_min_covered =    1 ;    min_val =  1375 ;    max_val =  1446 ;    mean_val =   1404.31 ;    std_val = 17.17
34: covered = 100 ;    is_min_covered =    1 ;    min_val =  1377 ;    max_val =  1451 ;    mean_val =   1401.63 ;    std_val = 15.52
35: covered = 100 ;    is_min_covered =    1 ;    min_val =  1369 ;    max_val =  1443 ;    mean_val =   1403.21 ;    std_val = 15.66
36: covered = 100 ;    is_min_covered =    1 ;    min_val =  1369 ;    max_val =  1443 ;    mean_val =   1401.28 ;    std_val = 15.54
37: covered = 100 ;    is_min_covered =    1 ;    min_val =  1369 ;    max_val =  1443 ;    mean_val =   1402.65 ;    std_val = 15.82
38: covered = 100 ;    is_min_covered =    1 ;    min_val =  1369 ;    max_val =  1453 ;    mean_val =   1401.98 ;    std_val = 16.82
39: covered = 100 ;    is_min_covered =    1 ;    min_val =  1363 ;    max_val =  1453 ;    mean_val =   1400.16 ;    std_val = 14.92
40: covered = 100 ;    is_min_covered =    1 ;    min_val =  1359 ;    max_val =  1428 ;    mean_val =   1397.08 ;    std_val = 13.71
41: covered = 100 ;    is_min_covered =    1 ;    min_val =  1364 ;    max_val =  1431 ;    mean_val =   1398.59 ;    std_val = 14.52
42: covered = 100 ;    is_min_covered =    1 ;    min_val =  1362 ;    max_val =  1423 ;    mean_val =   1395.94 ;    std_val = 13.33
43: covered = 100 ;    is_min_covered =    1 ;    min_val =  1370 ;    max_val =  1425 ;    mean_val =   1392.65 ;    std_val = 13.86
44: covered = 100 ;    is_min_covered =    1 ;    min_val =  1362 ;    max_val =  1425 ;    mean_val =   1394.36 ;    std_val = 13.51
45: covered = 100 ;    is_min_covered =    1 ;    min_val =  1361 ;    max_val =  1426 ;    mean_val =   1393.94 ;    std_val = 13.66
46: covered = 100 ;    is_min_covered =    1 ;    min_val =  1361 ;    max_val =  1432 ;    mean_val =   1393.85 ;    std_val = 14.36
47: covered = 100 ;    is_min_covered =    1 ;    min_val =  1361 ;    max_val =  1426 ;    mean_val =   1393.74 ;    std_val = 14.23
48: covered = 100 ;    is_min_covered =    1 ;    min_val =  1358 ;    max_val =  1426 ;    mean_val =   1397.21 ;    std_val = 15.80
49: covered = 100 ;    is_min_covered =    1 ;    min_val =  1358 ;    max_val =  1429 ;    mean_val =   1398.77 ;    std_val = 14.78
50: covered = 100 ;    is_min_covered =    1 ;    min_val =  1358 ;    max_val =  1423 ;    mean_val =   1395.62 ;    std_val = 13.88
51: covered = 100 ;    is_min_covered =    1 ;    min_val =  1356 ;    max_val =  1425 ;    mean_val =   1396.03 ;    std_val = 13.39
52: covered = 100 ;    is_min_covered =    1 ;    min_val =  1365 ;    max_val =  1428 ;    mean_val =   1395.43 ;    std_val = 13.15
53: covered = 100 ;    is_min_covered =    1 ;    min_val =  1362 ;    max_val =  1428 ;    mean_val =   1391.11 ;    std_val = 13.22
54: covered = 100 ;    is_min_covered =    1 ;    min_val =  1362 ;    max_val =  1428 ;    mean_val =   1389.45 ;    std_val = 12.75
55: covered = 100 ;    is_min_covered =    1 ;    min_val =  1363 ;    max_val =  1413 ;    mean_val =   1388.13 ;    std_val = 10.90
56: covered = 100 ;    is_min_covered =    1 ;    min_val =  1368 ;    max_val =  1415 ;    mean_val =   1389.45 ;    std_val =  9.85
57: covered = 100 ;    is_min_covered =    1 ;    min_val =  1365 ;    max_val =  1415 ;    mean_val =   1387.97 ;    std_val = 10.09
58: covered = 100 ;    is_min_covered =    1 ;    min_val =  1372 ;    max_val =  1413 ;    mean_val =   1387.16 ;    std_val =  9.08
59: covered = 100 ;    is_min_covered =    1 ;    min_val =  1368 ;    max_val =  1408 ;    mean_val =   1386.15 ;    std_val =  8.00
60: covered = 100 ;    is_min_covered =    1 ;    min_val =  1363 ;    max_val =  1410 ;    mean_val =   1385.88 ;    std_val =  9.89
61: covered = 100 ;    is_min_covered =    1 ;    min_val =  1361 ;    max_val =  1410 ;    mean_val =   1384.11 ;    std_val = 11.33
62: covered = 100 ;    is_min_covered =    1 ;    min_val =  1359 ;    max_val =  1418 ;    mean_val =   1382.56 ;    std_val = 12.27
63: covered = 100 ;    is_min_covered =    1 ;    min_val =  1353 ;    max_val =  1404 ;    mean_val =   1381.74 ;    std_val = 11.91
64: covered = 100 ;    is_min_covered =    1 ;    min_val =  1353 ;    max_val =  1404 ;    mean_val =   1381.96 ;    std_val = 11.37
65: covered = 100 ;    is_min_covered =    1 ;    min_val =  1354 ;    max_val =  1403 ;    mean_val =   1380.83 ;    std_val = 10.76
66: covered = 100 ;    is_min_covered =    1 ;    min_val =  1354 ;    max_val =  1403 ;    mean_val =   1378.96 ;    std_val =  9.68
67: covered = 100 ;    is_min_covered =    1 ;    min_val =  1354 ;    max_val =  1403 ;    mean_val =   1378.59 ;    std_val = 10.01
68: covered = 100 ;    is_min_covered =    1 ;    min_val =  1347 ;    max_val =  1402 ;    mean_val =   1377.18 ;    std_val = 10.15
69: covered = 100 ;    is_min_covered =    1 ;    min_val =  1343 ;    max_val =  1407 ;    mean_val =   1374.96 ;    std_val = 11.20
70: covered = 100 ;    is_min_covered =    1 ;    min_val =  1348 ;    max_val =  1405 ;    mean_val =   1374.35 ;    std_val = 11.29
71: covered = 100 ;    is_min_covered =    1 ;    min_val =  1348 ;    max_val =  1409 ;    mean_val =   1373.87 ;    std_val = 11.02
72: covered = 100 ;    is_min_covered =    1 ;    min_val =  1333 ;    max_val =  1399 ;    mean_val =   1371.72 ;    std_val = 11.69
73: covered = 100 ;    is_min_covered =    1 ;    min_val =  1333 ;    max_val =  1394 ;    mean_val =   1371.22 ;    std_val = 11.99
74: covered = 100 ;    is_min_covered =    1 ;    min_val =  1342 ;    max_val =  1394 ;    mean_val =   1372.63 ;    std_val = 10.97
75: covered = 100 ;    is_min_covered =    1 ;    min_val =  1347 ;    max_val =  1394 ;    mean_val =   1372.62 ;    std_val = 10.92
76: covered = 100 ;    is_min_covered =    1 ;    min_val =  1342 ;    max_val =  1390 ;    mean_val =   1371.44 ;    std_val = 12.39
77: covered = 100 ;    is_min_covered =    1 ;    min_val =  1342 ;    max_val =  1390 ;    mean_val =   1370.48 ;    std_val = 12.73
78: covered = 100 ;    is_min_covered =    1 ;    min_val =  1341 ;    max_val =  1394 ;    mean_val =   1370.66 ;    std_val = 14.37
79: covered = 100 ;    is_min_covered =    1 ;    min_val =  1340 ;    max_val =  1394 ;    mean_val =   1369.50 ;    std_val = 14.88
80: covered = 100 ;    is_min_covered =    1 ;    min_val =  1340 ;    max_val =  1392 ;    mean_val =   1366.82 ;    std_val = 14.59
