0: covered = 100 ;    is_min_covered =    1 ;    min_val =  1396 ;    max_val =  1511 ;    mean_val =   1437.69 ;    std_val = 31.11
1: covered = 100 ;    is_min_covered =    1 ;    min_val =  1389 ;    max_val =  1511 ;    mean_val =   1430.07 ;    std_val = 28.62
2: covered = 100 ;    is_min_covered =    1 ;    min_val =  1375 ;    max_val =  1511 ;    mean_val =   1430.11 ;    std_val = 31.30
3: covered = 100 ;    is_min_covered =    1 ;    min_val =  1362 ;    max_val =  1511 ;    mean_val =   1425.26 ;    std_val = 35.93
4: covered = 100 ;    is_min_covered =    1 ;    min_val =  1362 ;    max_val =  1513 ;    mean_val =   1421.78 ;    std_val = 37.20
5: covered = 100 ;    is_min_covered =    1 ;    min_val =  1359 ;    max_val =  1513 ;    mean_val =   1418.26 ;    std_val = 31.71
6: covered = 100 ;    is_min_covered =    1 ;    min_val =  1345 ;    max_val =  1513 ;    mean_val =   1414.51 ;    std_val = 30.50
7: covered = 100 ;    is_min_covered =    1 ;    min_val =  1359 ;    max_val =  1508 ;    mean_val =   1409.30 ;    std_val = 33.81
8: covered = 100 ;    is_min_covered =    1 ;    min_val =  1359 ;    max_val =  1508 ;    mean_val =   1403.21 ;    std_val = 34.58
9: covered = 100 ;    is_min_covered =    1 ;    min_val =  1353 ;    max_val =  1508 ;    mean_val =   1393.47 ;    std_val = 30.95
10: covered = 100 ;    is_min_covered =    1 ;    min_val =  1351 ;    max_val =  1494 ;    mean_val =   1384.15 ;    std_val = 23.14
11: covered = 100 ;    is_min_covered =    1 ;    min_val =  1351 ;    max_val =  1446 ;    mean_val =   1377.59 ;    std_val = 17.77
12: covered = 100 ;    is_min_covered =    1 ;    min_val =  1337 ;    max_val =  1442 ;    mean_val =   1374.88 ;    std_val = 18.11
13: covered = 100 ;    is_min_covered =    1 ;    min_val =  1335 ;    max_val =  1439 ;    mean_val =   1370.74 ;    std_val = 17.15
