0: covered = 100 ;    is_min_covered =    1 ;    min_val =  1394 ;    max_val =  1499 ;    mean_val =   1443.70 ;    std_val = 27.46
1: covered = 100 ;    is_min_covered =    1 ;    min_val =  1370 ;    max_val =  1518 ;    mean_val =   1437.67 ;    std_val = 30.92
2: covered = 100 ;    is_min_covered =    1 ;    min_val =  1370 ;    max_val =  1494 ;    mean_val =   1423.08 ;    std_val = 26.91
3: covered = 100 ;    is_min_covered =    1 ;    min_val =  1370 ;    max_val =  1494 ;    mean_val =   1417.12 ;    std_val = 27.60
4: covered = 100 ;    is_min_covered =    1 ;    min_val =  1372 ;    max_val =  1487 ;    mean_val =   1413.55 ;    std_val = 27.21
5: covered = 100 ;    is_min_covered =    1 ;    min_val =  1372 ;    max_val =  1487 ;    mean_val =   1403.68 ;    std_val = 24.91
6: covered = 100 ;    is_min_covered =    1 ;    min_val =  1359 ;    max_val =  1487 ;    mean_val =   1401.54 ;    std_val = 25.30
7: covered = 100 ;    is_min_covered =    1 ;    min_val =  1358 ;    max_val =  1487 ;    mean_val =   1399.73 ;    std_val = 23.77
8: covered = 100 ;    is_min_covered =    1 ;    min_val =  1353 ;    max_val =  1476 ;    mean_val =   1397.53 ;    std_val = 27.12
9: covered = 100 ;    is_min_covered =    1 ;    min_val =  1353 ;    max_val =  1481 ;    mean_val =   1396.97 ;    std_val = 29.97
10: covered = 100 ;    is_min_covered =    1 ;    min_val =  1342 ;    max_val =  1481 ;    mean_val =   1394.70 ;    std_val = 27.87
11: covered = 100 ;    is_min_covered =    1 ;    min_val =  1342 ;    max_val =  1481 ;    mean_val =   1385.97 ;    std_val = 29.31
12: covered = 100 ;    is_min_covered =    1 ;    min_val =  1342 ;    max_val =  1476 ;    mean_val =   1379.72 ;    std_val = 22.42
13: covered = 100 ;    is_min_covered =    1 ;    min_val =  1339 ;    max_val =  1446 ;    mean_val =   1377.93 ;    std_val = 20.60
14: covered = 100 ;    is_min_covered =    1 ;    min_val =  1338 ;    max_val =  1446 ;    mean_val =   1376.23 ;    std_val = 24.11
15: covered = 100 ;    is_min_covered =    1 ;    min_val =  1331 ;    max_val =  1446 ;    mean_val =   1369.78 ;    std_val = 23.36
16: covered = 100 ;    is_min_covered =    1 ;    min_val =  1331 ;    max_val =  1446 ;    mean_val =   1365.77 ;    std_val = 23.62
17: covered = 100 ;    is_min_covered =    1 ;    min_val =  1330 ;    max_val =  1438 ;    mean_val =   1359.51 ;    std_val = 23.44
18: covered = 100 ;    is_min_covered =    1 ;    min_val =  1329 ;    max_val =  1438 ;    mean_val =   1356.46 ;    std_val = 23.97
19: covered = 100 ;    is_min_covered =    1 ;    min_val =  1328 ;    max_val =  1438 ;    mean_val =   1350.85 ;    std_val = 24.14
20: covered = 100 ;    is_min_covered =    1 ;    min_val =  1323 ;    max_val =  1382 ;    mean_val =   1342.45 ;    std_val = 12.23
21: covered = 100 ;    is_min_covered =    1 ;    min_val =  1323 ;    max_val =  1381 ;    mean_val =   1342.20 ;    std_val = 13.75
22: covered = 100 ;    is_min_covered =    1 ;    min_val =  1324 ;    max_val =  1381 ;    mean_val =   1341.88 ;    std_val = 13.41
23: covered = 100 ;    is_min_covered =    1 ;    min_val =  1322 ;    max_val =  1392 ;    mean_val =   1340.92 ;    std_val = 14.00
24: covered = 100 ;    is_min_covered =    1 ;    min_val =  1320 ;    max_val =  1392 ;    mean_val =   1337.10 ;    std_val = 12.13
25: covered = 100 ;    is_min_covered =    1 ;    min_val =  1318 ;    max_val =  1392 ;    mean_val =   1336.24 ;    std_val = 12.13
26: covered = 100 ;    is_min_covered =    1 ;    min_val =  1318 ;    max_val =  1382 ;    mean_val =   1333.86 ;    std_val = 11.29
27: covered = 100 ;    is_min_covered =    1 ;    min_val =  1315 ;    max_val =  1379 ;    mean_val =   1331.42 ;    std_val =  9.65
28: covered = 100 ;    is_min_covered =    1 ;    min_val =  1317 ;    max_val =  1388 ;    mean_val =   1331.25 ;    std_val = 10.10
29: covered = 100 ;    is_min_covered =    1 ;    min_val =  1315 ;    max_val =  1388 ;    mean_val =   1329.88 ;    std_val = 10.13
30: covered = 100 ;    is_min_covered =    1 ;    min_val =  1315 ;    max_val =  1388 ;    mean_val =   1328.67 ;    std_val =  9.63
31: covered = 100 ;    is_min_covered =    1 ;    min_val =  1307 ;    max_val =  1388 ;    mean_val =   1327.99 ;    std_val =  9.56
