0: covered = 100 ;    is_min_covered =    1 ;    min_val =  1402 ;    max_val =  1519 ;    mean_val =   1454.30 ;    std_val = 19.82
1: covered = 100 ;    is_min_covered =    1 ;    min_val =  1403 ;    max_val =  1485 ;    mean_val =   1450.76 ;    std_val = 17.07
2: covered = 100 ;    is_min_covered =    1 ;    min_val =  1404 ;    max_val =  1485 ;    mean_val =   1444.69 ;    std_val = 19.74
3: covered = 100 ;    is_min_covered =    1 ;    min_val =  1406 ;    max_val =  1499 ;    mean_val =   1439.13 ;    std_val = 18.96
4: covered = 100 ;    is_min_covered =    1 ;    min_val =  1390 ;    max_val =  1487 ;    mean_val =   1435.89 ;    std_val = 20.51
5: covered = 100 ;    is_min_covered =    1 ;    min_val =  1382 ;    max_val =  1487 ;    mean_val =   1436.28 ;    std_val = 21.74
6: covered = 100 ;    is_min_covered =    1 ;    min_val =  1380 ;    max_val =  1481 ;    mean_val =   1433.62 ;    std_val = 22.20
7: covered = 100 ;    is_min_covered =    1 ;    min_val =  1378 ;    max_val =  1492 ;    mean_val =   1431.76 ;    std_val = 27.12
8: covered = 100 ;    is_min_covered =    1 ;    min_val =  1373 ;    max_val =  1481 ;    mean_val =   1423.69 ;    std_val = 23.64
9: covered = 100 ;    is_min_covered =    1 ;    min_val =  1365 ;    max_val =  1482 ;    mean_val =   1421.31 ;    std_val = 23.67
10: covered = 100 ;    is_min_covered =    1 ;    min_val =  1365 ;    max_val =  1482 ;    mean_val =   1419.90 ;    std_val = 25.08
11: covered = 100 ;    is_min_covered =    1 ;    min_val =  1365 ;    max_val =  1482 ;    mean_val =   1421.64 ;    std_val = 24.75
12: covered = 100 ;    is_min_covered =    1 ;    min_val =  1365 ;    max_val =  1482 ;    mean_val =   1422.31 ;    std_val = 25.36
13: covered = 100 ;    is_min_covered =    1 ;    min_val =  1380 ;    max_val =  1482 ;    mean_val =   1427.69 ;    std_val = 22.77
14: covered = 100 ;    is_min_covered =    1 ;    min_val =  1382 ;    max_val =  1482 ;    mean_val =   1429.48 ;    std_val = 23.69
15: covered = 100 ;    is_min_covered =    1 ;    min_val =  1382 ;    max_val =  1482 ;    mean_val =   1427.82 ;    std_val = 24.81
16: covered = 100 ;    is_min_covered =    1 ;    min_val =  1383 ;    max_val =  1482 ;    mean_val =   1428.43 ;    std_val = 26.18
17: covered = 100 ;    is_min_covered =    1 ;    min_val =  1379 ;    max_val =  1482 ;    mean_val =   1422.25 ;    std_val = 26.45
18: covered = 100 ;    is_min_covered =    1 ;    min_val =  1377 ;    max_val =  1473 ;    mean_val =   1416.96 ;    std_val = 26.96
19: covered = 100 ;    is_min_covered =    1 ;    min_val =  1368 ;    max_val =  1486 ;    mean_val =   1414.04 ;    std_val = 27.18
20: covered = 100 ;    is_min_covered =    1 ;    min_val =  1368 ;    max_val =  1483 ;    mean_val =   1409.57 ;    std_val = 26.16
21: covered = 100 ;    is_min_covered =    1 ;    min_val =  1368 ;    max_val =  1467 ;    mean_val =   1406.72 ;    std_val = 25.08
22: covered = 100 ;    is_min_covered =    1 ;    min_val =  1366 ;    max_val =  1456 ;    mean_val =   1405.03 ;    std_val = 23.38
23: covered = 100 ;    is_min_covered =    1 ;    min_val =  1365 ;    max_val =  1456 ;    mean_val =   1406.39 ;    std_val = 25.66
24: covered = 100 ;    is_min_covered =    1 ;    min_val =  1358 ;    max_val =  1456 ;    mean_val =   1411.98 ;    std_val = 25.46
25: covered = 100 ;    is_min_covered =    1 ;    min_val =  1358 ;    max_val =  1466 ;    mean_val =   1412.31 ;    std_val = 26.18
26: covered = 100 ;    is_min_covered =    1 ;    min_val =  1358 ;    max_val =  1466 ;    mean_val =   1405.56 ;    std_val = 23.73
27: covered = 100 ;    is_min_covered =    1 ;    min_val =  1358 ;    max_val =  1466 ;    mean_val =   1402.71 ;    std_val = 25.39
28: covered = 100 ;    is_min_covered =    1 ;    min_val =  1358 ;    max_val =  1466 ;    mean_val =   1403.00 ;    std_val = 26.45
29: covered = 100 ;    is_min_covered =    1 ;    min_val =  1357 ;    max_val =  1466 ;    mean_val =   1401.04 ;    std_val = 25.10
30: covered = 100 ;    is_min_covered =    1 ;    min_val =  1354 ;    max_val =  1466 ;    mean_val =   1402.73 ;    std_val = 26.40
31: covered = 100 ;    is_min_covered =    1 ;    min_val =  1354 ;    max_val =  1465 ;    mean_val =   1406.28 ;    std_val = 24.89
32: covered = 100 ;    is_min_covered =    1 ;    min_val =  1345 ;    max_val =  1465 ;    mean_val =   1402.34 ;    std_val = 23.44
33: covered = 100 ;    is_min_covered =    1 ;    min_val =  1345 ;    max_val =  1465 ;    mean_val =   1402.09 ;    std_val = 23.11
34: covered = 100 ;    is_min_covered =    1 ;    min_val =  1333 ;    max_val =  1465 ;    mean_val =   1398.75 ;    std_val = 21.69
35: covered = 100 ;    is_min_covered =    1 ;    min_val =  1333 ;    max_val =  1447 ;    mean_val =   1392.90 ;    std_val = 23.52
36: covered = 100 ;    is_min_covered =    1 ;    min_val =  1323 ;    max_val =  1447 ;    mean_val =   1391.26 ;    std_val = 24.91
37: covered = 100 ;    is_min_covered =    1 ;    min_val =  1323 ;    max_val =  1447 ;    mean_val =   1383.40 ;    std_val = 27.82
38: covered = 100 ;    is_min_covered =    1 ;    min_val =  1323 ;    max_val =  1447 ;    mean_val =   1388.55 ;    std_val = 26.16
39: covered = 100 ;    is_min_covered =    1 ;    min_val =  1323 ;    max_val =  1447 ;    mean_val =   1384.95 ;    std_val = 33.28
40: covered = 100 ;    is_min_covered =    1 ;    min_val =  1323 ;    max_val =  1447 ;    mean_val =   1379.80 ;    std_val = 33.84
41: covered = 100 ;    is_min_covered =    1 ;    min_val =  1323 ;    max_val =  1447 ;    mean_val =   1359.85 ;    std_val = 33.34
42: covered = 100 ;    is_min_covered =    1 ;    min_val =  1320 ;    max_val =  1447 ;    mean_val =   1360.29 ;    std_val = 33.55
43: covered = 100 ;    is_min_covered =    1 ;    min_val =  1319 ;    max_val =  1445 ;    mean_val =   1355.79 ;    std_val = 31.65
44: covered = 100 ;    is_min_covered =    1 ;    min_val =  1318 ;    max_val =  1445 ;    mean_val =   1349.48 ;    std_val = 29.39
45: covered = 100 ;    is_min_covered =    1 ;    min_val =  1319 ;    max_val =  1441 ;    mean_val =   1350.17 ;    std_val = 27.74
46: covered = 100 ;    is_min_covered =    1 ;    min_val =  1317 ;    max_val =  1418 ;    mean_val =   1346.11 ;    std_val = 22.15
47: covered = 100 ;    is_min_covered =    1 ;    min_val =  1316 ;    max_val =  1402 ;    mean_val =   1344.51 ;    std_val = 20.38
48: covered = 100 ;    is_min_covered =    1 ;    min_val =  1317 ;    max_val =  1396 ;    mean_val =   1342.33 ;    std_val = 19.83
49: covered = 100 ;    is_min_covered =    1 ;    min_val =  1317 ;    max_val =  1401 ;    mean_val =   1339.24 ;    std_val = 17.78
50: covered = 100 ;    is_min_covered =    1 ;    min_val =  1317 ;    max_val =  1382 ;    mean_val =   1339.19 ;    std_val = 17.00
51: covered = 100 ;    is_min_covered =    1 ;    min_val =  1317 ;    max_val =  1381 ;    mean_val =   1340.67 ;    std_val = 17.93
52: covered = 100 ;    is_min_covered =    1 ;    min_val =  1314 ;    max_val =  1381 ;    mean_val =   1341.51 ;    std_val = 17.42
53: covered = 100 ;    is_min_covered =    1 ;    min_val =  1310 ;    max_val =  1383 ;    mean_val =   1341.70 ;    std_val = 19.42
54: covered = 100 ;    is_min_covered =    1 ;    min_val =  1316 ;    max_val =  1391 ;    mean_val =   1344.25 ;    std_val = 19.06
55: covered = 100 ;    is_min_covered =    1 ;    min_val =  1314 ;    max_val =  1383 ;    mean_val =   1340.82 ;    std_val = 17.38
56: covered = 100 ;    is_min_covered =    1 ;    min_val =  1312 ;    max_val =  1383 ;    mean_val =   1341.03 ;    std_val = 17.31
57: covered = 100 ;    is_min_covered =    1 ;    min_val =  1312 ;    max_val =  1383 ;    mean_val =   1340.46 ;    std_val = 16.58
58: covered = 100 ;    is_min_covered =    1 ;    min_val =  1315 ;    max_val =  1381 ;    mean_val =   1342.42 ;    std_val = 15.42
59: covered = 100 ;    is_min_covered =    1 ;    min_val =  1310 ;    max_val =  1377 ;    mean_val =   1340.75 ;    std_val = 13.46
60: covered = 100 ;    is_min_covered =    1 ;    min_val =  1315 ;    max_val =  1377 ;    mean_val =   1341.76 ;    std_val = 13.34
61: covered = 100 ;    is_min_covered =    1 ;    min_val =  1317 ;    max_val =  1377 ;    mean_val =   1341.28 ;    std_val = 13.27
62: covered = 100 ;    is_min_covered =    1 ;    min_val =  1318 ;    max_val =  1377 ;    mean_val =   1342.88 ;    std_val = 13.59
63: covered = 100 ;    is_min_covered =    1 ;    min_val =  1316 ;    max_val =  1393 ;    mean_val =   1343.44 ;    std_val = 13.68
64: covered = 100 ;    is_min_covered =    1 ;    min_val =  1317 ;    max_val =  1393 ;    mean_val =   1346.48 ;    std_val = 15.69
65: covered = 100 ;    is_min_covered =    1 ;    min_val =  1319 ;    max_val =  1393 ;    mean_val =   1347.56 ;    std_val = 14.89
66: covered = 100 ;    is_min_covered =    1 ;    min_val =  1319 ;    max_val =  1396 ;    mean_val =   1346.21 ;    std_val = 16.78
67: covered = 100 ;    is_min_covered =    1 ;    min_val =  1314 ;    max_val =  1393 ;    mean_val =   1343.46 ;    std_val = 17.01
68: covered = 100 ;    is_min_covered =    1 ;    min_val =  1317 ;    max_val =  1386 ;    mean_val =   1347.96 ;    std_val = 17.31
69: covered = 100 ;    is_min_covered =    1 ;    min_val =  1318 ;    max_val =  1374 ;    mean_val =   1346.02 ;    std_val = 16.16
70: covered = 100 ;    is_min_covered =    1 ;    min_val =  1319 ;    max_val =  1375 ;    mean_val =   1346.43 ;    std_val = 16.81
71: covered = 100 ;    is_min_covered =    1 ;    min_val =  1318 ;    max_val =  1379 ;    mean_val =   1348.59 ;    std_val = 17.00
72: covered = 100 ;    is_min_covered =    1 ;    min_val =  1314 ;    max_val =  1387 ;    mean_val =   1348.26 ;    std_val = 18.46
73: covered = 100 ;    is_min_covered =    1 ;    min_val =  1314 ;    max_val =  1387 ;    mean_val =   1345.03 ;    std_val = 18.20
74: covered = 100 ;    is_min_covered =    1 ;    min_val =  1314 ;    max_val =  1371 ;    mean_val =   1344.13 ;    std_val = 17.75
75: covered = 100 ;    is_min_covered =    1 ;    min_val =  1314 ;    max_val =  1374 ;    mean_val =   1342.85 ;    std_val = 19.12
76: covered = 100 ;    is_min_covered =    1 ;    min_val =  1314 ;    max_val =  1374 ;    mean_val =   1346.98 ;    std_val = 17.89
77: covered = 100 ;    is_min_covered =    1 ;    min_val =  1314 ;    max_val =  1373 ;    mean_val =   1341.97 ;    std_val = 18.86
78: covered = 100 ;    is_min_covered =    1 ;    min_val =  1314 ;    max_val =  1371 ;    mean_val =   1338.15 ;    std_val = 16.02
