0: covered = 100 ;    is_min_covered =    1 ;    min_val =  1398 ;    max_val =  1511 ;    mean_val =   1458.91 ;    std_val = 27.34
1: covered = 100 ;    is_min_covered =    1 ;    min_val =  1390 ;    max_val =  1511 ;    mean_val =   1460.67 ;    std_val = 28.10
2: covered = 100 ;    is_min_covered =    1 ;    min_val =  1390 ;    max_val =  1506 ;    mean_val =   1455.98 ;    std_val = 28.44
3: covered = 100 ;    is_min_covered =    1 ;    min_val =  1384 ;    max_val =  1532 ;    mean_val =   1458.98 ;    std_val = 28.22
4: covered = 100 ;    is_min_covered =    1 ;    min_val =  1396 ;    max_val =  1504 ;    mean_val =   1457.26 ;    std_val = 28.13
5: covered = 100 ;    is_min_covered =    1 ;    min_val =  1394 ;    max_val =  1524 ;    mean_val =   1456.93 ;    std_val = 28.72
6: covered = 100 ;    is_min_covered =    1 ;    min_val =  1394 ;    max_val =  1507 ;    mean_val =   1455.35 ;    std_val = 28.95
7: covered = 100 ;    is_min_covered =    1 ;    min_val =  1398 ;    max_val =  1504 ;    mean_val =   1457.68 ;    std_val = 22.49
8: covered = 100 ;    is_min_covered =    1 ;    min_val =  1399 ;    max_val =  1504 ;    mean_val =   1460.48 ;    std_val = 27.22
9: covered = 100 ;    is_min_covered =    1 ;    min_val =  1399 ;    max_val =  1504 ;    mean_val =   1458.46 ;    std_val = 26.78
10: covered = 100 ;    is_min_covered =    1 ;    min_val =  1409 ;    max_val =  1509 ;    mean_val =   1458.83 ;    std_val = 26.05
11: covered = 100 ;    is_min_covered =    1 ;    min_val =  1401 ;    max_val =  1509 ;    mean_val =   1454.62 ;    std_val = 25.34
12: covered = 100 ;    is_min_covered =    1 ;    min_val =  1388 ;    max_val =  1504 ;    mean_val =   1452.98 ;    std_val = 22.97
13: covered = 100 ;    is_min_covered =    1 ;    min_val =  1372 ;    max_val =  1506 ;    mean_val =   1453.88 ;    std_val = 21.98
14: covered = 100 ;    is_min_covered =    1 ;    min_val =  1372 ;    max_val =  1504 ;    mean_val =   1453.90 ;    std_val = 22.36
15: covered = 100 ;    is_min_covered =    1 ;    min_val =  1355 ;    max_val =  1509 ;    mean_val =   1453.05 ;    std_val = 25.49
16: covered = 100 ;    is_min_covered =    1 ;    min_val =  1350 ;    max_val =  1513 ;    mean_val =   1444.83 ;    std_val = 33.73
17: covered = 100 ;    is_min_covered =    1 ;    min_val =  1353 ;    max_val =  1523 ;    mean_val =   1438.96 ;    std_val = 35.56
18: covered = 100 ;    is_min_covered =    1 ;    min_val =  1355 ;    max_val =  1523 ;    mean_val =   1440.38 ;    std_val = 33.57
19: covered = 100 ;    is_min_covered =    1 ;    min_val =  1349 ;    max_val =  1525 ;    mean_val =   1441.58 ;    std_val = 32.68
20: covered = 100 ;    is_min_covered =    1 ;    min_val =  1372 ;    max_val =  1525 ;    mean_val =   1440.63 ;    std_val = 29.61
21: covered = 100 ;    is_min_covered =    1 ;    min_val =  1372 ;    max_val =  1525 ;    mean_val =   1437.76 ;    std_val = 28.58
22: covered = 100 ;    is_min_covered =    1 ;    min_val =  1386 ;    max_val =  1524 ;    mean_val =   1436.67 ;    std_val = 26.35
23: covered = 100 ;    is_min_covered =    1 ;    min_val =  1386 ;    max_val =  1524 ;    mean_val =   1433.91 ;    std_val = 24.87
24: covered = 100 ;    is_min_covered =    1 ;    min_val =  1386 ;    max_val =  1524 ;    mean_val =   1434.25 ;    std_val = 26.77
25: covered = 100 ;    is_min_covered =    1 ;    min_val =  1385 ;    max_val =  1524 ;    mean_val =   1433.77 ;    std_val = 28.43
26: covered = 100 ;    is_min_covered =    1 ;    min_val =  1385 ;    max_val =  1524 ;    mean_val =   1431.08 ;    std_val = 32.99
27: covered = 100 ;    is_min_covered =    1 ;    min_val =  1385 ;    max_val =  1524 ;    mean_val =   1429.18 ;    std_val = 30.21
28: covered = 100 ;    is_min_covered =    1 ;    min_val =  1377 ;    max_val =  1524 ;    mean_val =   1425.08 ;    std_val = 29.52
29: covered = 100 ;    is_min_covered =    1 ;    min_val =  1377 ;    max_val =  1514 ;    mean_val =   1427.44 ;    std_val = 31.09
30: covered = 100 ;    is_min_covered =    1 ;    min_val =  1381 ;    max_val =  1514 ;    mean_val =   1426.63 ;    std_val = 26.71
31: covered = 100 ;    is_min_covered =    1 ;    min_val =  1385 ;    max_val =  1489 ;    mean_val =   1424.98 ;    std_val = 22.71
32: covered = 100 ;    is_min_covered =    1 ;    min_val =  1385 ;    max_val =  1489 ;    mean_val =   1422.56 ;    std_val = 20.31
33: covered = 100 ;    is_min_covered =    1 ;    min_val =  1382 ;    max_val =  1489 ;    mean_val =   1418.45 ;    std_val = 20.10
34: covered = 100 ;    is_min_covered =    1 ;    min_val =  1387 ;    max_val =  1489 ;    mean_val =   1419.11 ;    std_val = 21.23
35: covered = 100 ;    is_min_covered =    1 ;    min_val =  1382 ;    max_val =  1489 ;    mean_val =   1416.77 ;    std_val = 23.47
