0: covered = 100 ;    is_min_covered =    1 ;    min_val =  1402 ;    max_val =  1518 ;    mean_val =   1448.88 ;    std_val = 28.28
1: covered = 100 ;    is_min_covered =    1 ;    min_val =  1383 ;    max_val =  1517 ;    mean_val =   1437.31 ;    std_val = 25.29
2: covered = 100 ;    is_min_covered =    1 ;    min_val =  1369 ;    max_val =  1515 ;    mean_val =   1431.67 ;    std_val = 25.62
3: covered = 100 ;    is_min_covered =    1 ;    min_val =  1373 ;    max_val =  1515 ;    mean_val =   1433.53 ;    std_val = 28.49
4: covered = 100 ;    is_min_covered =    1 ;    min_val =  1373 ;    max_val =  1515 ;    mean_val =   1424.49 ;    std_val = 34.06
5: covered = 100 ;    is_min_covered =    1 ;    min_val =  1369 ;    max_val =  1515 ;    mean_val =   1415.41 ;    std_val = 34.51
6: covered = 100 ;    is_min_covered =    1 ;    min_val =  1352 ;    max_val =  1504 ;    mean_val =   1408.64 ;    std_val = 35.09
7: covered = 100 ;    is_min_covered =    1 ;    min_val =  1352 ;    max_val =  1504 ;    mean_val =   1401.37 ;    std_val = 31.95
8: covered = 100 ;    is_min_covered =    1 ;    min_val =  1352 ;    max_val =  1504 ;    mean_val =   1401.29 ;    std_val = 34.90
9: covered = 100 ;    is_min_covered =    1 ;    min_val =  1350 ;    max_val =  1504 ;    mean_val =   1392.95 ;    std_val = 34.11
10: covered = 100 ;    is_min_covered =    1 ;    min_val =  1342 ;    max_val =  1504 ;    mean_val =   1384.95 ;    std_val = 31.35
11: covered = 100 ;    is_min_covered =    1 ;    min_val =  1337 ;    max_val =  1496 ;    mean_val =   1381.13 ;    std_val = 31.33
12: covered = 100 ;    is_min_covered =    1 ;    min_val =  1333 ;    max_val =  1496 ;    mean_val =   1377.94 ;    std_val = 32.28
13: covered = 100 ;    is_min_covered =    1 ;    min_val =  1333 ;    max_val =  1496 ;    mean_val =   1376.95 ;    std_val = 37.61
14: covered = 100 ;    is_min_covered =    1 ;    min_val =  1326 ;    max_val =  1496 ;    mean_val =   1374.97 ;    std_val = 37.49
15: covered = 100 ;    is_min_covered =    1 ;    min_val =  1333 ;    max_val =  1481 ;    mean_val =   1361.33 ;    std_val = 26.91
16: covered = 100 ;    is_min_covered =    1 ;    min_val =  1326 ;    max_val =  1481 ;    mean_val =   1360.09 ;    std_val = 28.53
17: covered = 100 ;    is_min_covered =    1 ;    min_val =  1326 ;    max_val =  1481 ;    mean_val =   1359.16 ;    std_val = 31.52
18: covered = 100 ;    is_min_covered =    1 ;    min_val =  1326 ;    max_val =  1450 ;    mean_val =   1354.67 ;    std_val = 30.70
19: covered = 100 ;    is_min_covered =    1 ;    min_val =  1326 ;    max_val =  1450 ;    mean_val =   1354.98 ;    std_val = 31.75
20: covered = 100 ;    is_min_covered =    1 ;    min_val =  1326 ;    max_val =  1450 ;    mean_val =   1351.82 ;    std_val = 28.48
21: covered = 100 ;    is_min_covered =    1 ;    min_val =  1326 ;    max_val =  1450 ;    mean_val =   1349.82 ;    std_val = 25.11
22: covered = 100 ;    is_min_covered =    1 ;    min_val =  1323 ;    max_val =  1450 ;    mean_val =   1347.69 ;    std_val = 23.20
23: covered = 100 ;    is_min_covered =    1 ;    min_val =  1322 ;    max_val =  1450 ;    mean_val =   1344.02 ;    std_val = 21.50
24: covered = 100 ;    is_min_covered =    1 ;    min_val =  1322 ;    max_val =  1450 ;    mean_val =   1339.19 ;    std_val = 15.11
25: covered = 100 ;    is_min_covered =    1 ;    min_val =  1311 ;    max_val =  1450 ;    mean_val =   1339.15 ;    std_val = 15.74
26: covered = 100 ;    is_min_covered =    1 ;    min_val =  1320 ;    max_val =  1450 ;    mean_val =   1338.37 ;    std_val = 16.25
27: covered = 100 ;    is_min_covered =    1 ;    min_val =  1317 ;    max_val =  1450 ;    mean_val =   1338.98 ;    std_val = 16.45
28: covered = 100 ;    is_min_covered =    1 ;    min_val =  1314 ;    max_val =  1450 ;    mean_val =   1338.16 ;    std_val = 16.89
29: covered = 100 ;    is_min_covered =    1 ;    min_val =  1317 ;    max_val =  1450 ;    mean_val =   1338.24 ;    std_val = 16.49
30: covered = 100 ;    is_min_covered =    1 ;    min_val =  1316 ;    max_val =  1450 ;    mean_val =   1338.45 ;    std_val = 19.67
31: covered = 100 ;    is_min_covered =    1 ;    min_val =  1315 ;    max_val =  1450 ;    mean_val =   1335.21 ;    std_val = 16.72
32: covered = 100 ;    is_min_covered =    1 ;    min_val =  1312 ;    max_val =  1450 ;    mean_val =   1333.31 ;    std_val = 20.58
33: covered = 100 ;    is_min_covered =    1 ;    min_val =  1313 ;    max_val =  1450 ;    mean_val =   1332.14 ;    std_val = 19.62
34: covered = 100 ;    is_min_covered =    1 ;    min_val =  1312 ;    max_val =  1450 ;    mean_val =   1332.61 ;    std_val = 20.09
35: covered = 100 ;    is_min_covered =    1 ;    min_val =  1315 ;    max_val =  1450 ;    mean_val =   1334.13 ;    std_val = 20.52
36: covered = 100 ;    is_min_covered =    1 ;    min_val =  1314 ;    max_val =  1450 ;    mean_val =   1334.48 ;    std_val = 20.30
37: covered = 100 ;    is_min_covered =    1 ;    min_val =  1314 ;    max_val =  1450 ;    mean_val =   1333.88 ;    std_val = 20.28
38: covered = 100 ;    is_min_covered =    1 ;    min_val =  1314 ;    max_val =  1450 ;    mean_val =   1331.32 ;    std_val = 15.74
39: covered = 100 ;    is_min_covered =    1 ;    min_val =  1312 ;    max_val =  1450 ;    mean_val =   1330.69 ;    std_val = 15.94
40: covered = 100 ;    is_min_covered =    1 ;    min_val =  1312 ;    max_val =  1450 ;    mean_val =   1332.29 ;    std_val = 17.01
41: covered = 100 ;    is_min_covered =    1 ;    min_val =  1312 ;    max_val =  1450 ;    mean_val =   1332.10 ;    std_val = 17.83
42: covered = 100 ;    is_min_covered =    1 ;    min_val =  1309 ;    max_val =  1370 ;    mean_val =   1330.26 ;    std_val = 12.12
43: covered = 100 ;    is_min_covered =    1 ;    min_val =  1309 ;    max_val =  1364 ;    mean_val =   1328.95 ;    std_val = 11.11
44: covered = 100 ;    is_min_covered =    1 ;    min_val =  1309 ;    max_val =  1364 ;    mean_val =   1324.09 ;    std_val = 10.74
45: covered = 100 ;    is_min_covered =    1 ;    min_val =  1308 ;    max_val =  1364 ;    mean_val =   1321.31 ;    std_val =  9.89
46: covered = 100 ;    is_min_covered =    1 ;    min_val =  1309 ;    max_val =  1356 ;    mean_val =   1319.85 ;    std_val =  9.31
47: covered = 100 ;    is_min_covered =    1 ;    min_val =  1301 ;    max_val =  1353 ;    mean_val =   1317.35 ;    std_val =  8.73
48: covered = 100 ;    is_min_covered =    1 ;    min_val =  1301 ;    max_val =  1353 ;    mean_val =   1317.64 ;    std_val =  9.63
49: covered = 100 ;    is_min_covered =    1 ;    min_val =  1301 ;    max_val =  1348 ;    mean_val =   1315.42 ;    std_val =  9.62
50: covered = 100 ;    is_min_covered =    1 ;    min_val =  1290 ;    max_val =  1348 ;    mean_val =   1313.27 ;    std_val =  9.99
51: covered = 100 ;    is_min_covered =    1 ;    min_val =  1290 ;    max_val =  1348 ;    mean_val =   1311.30 ;    std_val = 10.06
52: covered = 100 ;    is_min_covered =    1 ;    min_val =  1290 ;    max_val =  1348 ;    mean_val =   1311.69 ;    std_val = 11.04
53: covered = 100 ;    is_min_covered =    1 ;    min_val =  1294 ;    max_val =  1338 ;    mean_val =   1309.40 ;    std_val =  9.91
54: covered = 100 ;    is_min_covered =    1 ;    min_val =  1294 ;    max_val =  1338 ;    mean_val =   1309.30 ;    std_val = 11.05
55: covered = 100 ;    is_min_covered =    1 ;    min_val =  1294 ;    max_val =  1338 ;    mean_val =   1307.51 ;    std_val = 11.76
56: covered = 100 ;    is_min_covered =    1 ;    min_val =  1293 ;    max_val =  1338 ;    mean_val =   1302.28 ;    std_val =  9.51
57: covered = 100 ;    is_min_covered =    1 ;    min_val =  1291 ;    max_val =  1338 ;    mean_val =   1301.48 ;    std_val =  9.78
58: covered = 100 ;    is_min_covered =    1 ;    min_val =  1290 ;    max_val =  1338 ;    mean_val =   1300.92 ;    std_val =  9.55
59: covered = 100 ;    is_min_covered =    1 ;    min_val =  1289 ;    max_val =  1347 ;    mean_val =   1301.02 ;    std_val = 10.27
60: covered = 100 ;    is_min_covered =    1 ;    min_val =  1289 ;    max_val =  1347 ;    mean_val =   1299.70 ;    std_val =  9.50
61: covered = 100 ;    is_min_covered =    1 ;    min_val =  1289 ;    max_val =  1338 ;    mean_val =   1299.41 ;    std_val =  9.58
62: covered = 100 ;    is_min_covered =    1 ;    min_val =  1288 ;    max_val =  1344 ;    mean_val =   1299.52 ;    std_val =  9.77
