0: covered = 100 ;    is_min_covered =    1 ;    min_val =  1408 ;    max_val =  1513 ;    mean_val =   1456.84 ;    std_val = 22.60
1: covered = 100 ;    is_min_covered =    1 ;    min_val =  1396 ;    max_val =  1510 ;    mean_val =   1454.97 ;    std_val = 23.48
2: covered = 100 ;    is_min_covered =    1 ;    min_val =  1392 ;    max_val =  1510 ;    mean_val =   1450.41 ;    std_val = 25.05
3: covered = 100 ;    is_min_covered =    1 ;    min_val =  1392 ;    max_val =  1516 ;    mean_val =   1439.23 ;    std_val = 28.43
4: covered = 100 ;    is_min_covered =    1 ;    min_val =  1378 ;    max_val =  1510 ;    mean_val =   1436.79 ;    std_val = 30.06
5: covered = 100 ;    is_min_covered =    1 ;    min_val =  1382 ;    max_val =  1506 ;    mean_val =   1430.91 ;    std_val = 26.34
6: covered = 100 ;    is_min_covered =    1 ;    min_val =  1378 ;    max_val =  1504 ;    mean_val =   1425.92 ;    std_val = 22.32
7: covered = 100 ;    is_min_covered =    1 ;    min_val =  1378 ;    max_val =  1501 ;    mean_val =   1425.36 ;    std_val = 23.31
8: covered = 100 ;    is_min_covered =    1 ;    min_val =  1372 ;    max_val =  1510 ;    mean_val =   1420.76 ;    std_val = 24.83
9: covered = 100 ;    is_min_covered =    1 ;    min_val =  1372 ;    max_val =  1510 ;    mean_val =   1422.27 ;    std_val = 27.56
10: covered = 100 ;    is_min_covered =    1 ;    min_val =  1372 ;    max_val =  1510 ;    mean_val =   1422.95 ;    std_val = 27.95
11: covered = 100 ;    is_min_covered =    1 ;    min_val =  1348 ;    max_val =  1510 ;    mean_val =   1416.92 ;    std_val = 28.74
12: covered = 100 ;    is_min_covered =    1 ;    min_val =  1372 ;    max_val =  1510 ;    mean_val =   1414.53 ;    std_val = 24.90
13: covered = 100 ;    is_min_covered =    1 ;    min_val =  1343 ;    max_val =  1510 ;    mean_val =   1415.20 ;    std_val = 27.64
14: covered = 100 ;    is_min_covered =    1 ;    min_val =  1358 ;    max_val =  1510 ;    mean_val =   1420.73 ;    std_val = 30.65
15: covered = 100 ;    is_min_covered =    1 ;    min_val =  1375 ;    max_val =  1543 ;    mean_val =   1418.72 ;    std_val = 31.19
16: covered = 100 ;    is_min_covered =    1 ;    min_val =  1356 ;    max_val =  1543 ;    mean_val =   1412.02 ;    std_val = 28.32
17: covered = 100 ;    is_min_covered =    1 ;    min_val =  1356 ;    max_val =  1543 ;    mean_val =   1414.31 ;    std_val = 32.37
18: covered = 100 ;    is_min_covered =    1 ;    min_val =  1356 ;    max_val =  1489 ;    mean_val =   1407.68 ;    std_val = 27.56
19: covered = 100 ;    is_min_covered =    1 ;    min_val =  1348 ;    max_val =  1476 ;    mean_val =   1404.55 ;    std_val = 27.35
20: covered = 100 ;    is_min_covered =    1 ;    min_val =  1346 ;    max_val =  1476 ;    mean_val =   1400.15 ;    std_val = 29.74
21: covered = 100 ;    is_min_covered =    1 ;    min_val =  1344 ;    max_val =  1476 ;    mean_val =   1394.12 ;    std_val = 33.34
22: covered = 100 ;    is_min_covered =    1 ;    min_val =  1350 ;    max_val =  1476 ;    mean_val =   1390.29 ;    std_val = 30.67
23: covered = 100 ;    is_min_covered =    1 ;    min_val =  1325 ;    max_val =  1476 ;    mean_val =   1381.36 ;    std_val = 26.23
24: covered = 100 ;    is_min_covered =    1 ;    min_val =  1323 ;    max_val =  1476 ;    mean_val =   1380.11 ;    std_val = 32.83
25: covered = 100 ;    is_min_covered =    1 ;    min_val =  1325 ;    max_val =  1477 ;    mean_val =   1373.39 ;    std_val = 33.42
26: covered = 100 ;    is_min_covered =    1 ;    min_val =  1326 ;    max_val =  1476 ;    mean_val =   1374.70 ;    std_val = 30.36
27: covered = 100 ;    is_min_covered =    1 ;    min_val =  1326 ;    max_val =  1479 ;    mean_val =   1373.02 ;    std_val = 32.78
28: covered = 100 ;    is_min_covered =    1 ;    min_val =  1326 ;    max_val =  1479 ;    mean_val =   1365.32 ;    std_val = 28.68
29: covered = 100 ;    is_min_covered =    1 ;    min_val =  1326 ;    max_val =  1481 ;    mean_val =   1360.33 ;    std_val = 28.70
30: covered = 100 ;    is_min_covered =    1 ;    min_val =  1318 ;    max_val =  1473 ;    mean_val =   1353.86 ;    std_val = 23.27
31: covered = 100 ;    is_min_covered =    1 ;    min_val =  1315 ;    max_val =  1395 ;    mean_val =   1347.35 ;    std_val = 15.72
32: covered = 100 ;    is_min_covered =    1 ;    min_val =  1315 ;    max_val =  1395 ;    mean_val =   1343.76 ;    std_val = 17.59
33: covered = 100 ;    is_min_covered =    1 ;    min_val =  1308 ;    max_val =  1387 ;    mean_val =   1339.60 ;    std_val = 17.46
