0: covered = 100 ;    is_min_covered =    1 ;    min_val =  1395 ;    max_val =  1493 ;    mean_val =   1449.44 ;    std_val = 22.64
1: covered = 100 ;    is_min_covered =    1 ;    min_val =  1395 ;    max_val =  1503 ;    mean_val =   1448.56 ;    std_val = 27.17
2: covered = 100 ;    is_min_covered =    1 ;    min_val =  1389 ;    max_val =  1507 ;    mean_val =   1446.30 ;    std_val = 32.88
3: covered = 100 ;    is_min_covered =    1 ;    min_val =  1381 ;    max_val =  1503 ;    mean_val =   1440.12 ;    std_val = 33.34
4: covered = 100 ;    is_min_covered =    1 ;    min_val =  1381 ;    max_val =  1505 ;    mean_val =   1438.05 ;    std_val = 36.23
5: covered = 100 ;    is_min_covered =    1 ;    min_val =  1381 ;    max_val =  1514 ;    mean_val =   1437.76 ;    std_val = 34.23
6: covered = 100 ;    is_min_covered =    1 ;    min_val =  1370 ;    max_val =  1509 ;    mean_val =   1438.29 ;    std_val = 29.66
7: covered = 100 ;    is_min_covered =    1 ;    min_val =  1370 ;    max_val =  1509 ;    mean_val =   1445.03 ;    std_val = 31.26
8: covered = 100 ;    is_min_covered =    1 ;    min_val =  1370 ;    max_val =  1509 ;    mean_val =   1437.43 ;    std_val = 32.71
9: covered = 100 ;    is_min_covered =    1 ;    min_val =  1388 ;    max_val =  1497 ;    mean_val =   1435.70 ;    std_val = 31.82
10: covered = 100 ;    is_min_covered =    1 ;    min_val =  1378 ;    max_val =  1502 ;    mean_val =   1430.19 ;    std_val = 34.16
11: covered = 100 ;    is_min_covered =    1 ;    min_val =  1378 ;    max_val =  1500 ;    mean_val =   1425.29 ;    std_val = 33.89
12: covered = 100 ;    is_min_covered =    1 ;    min_val =  1378 ;    max_val =  1498 ;    mean_val =   1418.67 ;    std_val = 33.72
13: covered = 100 ;    is_min_covered =    1 ;    min_val =  1378 ;    max_val =  1505 ;    mean_val =   1418.66 ;    std_val = 34.44
14: covered = 100 ;    is_min_covered =    1 ;    min_val =  1376 ;    max_val =  1505 ;    mean_val =   1413.47 ;    std_val = 33.67
15: covered = 100 ;    is_min_covered =    1 ;    min_val =  1376 ;    max_val =  1488 ;    mean_val =   1407.36 ;    std_val = 29.26
16: covered = 100 ;    is_min_covered =    1 ;    min_val =  1377 ;    max_val =  1488 ;    mean_val =   1410.99 ;    std_val = 29.95
17: covered = 100 ;    is_min_covered =    1 ;    min_val =  1379 ;    max_val =  1484 ;    mean_val =   1404.78 ;    std_val = 25.54
18: covered = 100 ;    is_min_covered =    1 ;    min_val =  1381 ;    max_val =  1483 ;    mean_val =   1405.42 ;    std_val = 25.55
19: covered = 100 ;    is_min_covered =    1 ;    min_val =  1377 ;    max_val =  1481 ;    mean_val =   1403.10 ;    std_val = 23.28
20: covered = 100 ;    is_min_covered =    1 ;    min_val =  1369 ;    max_val =  1481 ;    mean_val =   1404.03 ;    std_val = 22.92
21: covered = 100 ;    is_min_covered =    1 ;    min_val =  1370 ;    max_val =  1480 ;    mean_val =   1406.05 ;    std_val = 25.02
22: covered = 100 ;    is_min_covered =    1 ;    min_val =  1370 ;    max_val =  1480 ;    mean_val =   1409.40 ;    std_val = 24.95
23: covered = 100 ;    is_min_covered =    1 ;    min_val =  1370 ;    max_val =  1475 ;    mean_val =   1407.73 ;    std_val = 23.57
24: covered = 100 ;    is_min_covered =    1 ;    min_val =  1370 ;    max_val =  1473 ;    mean_val =   1406.44 ;    std_val = 21.32
25: covered = 100 ;    is_min_covered =    1 ;    min_val =  1370 ;    max_val =  1452 ;    mean_val =   1406.06 ;    std_val = 18.26
26: covered = 100 ;    is_min_covered =    1 ;    min_val =  1376 ;    max_val =  1452 ;    mean_val =   1410.82 ;    std_val = 20.37
27: covered = 100 ;    is_min_covered =    1 ;    min_val =  1378 ;    max_val =  1454 ;    mean_val =   1405.90 ;    std_val = 18.73
28: covered = 100 ;    is_min_covered =    1 ;    min_val =  1376 ;    max_val =  1454 ;    mean_val =   1401.00 ;    std_val = 18.22
29: covered = 100 ;    is_min_covered =    1 ;    min_val =  1376 ;    max_val =  1446 ;    mean_val =   1399.86 ;    std_val = 16.24
30: covered = 100 ;    is_min_covered =    1 ;    min_val =  1377 ;    max_val =  1443 ;    mean_val =   1403.03 ;    std_val = 18.09
