0: covered = 100 ;    is_min_covered =    1 ;    min_val =  1387 ;    max_val =  1508 ;    mean_val =   1456.68 ;    std_val = 25.42
1: covered = 100 ;    is_min_covered =    1 ;    min_val =  1387 ;    max_val =  1508 ;    mean_val =   1456.08 ;    std_val = 26.02
2: covered = 100 ;    is_min_covered =    1 ;    min_val =  1387 ;    max_val =  1508 ;    mean_val =   1453.72 ;    std_val = 26.69
3: covered = 100 ;    is_min_covered =    1 ;    min_val =  1387 ;    max_val =  1533 ;    mean_val =   1454.72 ;    std_val = 29.49
4: covered = 100 ;    is_min_covered =    1 ;    min_val =  1387 ;    max_val =  1508 ;    mean_val =   1452.81 ;    std_val = 27.05
5: covered = 100 ;    is_min_covered =    1 ;    min_val =  1387 ;    max_val =  1516 ;    mean_val =   1447.85 ;    std_val = 32.10
6: covered = 100 ;    is_min_covered =    1 ;    min_val =  1387 ;    max_val =  1522 ;    mean_val =   1449.84 ;    std_val = 30.06
7: covered = 100 ;    is_min_covered =    1 ;    min_val =  1393 ;    max_val =  1522 ;    mean_val =   1452.10 ;    std_val = 31.43
8: covered = 100 ;    is_min_covered =    1 ;    min_val =  1390 ;    max_val =  1539 ;    mean_val =   1451.06 ;    std_val = 30.89
9: covered = 100 ;    is_min_covered =    1 ;    min_val =  1390 ;    max_val =  1539 ;    mean_val =   1451.73 ;    std_val = 27.96
10: covered = 100 ;    is_min_covered =    1 ;    min_val =  1390 ;    max_val =  1508 ;    mean_val =   1452.06 ;    std_val = 26.07
11: covered = 100 ;    is_min_covered =    1 ;    min_val =  1404 ;    max_val =  1507 ;    mean_val =   1453.60 ;    std_val = 23.76
12: covered = 100 ;    is_min_covered =    1 ;    min_val =  1395 ;    max_val =  1507 ;    mean_val =   1450.91 ;    std_val = 26.75
13: covered = 100 ;    is_min_covered =    1 ;    min_val =  1392 ;    max_val =  1507 ;    mean_val =   1447.82 ;    std_val = 26.13
14: covered = 100 ;    is_min_covered =    1 ;    min_val =  1392 ;    max_val =  1507 ;    mean_val =   1450.86 ;    std_val = 26.08
15: covered = 100 ;    is_min_covered =    1 ;    min_val =  1414 ;    max_val =  1518 ;    mean_val =   1455.15 ;    std_val = 23.27
16: covered = 100 ;    is_min_covered =    1 ;    min_val =  1400 ;    max_val =  1518 ;    mean_val =   1453.76 ;    std_val = 24.80
17: covered = 100 ;    is_min_covered =    1 ;    min_val =  1400 ;    max_val =  1518 ;    mean_val =   1452.94 ;    std_val = 22.35
18: covered = 100 ;    is_min_covered =    1 ;    min_val =  1413 ;    max_val =  1505 ;    mean_val =   1452.26 ;    std_val = 21.38
19: covered = 100 ;    is_min_covered =    1 ;    min_val =  1387 ;    max_val =  1505 ;    mean_val =   1455.57 ;    std_val = 23.05
20: covered = 100 ;    is_min_covered =    1 ;    min_val =  1387 ;    max_val =  1501 ;    mean_val =   1456.55 ;    std_val = 24.27
21: covered = 100 ;    is_min_covered =    1 ;    min_val =  1387 ;    max_val =  1501 ;    mean_val =   1457.42 ;    std_val = 23.76
22: covered = 100 ;    is_min_covered =    1 ;    min_val =  1387 ;    max_val =  1501 ;    mean_val =   1457.49 ;    std_val = 24.25
23: covered = 100 ;    is_min_covered =    1 ;    min_val =  1387 ;    max_val =  1506 ;    mean_val =   1458.11 ;    std_val = 23.64
24: covered = 100 ;    is_min_covered =    1 ;    min_val =  1387 ;    max_val =  1501 ;    mean_val =   1458.72 ;    std_val = 20.14
25: covered = 100 ;    is_min_covered =    1 ;    min_val =  1398 ;    max_val =  1495 ;    mean_val =   1458.27 ;    std_val = 18.10
