0: covered = 100 ;    is_min_covered =    1 ;    min_val =  1372 ;    max_val =  1515 ;    mean_val =   1451.81 ;    std_val = 27.58
1: covered = 100 ;    is_min_covered =    1 ;    min_val =  1372 ;    max_val =  1496 ;    mean_val =   1452.48 ;    std_val = 25.15
2: covered = 100 ;    is_min_covered =    1 ;    min_val =  1364 ;    max_val =  1494 ;    mean_val =   1449.30 ;    std_val = 24.60
3: covered = 100 ;    is_min_covered =    1 ;    min_val =  1364 ;    max_val =  1494 ;    mean_val =   1446.07 ;    std_val = 23.00
4: covered = 100 ;    is_min_covered =    1 ;    min_val =  1396 ;    max_val =  1500 ;    mean_val =   1448.86 ;    std_val = 21.14
5: covered = 100 ;    is_min_covered =    1 ;    min_val =  1396 ;    max_val =  1500 ;    mean_val =   1448.64 ;    std_val = 19.50
6: covered = 100 ;    is_min_covered =    1 ;    min_val =  1396 ;    max_val =  1491 ;    mean_val =   1444.79 ;    std_val = 21.69
7: covered = 100 ;    is_min_covered =    1 ;    min_val =  1390 ;    max_val =  1486 ;    mean_val =   1442.40 ;    std_val = 21.01
8: covered = 100 ;    is_min_covered =    1 ;    min_val =  1402 ;    max_val =  1501 ;    mean_val =   1442.93 ;    std_val = 23.33
9: covered = 100 ;    is_min_covered =    1 ;    min_val =  1397 ;    max_val =  1486 ;    mean_val =   1441.71 ;    std_val = 21.75
10: covered = 100 ;    is_min_covered =    1 ;    min_val =  1393 ;    max_val =  1489 ;    mean_val =   1440.17 ;    std_val = 22.90
11: covered = 100 ;    is_min_covered =    1 ;    min_val =  1404 ;    max_val =  1487 ;    mean_val =   1440.34 ;    std_val = 20.20
12: covered = 100 ;    is_min_covered =    1 ;    min_val =  1397 ;    max_val =  1492 ;    mean_val =   1437.73 ;    std_val = 21.03
13: covered = 100 ;    is_min_covered =    1 ;    min_val =  1387 ;    max_val =  1482 ;    mean_val =   1439.04 ;    std_val = 22.02
14: covered = 100 ;    is_min_covered =    1 ;    min_val =  1394 ;    max_val =  1482 ;    mean_val =   1438.05 ;    std_val = 21.33
15: covered = 100 ;    is_min_covered =    1 ;    min_val =  1390 ;    max_val =  1482 ;    mean_val =   1438.29 ;    std_val = 20.97
16: covered = 100 ;    is_min_covered =    1 ;    min_val =  1380 ;    max_val =  1482 ;    mean_val =   1436.70 ;    std_val = 22.32
17: covered = 100 ;    is_min_covered =    1 ;    min_val =  1380 ;    max_val =  1482 ;    mean_val =   1435.44 ;    std_val = 21.51
18: covered = 100 ;    is_min_covered =    1 ;    min_val =  1380 ;    max_val =  1483 ;    mean_val =   1434.21 ;    std_val = 22.19
19: covered = 100 ;    is_min_covered =    1 ;    min_val =  1379 ;    max_val =  1483 ;    mean_val =   1432.51 ;    std_val = 24.41
20: covered = 100 ;    is_min_covered =    1 ;    min_val =  1387 ;    max_val =  1483 ;    mean_val =   1435.95 ;    std_val = 22.36
21: covered = 100 ;    is_min_covered =    1 ;    min_val =  1387 ;    max_val =  1481 ;    mean_val =   1433.88 ;    std_val = 23.74
22: covered = 100 ;    is_min_covered =    1 ;    min_val =  1387 ;    max_val =  1481 ;    mean_val =   1428.11 ;    std_val = 23.10
23: covered = 100 ;    is_min_covered =    1 ;    min_val =  1384 ;    max_val =  1479 ;    mean_val =   1428.91 ;    std_val = 25.20
24: covered = 100 ;    is_min_covered =    1 ;    min_val =  1383 ;    max_val =  1487 ;    mean_val =   1427.97 ;    std_val = 24.53
25: covered = 100 ;    is_min_covered =    1 ;    min_val =  1375 ;    max_val =  1487 ;    mean_val =   1430.83 ;    std_val = 25.57
26: covered = 100 ;    is_min_covered =    1 ;    min_val =  1387 ;    max_val =  1487 ;    mean_val =   1435.46 ;    std_val = 25.95
27: covered = 100 ;    is_min_covered =    1 ;    min_val =  1370 ;    max_val =  1500 ;    mean_val =   1434.43 ;    std_val = 27.12
28: covered = 100 ;    is_min_covered =    1 ;    min_val =  1388 ;    max_val =  1500 ;    mean_val =   1434.79 ;    std_val = 24.73
29: covered = 100 ;    is_min_covered =    1 ;    min_val =  1388 ;    max_val =  1489 ;    mean_val =   1430.89 ;    std_val = 20.18
30: covered = 100 ;    is_min_covered =    1 ;    min_val =  1377 ;    max_val =  1489 ;    mean_val =   1430.29 ;    std_val = 21.30
31: covered = 100 ;    is_min_covered =    1 ;    min_val =  1362 ;    max_val =  1489 ;    mean_val =   1425.54 ;    std_val = 23.94
32: covered = 100 ;    is_min_covered =    1 ;    min_val =  1362 ;    max_val =  1479 ;    mean_val =   1423.59 ;    std_val = 24.59
33: covered = 100 ;    is_min_covered =    1 ;    min_val =  1362 ;    max_val =  1479 ;    mean_val =   1422.40 ;    std_val = 28.16
34: covered = 100 ;    is_min_covered =    1 ;    min_val =  1362 ;    max_val =  1486 ;    mean_val =   1419.79 ;    std_val = 25.52
35: covered = 100 ;    is_min_covered =    1 ;    min_val =  1362 ;    max_val =  1486 ;    mean_val =   1415.90 ;    std_val = 25.65
36: covered = 100 ;    is_min_covered =    1 ;    min_val =  1360 ;    max_val =  1469 ;    mean_val =   1409.16 ;    std_val = 28.16
37: covered = 100 ;    is_min_covered =    1 ;    min_val =  1357 ;    max_val =  1455 ;    mean_val =   1405.46 ;    std_val = 26.67
38: covered = 100 ;    is_min_covered =    1 ;    min_val =  1363 ;    max_val =  1461 ;    mean_val =   1407.10 ;    std_val = 25.69
39: covered = 100 ;    is_min_covered =    1 ;    min_val =  1359 ;    max_val =  1454 ;    mean_val =   1404.46 ;    std_val = 24.91
40: covered = 100 ;    is_min_covered =    1 ;    min_val =  1359 ;    max_val =  1456 ;    mean_val =   1410.56 ;    std_val = 26.57
41: covered = 100 ;    is_min_covered =    1 ;    min_val =  1353 ;    max_val =  1465 ;    mean_val =   1406.43 ;    std_val = 27.33
42: covered = 100 ;    is_min_covered =    1 ;    min_val =  1353 ;    max_val =  1465 ;    mean_val =   1407.87 ;    std_val = 25.58
43: covered = 100 ;    is_min_covered =    1 ;    min_val =  1353 ;    max_val =  1456 ;    mean_val =   1405.90 ;    std_val = 26.44
44: covered = 100 ;    is_min_covered =    1 ;    min_val =  1360 ;    max_val =  1454 ;    mean_val =   1409.54 ;    std_val = 23.38
45: covered = 100 ;    is_min_covered =    1 ;    min_val =  1351 ;    max_val =  1454 ;    mean_val =   1407.25 ;    std_val = 24.47
46: covered = 100 ;    is_min_covered =    1 ;    min_val =  1351 ;    max_val =  1454 ;    mean_val =   1407.74 ;    std_val = 24.88
47: covered = 100 ;    is_min_covered =    1 ;    min_val =  1339 ;    max_val =  1455 ;    mean_val =   1407.03 ;    std_val = 27.00
48: covered = 100 ;    is_min_covered =    1 ;    min_val =  1340 ;    max_val =  1459 ;    mean_val =   1404.07 ;    std_val = 28.67
49: covered = 100 ;    is_min_covered =    1 ;    min_val =  1340 ;    max_val =  1454 ;    mean_val =   1396.98 ;    std_val = 28.09
50: covered = 100 ;    is_min_covered =    1 ;    min_val =  1340 ;    max_val =  1454 ;    mean_val =   1399.36 ;    std_val = 27.50
51: covered = 100 ;    is_min_covered =    1 ;    min_val =  1340 ;    max_val =  1454 ;    mean_val =   1397.49 ;    std_val = 25.97
52: covered = 100 ;    is_min_covered =    1 ;    min_val =  1340 ;    max_val =  1454 ;    mean_val =   1401.15 ;    std_val = 26.06
53: covered = 100 ;    is_min_covered =    1 ;    min_val =  1340 ;    max_val =  1454 ;    mean_val =   1396.16 ;    std_val = 28.13
54: covered = 100 ;    is_min_covered =    1 ;    min_val =  1340 ;    max_val =  1463 ;    mean_val =   1400.81 ;    std_val = 29.64
55: covered = 100 ;    is_min_covered =    1 ;    min_val =  1336 ;    max_val =  1463 ;    mean_val =   1401.16 ;    std_val = 32.87
56: covered = 100 ;    is_min_covered =    1 ;    min_val =  1341 ;    max_val =  1468 ;    mean_val =   1394.07 ;    std_val = 31.73
57: covered = 100 ;    is_min_covered =    1 ;    min_val =  1335 ;    max_val =  1453 ;    mean_val =   1393.38 ;    std_val = 31.21
58: covered = 100 ;    is_min_covered =    1 ;    min_val =  1324 ;    max_val =  1445 ;    mean_val =   1386.78 ;    std_val = 31.07
59: covered = 100 ;    is_min_covered =    1 ;    min_val =  1335 ;    max_val =  1462 ;    mean_val =   1386.15 ;    std_val = 32.17
60: covered = 100 ;    is_min_covered =    1 ;    min_val =  1342 ;    max_val =  1462 ;    mean_val =   1385.55 ;    std_val = 31.48
61: covered = 100 ;    is_min_covered =    1 ;    min_val =  1335 ;    max_val =  1447 ;    mean_val =   1389.58 ;    std_val = 30.90
62: covered = 100 ;    is_min_covered =    1 ;    min_val =  1339 ;    max_val =  1447 ;    mean_val =   1392.31 ;    std_val = 28.57
63: covered = 100 ;    is_min_covered =    1 ;    min_val =  1340 ;    max_val =  1447 ;    mean_val =   1390.48 ;    std_val = 27.06
64: covered = 100 ;    is_min_covered =    1 ;    min_val =  1341 ;    max_val =  1443 ;    mean_val =   1386.12 ;    std_val = 26.54
65: covered = 100 ;    is_min_covered =    1 ;    min_val =  1337 ;    max_val =  1443 ;    mean_val =   1384.40 ;    std_val = 26.64
66: covered = 100 ;    is_min_covered =    1 ;    min_val =  1330 ;    max_val =  1442 ;    mean_val =   1388.10 ;    std_val = 28.29
67: covered = 100 ;    is_min_covered =    1 ;    min_val =  1336 ;    max_val =  1445 ;    mean_val =   1388.82 ;    std_val = 26.96
68: covered = 100 ;    is_min_covered =    1 ;    min_val =  1336 ;    max_val =  1445 ;    mean_val =   1385.48 ;    std_val = 25.55
69: covered = 100 ;    is_min_covered =    1 ;    min_val =  1336 ;    max_val =  1447 ;    mean_val =   1382.80 ;    std_val = 28.13
70: covered = 100 ;    is_min_covered =    1 ;    min_val =  1336 ;    max_val =  1439 ;    mean_val =   1378.57 ;    std_val = 28.73
71: covered = 100 ;    is_min_covered =    1 ;    min_val =  1333 ;    max_val =  1439 ;    mean_val =   1373.37 ;    std_val = 26.61
72: covered = 100 ;    is_min_covered =    1 ;    min_val =  1336 ;    max_val =  1440 ;    mean_val =   1380.29 ;    std_val = 27.89
73: covered = 100 ;    is_min_covered =    1 ;    min_val =  1336 ;    max_val =  1438 ;    mean_val =   1377.73 ;    std_val = 25.73
74: covered = 100 ;    is_min_covered =    1 ;    min_val =  1336 ;    max_val =  1444 ;    mean_val =   1379.01 ;    std_val = 26.67
75: covered = 100 ;    is_min_covered =    1 ;    min_val =  1340 ;    max_val =  1444 ;    mean_val =   1376.82 ;    std_val = 23.53
76: covered = 100 ;    is_min_covered =    1 ;    min_val =  1340 ;    max_val =  1444 ;    mean_val =   1379.61 ;    std_val = 24.67
77: covered = 100 ;    is_min_covered =    1 ;    min_val =  1340 ;    max_val =  1444 ;    mean_val =   1377.11 ;    std_val = 23.98
78: covered = 100 ;    is_min_covered =    1 ;    min_val =  1333 ;    max_val =  1444 ;    mean_val =   1373.61 ;    std_val = 23.50
79: covered = 100 ;    is_min_covered =    1 ;    min_val =  1340 ;    max_val =  1444 ;    mean_val =   1369.82 ;    std_val = 21.66
80: covered = 100 ;    is_min_covered =    1 ;    min_val =  1323 ;    max_val =  1444 ;    mean_val =   1368.29 ;    std_val = 19.93
81: covered = 100 ;    is_min_covered =    1 ;    min_val =  1329 ;    max_val =  1411 ;    mean_val =   1367.69 ;    std_val = 19.25
82: covered = 100 ;    is_min_covered =    1 ;    min_val =  1329 ;    max_val =  1428 ;    mean_val =   1367.96 ;    std_val = 21.05
83: covered = 100 ;    is_min_covered =    1 ;    min_val =  1325 ;    max_val =  1412 ;    mean_val =   1364.27 ;    std_val = 21.36
84: covered = 100 ;    is_min_covered =    1 ;    min_val =  1325 ;    max_val =  1415 ;    mean_val =   1360.69 ;    std_val = 21.69
85: covered = 100 ;    is_min_covered =    1 ;    min_val =  1322 ;    max_val =  1418 ;    mean_val =   1361.25 ;    std_val = 22.65
86: covered = 100 ;    is_min_covered =    1 ;    min_val =  1322 ;    max_val =  1418 ;    mean_val =   1358.72 ;    std_val = 22.82
87: covered = 100 ;    is_min_covered =    1 ;    min_val =  1322 ;    max_val =  1418 ;    mean_val =   1355.78 ;    std_val = 22.48
88: covered = 100 ;    is_min_covered =    1 ;    min_val =  1322 ;    max_val =  1418 ;    mean_val =   1354.47 ;    std_val = 20.50
89: covered = 100 ;    is_min_covered =    1 ;    min_val =  1328 ;    max_val =  1418 ;    mean_val =   1355.72 ;    std_val = 20.01
90: covered = 100 ;    is_min_covered =    1 ;    min_val =  1326 ;    max_val =  1413 ;    mean_val =   1355.91 ;    std_val = 19.86
91: covered = 100 ;    is_min_covered =    1 ;    min_val =  1328 ;    max_val =  1408 ;    mean_val =   1355.90 ;    std_val = 20.22
92: covered = 100 ;    is_min_covered =    1 ;    min_val =  1324 ;    max_val =  1408 ;    mean_val =   1356.47 ;    std_val = 19.07
93: covered = 100 ;    is_min_covered =    1 ;    min_val =  1324 ;    max_val =  1411 ;    mean_val =   1354.13 ;    std_val = 19.75
94: covered = 100 ;    is_min_covered =    1 ;    min_val =  1324 ;    max_val =  1408 ;    mean_val =   1352.19 ;    std_val = 18.34
95: covered = 100 ;    is_min_covered =    1 ;    min_val =  1314 ;    max_val =  1408 ;    mean_val =   1352.75 ;    std_val = 19.30
96: covered = 100 ;    is_min_covered =    1 ;    min_val =  1328 ;    max_val =  1415 ;    mean_val =   1355.28 ;    std_val = 20.00
97: covered = 100 ;    is_min_covered =    1 ;    min_val =  1316 ;    max_val =  1415 ;    mean_val =   1352.27 ;    std_val = 17.66
98: covered = 100 ;    is_min_covered =    1 ;    min_val =  1315 ;    max_val =  1420 ;    mean_val =   1352.85 ;    std_val = 16.75
99: covered = 100 ;    is_min_covered =    1 ;    min_val =  1315 ;    max_val =  1398 ;    mean_val =   1350.77 ;    std_val = 14.98
100: covered = 100 ;    is_min_covered =    1 ;    min_val =  1315 ;    max_val =  1394 ;    mean_val =   1350.79 ;    std_val = 15.70
101: covered = 100 ;    is_min_covered =    1 ;    min_val =  1316 ;    max_val =  1391 ;    mean_val =   1351.19 ;    std_val = 15.33
102: covered = 100 ;    is_min_covered =    1 ;    min_val =  1316 ;    max_val =  1394 ;    mean_val =   1352.21 ;    std_val = 15.80
103: covered = 100 ;    is_min_covered =    1 ;    min_val =  1316 ;    max_val =  1394 ;    mean_val =   1349.05 ;    std_val = 16.18
104: covered = 100 ;    is_min_covered =    1 ;    min_val =  1313 ;    max_val =  1384 ;    mean_val =   1348.35 ;    std_val = 15.37
105: covered = 100 ;    is_min_covered =    1 ;    min_val =  1311 ;    max_val =  1384 ;    mean_val =   1347.99 ;    std_val = 14.61
106: covered = 100 ;    is_min_covered =    1 ;    min_val =  1324 ;    max_val =  1384 ;    mean_val =   1350.79 ;    std_val = 14.29
107: covered = 100 ;    is_min_covered =    1 ;    min_val =  1321 ;    max_val =  1380 ;    mean_val =   1352.74 ;    std_val = 14.43
108: covered = 100 ;    is_min_covered =    1 ;    min_val =  1323 ;    max_val =  1380 ;    mean_val =   1354.25 ;    std_val = 14.21
109: covered = 100 ;    is_min_covered =    1 ;    min_val =  1322 ;    max_val =  1394 ;    mean_val =   1351.82 ;    std_val = 13.62
110: covered = 100 ;    is_min_covered =    1 ;    min_val =  1322 ;    max_val =  1376 ;    mean_val =   1349.58 ;    std_val = 13.24
111: covered = 100 ;    is_min_covered =    1 ;    min_val =  1322 ;    max_val =  1380 ;    mean_val =   1351.19 ;    std_val = 12.89
112: covered = 100 ;    is_min_covered =    1 ;    min_val =  1312 ;    max_val =  1376 ;    mean_val =   1349.84 ;    std_val = 12.73
113: covered = 100 ;    is_min_covered =    1 ;    min_val =  1312 ;    max_val =  1384 ;    mean_val =   1349.40 ;    std_val = 14.92
114: covered = 100 ;    is_min_covered =    1 ;    min_val =  1315 ;    max_val =  1380 ;    mean_val =   1348.99 ;    std_val = 15.22
115: covered = 100 ;    is_min_covered =    1 ;    min_val =  1316 ;    max_val =  1380 ;    mean_val =   1347.86 ;    std_val = 15.99
116: covered = 100 ;    is_min_covered =    1 ;    min_val =  1316 ;    max_val =  1380 ;    mean_val =   1346.57 ;    std_val = 15.95
117: covered = 100 ;    is_min_covered =    1 ;    min_val =  1310 ;    max_val =  1378 ;    mean_val =   1350.17 ;    std_val = 17.00
