0: covered = 100 ;    is_min_covered =    1 ;    min_val =  1381 ;    max_val =  1504 ;    mean_val =   1437.52 ;    std_val = 27.14
1: covered = 100 ;    is_min_covered =    1 ;    min_val =  1367 ;    max_val =  1504 ;    mean_val =   1441.34 ;    std_val = 27.63
2: covered = 100 ;    is_min_covered =    1 ;    min_val =  1379 ;    max_val =  1497 ;    mean_val =   1438.08 ;    std_val = 23.06
3: covered = 100 ;    is_min_covered =    1 ;    min_val =  1383 ;    max_val =  1479 ;    mean_val =   1441.30 ;    std_val = 21.82
4: covered = 100 ;    is_min_covered =    1 ;    min_val =  1383 ;    max_val =  1488 ;    mean_val =   1438.10 ;    std_val = 22.94
5: covered = 100 ;    is_min_covered =    1 ;    min_val =  1380 ;    max_val =  1475 ;    mean_val =   1432.75 ;    std_val = 21.73
6: covered = 100 ;    is_min_covered =    1 ;    min_val =  1377 ;    max_val =  1475 ;    mean_val =   1426.39 ;    std_val = 20.40
7: covered = 100 ;    is_min_covered =    1 ;    min_val =  1373 ;    max_val =  1479 ;    mean_val =   1426.29 ;    std_val = 24.32
8: covered = 100 ;    is_min_covered =    1 ;    min_val =  1373 ;    max_val =  1477 ;    mean_val =   1419.57 ;    std_val = 24.93
9: covered = 100 ;    is_min_covered =    1 ;    min_val =  1373 ;    max_val =  1475 ;    mean_val =   1420.53 ;    std_val = 25.69
10: covered = 100 ;    is_min_covered =    1 ;    min_val =  1374 ;    max_val =  1479 ;    mean_val =   1426.62 ;    std_val = 24.78
11: covered = 100 ;    is_min_covered =    1 ;    min_val =  1370 ;    max_val =  1479 ;    mean_val =   1429.07 ;    std_val = 23.36
12: covered = 100 ;    is_min_covered =    1 ;    min_val =  1364 ;    max_val =  1477 ;    mean_val =   1421.38 ;    std_val = 29.45
13: covered = 100 ;    is_min_covered =    1 ;    min_val =  1362 ;    max_val =  1481 ;    mean_val =   1418.18 ;    std_val = 29.37
14: covered = 100 ;    is_min_covered =    1 ;    min_val =  1372 ;    max_val =  1473 ;    mean_val =   1420.98 ;    std_val = 28.59
15: covered = 100 ;    is_min_covered =    1 ;    min_val =  1373 ;    max_val =  1471 ;    mean_val =   1418.77 ;    std_val = 27.39
16: covered = 100 ;    is_min_covered =    1 ;    min_val =  1368 ;    max_val =  1471 ;    mean_val =   1412.52 ;    std_val = 28.34
17: covered = 100 ;    is_min_covered =    1 ;    min_val =  1368 ;    max_val =  1471 ;    mean_val =   1414.78 ;    std_val = 31.38
18: covered = 100 ;    is_min_covered =    1 ;    min_val =  1370 ;    max_val =  1476 ;    mean_val =   1421.00 ;    std_val = 29.73
19: covered = 100 ;    is_min_covered =    1 ;    min_val =  1371 ;    max_val =  1476 ;    mean_val =   1421.39 ;    std_val = 31.30
20: covered = 100 ;    is_min_covered =    1 ;    min_val =  1371 ;    max_val =  1476 ;    mean_val =   1422.26 ;    std_val = 28.79
21: covered = 100 ;    is_min_covered =    1 ;    min_val =  1371 ;    max_val =  1476 ;    mean_val =   1421.34 ;    std_val = 27.79
22: covered = 100 ;    is_min_covered =    1 ;    min_val =  1368 ;    max_val =  1476 ;    mean_val =   1423.10 ;    std_val = 28.84
23: covered = 100 ;    is_min_covered =    1 ;    min_val =  1368 ;    max_val =  1476 ;    mean_val =   1416.10 ;    std_val = 30.02
24: covered = 100 ;    is_min_covered =    1 ;    min_val =  1368 ;    max_val =  1476 ;    mean_val =   1421.22 ;    std_val = 30.31
25: covered = 100 ;    is_min_covered =    1 ;    min_val =  1377 ;    max_val =  1476 ;    mean_val =   1420.61 ;    std_val = 29.69
26: covered = 100 ;    is_min_covered =    1 ;    min_val =  1377 ;    max_val =  1484 ;    mean_val =   1418.95 ;    std_val = 29.94
27: covered = 100 ;    is_min_covered =    1 ;    min_val =  1361 ;    max_val =  1480 ;    mean_val =   1417.40 ;    std_val = 30.83
28: covered = 100 ;    is_min_covered =    1 ;    min_val =  1375 ;    max_val =  1482 ;    mean_val =   1419.72 ;    std_val = 30.29
29: covered = 100 ;    is_min_covered =    1 ;    min_val =  1374 ;    max_val =  1482 ;    mean_val =   1420.40 ;    std_val = 30.96
30: covered = 100 ;    is_min_covered =    1 ;    min_val =  1371 ;    max_val =  1482 ;    mean_val =   1411.95 ;    std_val = 30.72
31: covered = 100 ;    is_min_covered =    1 ;    min_val =  1371 ;    max_val =  1482 ;    mean_val =   1412.96 ;    std_val = 29.69
32: covered = 100 ;    is_min_covered =    1 ;    min_val =  1371 ;    max_val =  1482 ;    mean_val =   1409.46 ;    std_val = 27.80
33: covered = 100 ;    is_min_covered =    1 ;    min_val =  1364 ;    max_val =  1482 ;    mean_val =   1411.64 ;    std_val = 27.88
34: covered = 100 ;    is_min_covered =    1 ;    min_val =  1364 ;    max_val =  1482 ;    mean_val =   1408.46 ;    std_val = 28.64
35: covered = 100 ;    is_min_covered =    1 ;    min_val =  1364 ;    max_val =  1478 ;    mean_val =   1404.32 ;    std_val = 29.00
36: covered = 100 ;    is_min_covered =    1 ;    min_val =  1361 ;    max_val =  1471 ;    mean_val =   1398.44 ;    std_val = 26.94
37: covered = 100 ;    is_min_covered =    1 ;    min_val =  1364 ;    max_val =  1471 ;    mean_val =   1393.14 ;    std_val = 26.32
38: covered = 100 ;    is_min_covered =    1 ;    min_val =  1364 ;    max_val =  1471 ;    mean_val =   1396.80 ;    std_val = 25.68
39: covered = 100 ;    is_min_covered =    1 ;    min_val =  1357 ;    max_val =  1469 ;    mean_val =   1393.65 ;    std_val = 24.86
40: covered = 100 ;    is_min_covered =    1 ;    min_val =  1357 ;    max_val =  1468 ;    mean_val =   1394.06 ;    std_val = 21.98
41: covered = 100 ;    is_min_covered =    1 ;    min_val =  1357 ;    max_val =  1468 ;    mean_val =   1393.74 ;    std_val = 22.20
42: covered = 100 ;    is_min_covered =    1 ;    min_val =  1350 ;    max_val =  1468 ;    mean_val =   1390.85 ;    std_val = 19.47
43: covered = 100 ;    is_min_covered =    1 ;    min_val =  1363 ;    max_val =  1468 ;    mean_val =   1388.29 ;    std_val = 16.97
44: covered = 100 ;    is_min_covered =    1 ;    min_val =  1364 ;    max_val =  1434 ;    mean_val =   1387.79 ;    std_val = 15.71
45: covered = 100 ;    is_min_covered =    1 ;    min_val =  1364 ;    max_val =  1425 ;    mean_val =   1386.82 ;    std_val = 15.81
46: covered = 100 ;    is_min_covered =    1 ;    min_val =  1345 ;    max_val =  1425 ;    mean_val =   1387.40 ;    std_val = 15.20
47: covered = 100 ;    is_min_covered =    1 ;    min_val =  1345 ;    max_val =  1418 ;    mean_val =   1385.48 ;    std_val = 13.61
48: covered = 100 ;    is_min_covered =    1 ;    min_val =  1359 ;    max_val =  1418 ;    mean_val =   1384.14 ;    std_val = 12.82
49: covered = 100 ;    is_min_covered =    1 ;    min_val =  1359 ;    max_val =  1412 ;    mean_val =   1383.61 ;    std_val = 11.66
50: covered = 100 ;    is_min_covered =    1 ;    min_val =  1359 ;    max_val =  1412 ;    mean_val =   1383.22 ;    std_val = 13.35
51: covered = 100 ;    is_min_covered =    1 ;    min_val =  1355 ;    max_val =  1417 ;    mean_val =   1384.55 ;    std_val = 14.27
52: covered = 100 ;    is_min_covered =    1 ;    min_val =  1355 ;    max_val =  1412 ;    mean_val =   1387.39 ;    std_val = 14.70
53: covered = 100 ;    is_min_covered =    1 ;    min_val =  1355 ;    max_val =  1413 ;    mean_val =   1384.43 ;    std_val = 15.52
54: covered = 100 ;    is_min_covered =    1 ;    min_val =  1355 ;    max_val =  1413 ;    mean_val =   1385.19 ;    std_val = 15.69
55: covered = 100 ;    is_min_covered =    1 ;    min_val =  1355 ;    max_val =  1419 ;    mean_val =   1382.25 ;    std_val = 16.34
56: covered = 100 ;    is_min_covered =    1 ;    min_val =  1355 ;    max_val =  1417 ;    mean_val =   1378.64 ;    std_val = 16.60
57: covered = 100 ;    is_min_covered =    1 ;    min_val =  1355 ;    max_val =  1412 ;    mean_val =   1374.04 ;    std_val = 16.14
58: covered = 100 ;    is_min_covered =    1 ;    min_val =  1354 ;    max_val =  1412 ;    mean_val =   1371.36 ;    std_val = 14.31
59: covered = 100 ;    is_min_covered =    1 ;    min_val =  1348 ;    max_val =  1414 ;    mean_val =   1370.95 ;    std_val = 16.08
60: covered = 100 ;    is_min_covered =    1 ;    min_val =  1353 ;    max_val =  1417 ;    mean_val =   1372.21 ;    std_val = 17.11
61: covered = 100 ;    is_min_covered =    1 ;    min_val =  1349 ;    max_val =  1412 ;    mean_val =   1367.47 ;    std_val = 13.74
62: covered = 100 ;    is_min_covered =    1 ;    min_val =  1346 ;    max_val =  1409 ;    mean_val =   1365.74 ;    std_val = 11.11
63: covered = 100 ;    is_min_covered =    1 ;    min_val =  1343 ;    max_val =  1409 ;    mean_val =   1367.08 ;    std_val = 10.50
64: covered = 100 ;    is_min_covered =    1 ;    min_val =  1346 ;    max_val =  1409 ;    mean_val =   1367.05 ;    std_val = 10.67
65: covered = 100 ;    is_min_covered =    1 ;    min_val =  1346 ;    max_val =  1405 ;    mean_val =   1365.98 ;    std_val =  8.85
66: covered = 100 ;    is_min_covered =    1 ;    min_val =  1348 ;    max_val =  1405 ;    mean_val =   1366.34 ;    std_val =  8.96
67: covered = 100 ;    is_min_covered =    1 ;    min_val =  1348 ;    max_val =  1405 ;    mean_val =   1365.79 ;    std_val = 10.15
68: covered = 100 ;    is_min_covered =    1 ;    min_val =  1348 ;    max_val =  1405 ;    mean_val =   1364.69 ;    std_val =  8.99
69: covered = 100 ;    is_min_covered =    1 ;    min_val =  1347 ;    max_val =  1405 ;    mean_val =   1363.64 ;    std_val =  9.06
70: covered = 100 ;    is_min_covered =    1 ;    min_val =  1347 ;    max_val =  1389 ;    mean_val =   1364.37 ;    std_val =  9.88
71: covered = 100 ;    is_min_covered =    1 ;    min_val =  1344 ;    max_val =  1402 ;    mean_val =   1364.31 ;    std_val = 10.72
72: covered = 100 ;    is_min_covered =    1 ;    min_val =  1344 ;    max_val =  1402 ;    mean_val =   1366.06 ;    std_val = 10.87
73: covered = 100 ;    is_min_covered =    1 ;    min_val =  1342 ;    max_val =  1391 ;    mean_val =   1366.36 ;    std_val = 11.62
74: covered = 100 ;    is_min_covered =    1 ;    min_val =  1341 ;    max_val =  1391 ;    mean_val =   1366.54 ;    std_val = 12.26
75: covered = 100 ;    is_min_covered =    1 ;    min_val =  1341 ;    max_val =  1391 ;    mean_val =   1365.05 ;    std_val = 13.29
76: covered = 100 ;    is_min_covered =    1 ;    min_val =  1347 ;    max_val =  1397 ;    mean_val =   1366.38 ;    std_val = 13.27
77: covered = 100 ;    is_min_covered =    1 ;    min_val =  1341 ;    max_val =  1397 ;    mean_val =   1365.64 ;    std_val = 14.94
78: covered = 100 ;    is_min_covered =    1 ;    min_val =  1341 ;    max_val =  1397 ;    mean_val =   1362.35 ;    std_val = 13.22
79: covered = 100 ;    is_min_covered =    1 ;    min_val =  1341 ;    max_val =  1397 ;    mean_val =   1359.40 ;    std_val = 12.22
80: covered = 100 ;    is_min_covered =    1 ;    min_val =  1342 ;    max_val =  1397 ;    mean_val =   1360.73 ;    std_val = 12.82
81: covered = 100 ;    is_min_covered =    1 ;    min_val =  1335 ;    max_val =  1399 ;    mean_val =   1358.61 ;    std_val = 10.89
82: covered = 100 ;    is_min_covered =    1 ;    min_val =  1335 ;    max_val =  1394 ;    mean_val =   1357.10 ;    std_val =  9.83
83: covered = 100 ;    is_min_covered =    1 ;    min_val =  1335 ;    max_val =  1375 ;    mean_val =   1356.55 ;    std_val =  9.54
84: covered = 100 ;    is_min_covered =    1 ;    min_val =  1340 ;    max_val =  1378 ;    mean_val =   1355.76 ;    std_val = 10.27
85: covered = 100 ;    is_min_covered =    1 ;    min_val =  1340 ;    max_val =  1378 ;    mean_val =   1355.19 ;    std_val = 10.10
86: covered = 100 ;    is_min_covered =    1 ;    min_val =  1338 ;    max_val =  1378 ;    mean_val =   1352.19 ;    std_val = 10.21
87: covered = 100 ;    is_min_covered =    1 ;    min_val =  1337 ;    max_val =  1378 ;    mean_val =   1353.52 ;    std_val =  9.86
88: covered = 100 ;    is_min_covered =    1 ;    min_val =  1337 ;    max_val =  1378 ;    mean_val =   1352.02 ;    std_val = 10.48
89: covered = 100 ;    is_min_covered =    1 ;    min_val =  1333 ;    max_val =  1375 ;    mean_val =   1349.11 ;    std_val =  8.86
90: covered = 100 ;    is_min_covered =    1 ;    min_val =  1334 ;    max_val =  1375 ;    mean_val =   1351.64 ;    std_val = 10.12
91: covered = 100 ;    is_min_covered =    1 ;    min_val =  1332 ;    max_val =  1375 ;    mean_val =   1349.92 ;    std_val = 10.12
92: covered = 100 ;    is_min_covered =    1 ;    min_val =  1329 ;    max_val =  1375 ;    mean_val =   1350.14 ;    std_val = 11.07
93: covered = 100 ;    is_min_covered =    1 ;    min_val =  1329 ;    max_val =  1376 ;    mean_val =   1346.26 ;    std_val =  9.94
94: covered = 100 ;    is_min_covered =    1 ;    min_val =  1329 ;    max_val =  1362 ;    mean_val =   1346.55 ;    std_val =  9.84
95: covered = 100 ;    is_min_covered =    1 ;    min_val =  1329 ;    max_val =  1366 ;    mean_val =   1344.92 ;    std_val = 10.16
96: covered = 100 ;    is_min_covered =    1 ;    min_val =  1323 ;    max_val =  1369 ;    mean_val =   1343.60 ;    std_val = 10.00
97: covered = 100 ;    is_min_covered =    1 ;    min_val =  1317 ;    max_val =  1369 ;    mean_val =   1342.92 ;    std_val = 11.02
98: covered = 100 ;    is_min_covered =    1 ;    min_val =  1317 ;    max_val =  1368 ;    mean_val =   1343.26 ;    std_val = 10.61
99: covered = 100 ;    is_min_covered =    1 ;    min_val =  1324 ;    max_val =  1360 ;    mean_val =   1344.59 ;    std_val =  9.97
100: covered = 100 ;    is_min_covered =    1 ;    min_val =  1324 ;    max_val =  1370 ;    mean_val =   1343.38 ;    std_val =  9.78
101: covered = 100 ;    is_min_covered =    1 ;    min_val =  1324 ;    max_val =  1365 ;    mean_val =   1339.71 ;    std_val =  9.86
102: covered = 100 ;    is_min_covered =    1 ;    min_val =  1319 ;    max_val =  1365 ;    mean_val =   1338.40 ;    std_val =  9.47
103: covered = 100 ;    is_min_covered =    1 ;    min_val =  1317 ;    max_val =  1365 ;    mean_val =   1334.77 ;    std_val =  9.71
104: covered = 100 ;    is_min_covered =    1 ;    min_val =  1319 ;    max_val =  1365 ;    mean_val =   1335.45 ;    std_val =  9.53
105: covered = 100 ;    is_min_covered =    1 ;    min_val =  1312 ;    max_val =  1365 ;    mean_val =   1333.33 ;    std_val =  9.84
106: covered = 100 ;    is_min_covered =    1 ;    min_val =  1312 ;    max_val =  1366 ;    mean_val =   1333.51 ;    std_val = 10.86
107: covered = 100 ;    is_min_covered =    1 ;    min_val =  1308 ;    max_val =  1366 ;    mean_val =   1336.05 ;    std_val = 11.39
108: covered = 100 ;    is_min_covered =    1 ;    min_val =  1307 ;    max_val =  1374 ;    mean_val =   1333.77 ;    std_val = 11.52
109: covered = 100 ;    is_min_covered =    1 ;    min_val =  1307 ;    max_val =  1376 ;    mean_val =   1334.57 ;    std_val = 13.37
110: covered = 100 ;    is_min_covered =    1 ;    min_val =  1307 ;    max_val =  1366 ;    mean_val =   1334.48 ;    std_val = 12.77
111: covered = 100 ;    is_min_covered =    1 ;    min_val =  1307 ;    max_val =  1366 ;    mean_val =   1337.63 ;    std_val = 13.04
112: covered = 100 ;    is_min_covered =    1 ;    min_val =  1307 ;    max_val =  1376 ;    mean_val =   1336.74 ;    std_val = 13.72
113: covered = 100 ;    is_min_covered =    1 ;    min_val =  1307 ;    max_val =  1365 ;    mean_val =   1334.32 ;    std_val = 13.75
114: covered = 100 ;    is_min_covered =    1 ;    min_val =  1305 ;    max_val =  1364 ;    mean_val =   1335.35 ;    std_val = 13.30
115: covered = 100 ;    is_min_covered =    1 ;    min_val =  1305 ;    max_val =  1364 ;    mean_val =   1330.63 ;    std_val = 14.07
116: covered = 100 ;    is_min_covered =    1 ;    min_val =  1305 ;    max_val =  1354 ;    mean_val =   1328.35 ;    std_val = 14.49
117: covered = 100 ;    is_min_covered =    1 ;    min_val =  1297 ;    max_val =  1354 ;    mean_val =   1329.27 ;    std_val = 15.23
118: covered = 100 ;    is_min_covered =    1 ;    min_val =  1304 ;    max_val =  1357 ;    mean_val =   1329.76 ;    std_val = 16.38
119: covered = 100 ;    is_min_covered =    1 ;    min_val =  1305 ;    max_val =  1354 ;    mean_val =   1321.77 ;    std_val = 15.34
120: covered = 100 ;    is_min_covered =    1 ;    min_val =  1303 ;    max_val =  1354 ;    mean_val =   1318.96 ;    std_val = 15.18
121: covered = 100 ;    is_min_covered =    1 ;    min_val =  1302 ;    max_val =  1354 ;    mean_val =   1315.96 ;    std_val = 12.93
122: covered = 100 ;    is_min_covered =    1 ;    min_val =  1301 ;    max_val =  1354 ;    mean_val =   1313.24 ;    std_val = 11.05
123: covered = 100 ;    is_min_covered =    1 ;    min_val =  1301 ;    max_val =  1354 ;    mean_val =   1312.54 ;    std_val =  9.97
124: covered = 100 ;    is_min_covered =    1 ;    min_val =  1300 ;    max_val =  1361 ;    mean_val =   1313.23 ;    std_val = 12.82
125: covered = 100 ;    is_min_covered =    1 ;    min_val =  1300 ;    max_val =  1366 ;    mean_val =   1312.48 ;    std_val = 12.84
126: covered = 100 ;    is_min_covered =    1 ;    min_val =  1299 ;    max_val =  1366 ;    mean_val =   1311.00 ;    std_val = 10.70
127: covered = 100 ;    is_min_covered =    1 ;    min_val =  1301 ;    max_val =  1366 ;    mean_val =   1310.86 ;    std_val =  9.64
128: covered = 100 ;    is_min_covered =    1 ;    min_val =  1299 ;    max_val =  1364 ;    mean_val =   1312.61 ;    std_val = 10.57
129: covered = 100 ;    is_min_covered =    1 ;    min_val =  1299 ;    max_val =  1364 ;    mean_val =   1311.99 ;    std_val = 10.94
130: covered = 100 ;    is_min_covered =    1 ;    min_val =  1299 ;    max_val =  1349 ;    mean_val =   1311.85 ;    std_val =  9.53
131: covered = 100 ;    is_min_covered =    1 ;    min_val =  1299 ;    max_val =  1349 ;    mean_val =   1313.09 ;    std_val = 11.13
132: covered = 100 ;    is_min_covered =    1 ;    min_val =  1303 ;    max_val =  1353 ;    mean_val =   1312.95 ;    std_val = 10.46
133: covered = 100 ;    is_min_covered =    1 ;    min_val =  1299 ;    max_val =  1349 ;    mean_val =   1312.13 ;    std_val =  7.47
134: covered = 100 ;    is_min_covered =    1 ;    min_val =  1298 ;    max_val =  1344 ;    mean_val =   1311.79 ;    std_val =  7.52
135: covered = 100 ;    is_min_covered =    1 ;    min_val =  1301 ;    max_val =  1344 ;    mean_val =   1313.04 ;    std_val =  8.51
136: covered = 100 ;    is_min_covered =    1 ;    min_val =  1297 ;    max_val =  1344 ;    mean_val =   1313.57 ;    std_val =  9.02
137: covered = 100 ;    is_min_covered =    1 ;    min_val =  1298 ;    max_val =  1344 ;    mean_val =   1313.67 ;    std_val =  9.03
138: covered = 100 ;    is_min_covered =    1 ;    min_val =  1301 ;    max_val =  1344 ;    mean_val =   1314.58 ;    std_val =  9.91
139: covered = 100 ;    is_min_covered =    1 ;    min_val =  1303 ;    max_val =  1346 ;    mean_val =   1315.05 ;    std_val =  8.40
140: covered = 100 ;    is_min_covered =    1 ;    min_val =  1299 ;    max_val =  1348 ;    mean_val =   1315.06 ;    std_val =  8.70
141: covered = 100 ;    is_min_covered =    1 ;    min_val =  1303 ;    max_val =  1337 ;    mean_val =   1314.58 ;    std_val =  7.52
142: covered = 100 ;    is_min_covered =    1 ;    min_val =  1301 ;    max_val =  1340 ;    mean_val =   1315.05 ;    std_val =  7.19
143: covered = 100 ;    is_min_covered =    1 ;    min_val =  1294 ;    max_val =  1332 ;    mean_val =   1314.65 ;    std_val =  7.31
144: covered = 100 ;    is_min_covered =    1 ;    min_val =  1294 ;    max_val =  1333 ;    mean_val =   1315.72 ;    std_val =  8.68
145: covered = 100 ;    is_min_covered =    1 ;    min_val =  1290 ;    max_val =  1342 ;    mean_val =   1317.21 ;    std_val =  9.46
146: covered = 100 ;    is_min_covered =    1 ;    min_val =  1290 ;    max_val =  1342 ;    mean_val =   1315.88 ;    std_val =  9.70
147: covered = 100 ;    is_min_covered =    1 ;    min_val =  1290 ;    max_val =  1339 ;    mean_val =   1315.05 ;    std_val =  8.92
148: covered = 100 ;    is_min_covered =    1 ;    min_val =  1290 ;    max_val =  1333 ;    mean_val =   1314.87 ;    std_val =  8.42
149: covered = 100 ;    is_min_covered =    1 ;    min_val =  1290 ;    max_val =  1339 ;    mean_val =   1313.50 ;    std_val =  8.65
150: covered = 100 ;    is_min_covered =    1 ;    min_val =  1290 ;    max_val =  1339 ;    mean_val =   1311.99 ;    std_val =  9.22
151: covered = 100 ;    is_min_covered =    1 ;    min_val =  1286 ;    max_val =  1339 ;    mean_val =   1310.51 ;    std_val = 10.30
