0: covered = 100 ;    is_min_covered =    1 ;    min_val =  1381 ;    max_val =  1501 ;    mean_val =   1454.67 ;    std_val = 27.20
1: covered = 100 ;    is_min_covered =    1 ;    min_val =  1381 ;    max_val =  1497 ;    mean_val =   1449.10 ;    std_val = 28.92
2: covered = 100 ;    is_min_covered =    1 ;    min_val =  1381 ;    max_val =  1505 ;    mean_val =   1441.39 ;    std_val = 30.76
3: covered = 100 ;    is_min_covered =    1 ;    min_val =  1372 ;    max_val =  1505 ;    mean_val =   1437.33 ;    std_val = 31.08
4: covered = 100 ;    is_min_covered =    1 ;    min_val =  1367 ;    max_val =  1505 ;    mean_val =   1441.21 ;    std_val = 31.34
5: covered = 100 ;    is_min_covered =    1 ;    min_val =  1372 ;    max_val =  1502 ;    mean_val =   1445.11 ;    std_val = 31.99
6: covered = 100 ;    is_min_covered =    1 ;    min_val =  1372 ;    max_val =  1502 ;    mean_val =   1445.32 ;    std_val = 30.83
7: covered = 100 ;    is_min_covered =    1 ;    min_val =  1369 ;    max_val =  1502 ;    mean_val =   1450.84 ;    std_val = 31.69
8: covered = 100 ;    is_min_covered =    1 ;    min_val =  1369 ;    max_val =  1502 ;    mean_val =   1450.22 ;    std_val = 30.57
9: covered = 100 ;    is_min_covered =    1 ;    min_val =  1369 ;    max_val =  1505 ;    mean_val =   1449.54 ;    std_val = 30.52
10: covered = 100 ;    is_min_covered =    1 ;    min_val =  1374 ;    max_val =  1502 ;    mean_val =   1447.83 ;    std_val = 29.91
11: covered = 100 ;    is_min_covered =    1 ;    min_val =  1387 ;    max_val =  1502 ;    mean_val =   1444.99 ;    std_val = 28.27
12: covered = 100 ;    is_min_covered =    1 ;    min_val =  1387 ;    max_val =  1506 ;    mean_val =   1443.95 ;    std_val = 29.03
13: covered = 100 ;    is_min_covered =    1 ;    min_val =  1387 ;    max_val =  1504 ;    mean_val =   1444.13 ;    std_val = 29.87
14: covered = 100 ;    is_min_covered =    1 ;    min_val =  1384 ;    max_val =  1504 ;    mean_val =   1443.87 ;    std_val = 31.40
15: covered = 100 ;    is_min_covered =    1 ;    min_val =  1385 ;    max_val =  1497 ;    mean_val =   1439.58 ;    std_val = 27.44
16: covered = 100 ;    is_min_covered =    1 ;    min_val =  1390 ;    max_val =  1498 ;    mean_val =   1441.57 ;    std_val = 28.09
17: covered = 100 ;    is_min_covered =    1 ;    min_val =  1391 ;    max_val =  1498 ;    mean_val =   1442.54 ;    std_val = 29.12
18: covered = 100 ;    is_min_covered =    1 ;    min_val =  1399 ;    max_val =  1518 ;    mean_val =   1445.30 ;    std_val = 28.00
19: covered = 100 ;    is_min_covered =    1 ;    min_val =  1372 ;    max_val =  1518 ;    mean_val =   1444.91 ;    std_val = 30.40
20: covered = 100 ;    is_min_covered =    1 ;    min_val =  1378 ;    max_val =  1521 ;    mean_val =   1445.62 ;    std_val = 29.09
21: covered = 100 ;    is_min_covered =    1 ;    min_val =  1397 ;    max_val =  1497 ;    mean_val =   1447.77 ;    std_val = 27.55
22: covered = 100 ;    is_min_covered =    1 ;    min_val =  1398 ;    max_val =  1497 ;    mean_val =   1447.52 ;    std_val = 27.03
23: covered = 100 ;    is_min_covered =    1 ;    min_val =  1379 ;    max_val =  1497 ;    mean_val =   1443.92 ;    std_val = 27.85
24: covered = 100 ;    is_min_covered =    1 ;    min_val =  1392 ;    max_val =  1497 ;    mean_val =   1448.08 ;    std_val = 26.29
25: covered = 100 ;    is_min_covered =    1 ;    min_val =  1392 ;    max_val =  1500 ;    mean_val =   1450.01 ;    std_val = 27.22
26: covered = 100 ;    is_min_covered =    1 ;    min_val =  1392 ;    max_val =  1506 ;    mean_val =   1451.62 ;    std_val = 26.35
27: covered = 100 ;    is_min_covered =    1 ;    min_val =  1392 ;    max_val =  1500 ;    mean_val =   1449.71 ;    std_val = 27.38
28: covered = 100 ;    is_min_covered =    1 ;    min_val =  1392 ;    max_val =  1500 ;    mean_val =   1449.49 ;    std_val = 29.36
29: covered = 100 ;    is_min_covered =    1 ;    min_val =  1391 ;    max_val =  1525 ;    mean_val =   1448.48 ;    std_val = 29.89
30: covered = 100 ;    is_min_covered =    1 ;    min_val =  1391 ;    max_val =  1503 ;    mean_val =   1444.07 ;    std_val = 27.00
31: covered = 100 ;    is_min_covered =    1 ;    min_val =  1387 ;    max_val =  1518 ;    mean_val =   1450.28 ;    std_val = 28.80
32: covered = 100 ;    is_min_covered =    1 ;    min_val =  1387 ;    max_val =  1518 ;    mean_val =   1452.66 ;    std_val = 28.15
33: covered = 100 ;    is_min_covered =    1 ;    min_val =  1393 ;    max_val =  1509 ;    mean_val =   1452.48 ;    std_val = 27.53
34: covered = 100 ;    is_min_covered =    1 ;    min_val =  1393 ;    max_val =  1515 ;    mean_val =   1455.40 ;    std_val = 28.59
35: covered = 100 ;    is_min_covered =    1 ;    min_val =  1393 ;    max_val =  1517 ;    mean_val =   1456.05 ;    std_val = 26.92
36: covered = 100 ;    is_min_covered =    1 ;    min_val =  1391 ;    max_val =  1511 ;    mean_val =   1451.68 ;    std_val = 28.27
37: covered = 100 ;    is_min_covered =    1 ;    min_val =  1387 ;    max_val =  1513 ;    mean_val =   1448.79 ;    std_val = 30.66
38: covered = 100 ;    is_min_covered =    1 ;    min_val =  1387 ;    max_val =  1516 ;    mean_val =   1447.47 ;    std_val = 34.00
39: covered = 100 ;    is_min_covered =    1 ;    min_val =  1381 ;    max_val =  1518 ;    mean_val =   1448.11 ;    std_val = 35.70
40: covered = 100 ;    is_min_covered =    1 ;    min_val =  1374 ;    max_val =  1518 ;    mean_val =   1448.22 ;    std_val = 33.55
41: covered = 100 ;    is_min_covered =    1 ;    min_val =  1374 ;    max_val =  1518 ;    mean_val =   1451.70 ;    std_val = 30.56
42: covered = 100 ;    is_min_covered =    1 ;    min_val =  1374 ;    max_val =  1518 ;    mean_val =   1449.53 ;    std_val = 29.09
43: covered = 100 ;    is_min_covered =    1 ;    min_val =  1374 ;    max_val =  1519 ;    mean_val =   1453.70 ;    std_val = 32.23
44: covered = 100 ;    is_min_covered =    1 ;    min_val =  1374 ;    max_val =  1512 ;    mean_val =   1447.97 ;    std_val = 30.76
45: covered = 100 ;    is_min_covered =    1 ;    min_val =  1385 ;    max_val =  1502 ;    mean_val =   1446.70 ;    std_val = 26.48
46: covered = 100 ;    is_min_covered =    1 ;    min_val =  1387 ;    max_val =  1521 ;    mean_val =   1448.59 ;    std_val = 27.16
47: covered = 100 ;    is_min_covered =    1 ;    min_val =  1387 ;    max_val =  1502 ;    mean_val =   1447.59 ;    std_val = 29.18
48: covered = 100 ;    is_min_covered =    1 ;    min_val =  1387 ;    max_val =  1511 ;    mean_val =   1442.20 ;    std_val = 31.67
49: covered = 100 ;    is_min_covered =    1 ;    min_val =  1367 ;    max_val =  1503 ;    mean_val =   1441.18 ;    std_val = 33.53
50: covered = 100 ;    is_min_covered =    1 ;    min_val =  1367 ;    max_val =  1515 ;    mean_val =   1441.50 ;    std_val = 32.55
51: covered = 100 ;    is_min_covered =    1 ;    min_val =  1387 ;    max_val =  1518 ;    mean_val =   1444.51 ;    std_val = 32.37
52: covered = 100 ;    is_min_covered =    1 ;    min_val =  1372 ;    max_val =  1505 ;    mean_val =   1444.99 ;    std_val = 33.33
53: covered = 100 ;    is_min_covered =    1 ;    min_val =  1372 ;    max_val =  1505 ;    mean_val =   1451.51 ;    std_val = 31.97
54: covered = 100 ;    is_min_covered =    1 ;    min_val =  1372 ;    max_val =  1505 ;    mean_val =   1451.82 ;    std_val = 33.15
55: covered = 100 ;    is_min_covered =    1 ;    min_val =  1397 ;    max_val =  1505 ;    mean_val =   1449.49 ;    std_val = 31.14
56: covered = 100 ;    is_min_covered =    1 ;    min_val =  1397 ;    max_val =  1514 ;    mean_val =   1455.09 ;    std_val = 32.08
57: covered = 100 ;    is_min_covered =    1 ;    min_val =  1403 ;    max_val =  1514 ;    mean_val =   1453.91 ;    std_val = 32.68
