0: covered = 100 ;    is_min_covered =    1 ;    min_val =  1377 ;    max_val =  1512 ;    mean_val =   1448.21 ;    std_val = 32.29
1: covered = 100 ;    is_min_covered =    1 ;    min_val =  1379 ;    max_val =  1516 ;    mean_val =   1438.31 ;    std_val = 35.30
2: covered = 100 ;    is_min_covered =    1 ;    min_val =  1377 ;    max_val =  1516 ;    mean_val =   1435.68 ;    std_val = 35.63
3: covered = 100 ;    is_min_covered =    1 ;    min_val =  1379 ;    max_val =  1516 ;    mean_val =   1437.88 ;    std_val = 34.89
4: covered = 100 ;    is_min_covered =    1 ;    min_val =  1375 ;    max_val =  1490 ;    mean_val =   1423.59 ;    std_val = 34.26
5: covered = 100 ;    is_min_covered =    1 ;    min_val =  1379 ;    max_val =  1486 ;    mean_val =   1420.88 ;    std_val = 32.24
6: covered = 100 ;    is_min_covered =    1 ;    min_val =  1371 ;    max_val =  1486 ;    mean_val =   1418.34 ;    std_val = 33.10
7: covered = 100 ;    is_min_covered =    1 ;    min_val =  1375 ;    max_val =  1476 ;    mean_val =   1418.59 ;    std_val = 31.95
8: covered = 100 ;    is_min_covered =    1 ;    min_val =  1363 ;    max_val =  1476 ;    mean_val =   1418.19 ;    std_val = 29.72
9: covered = 100 ;    is_min_covered =    1 ;    min_val =  1358 ;    max_val =  1480 ;    mean_val =   1418.59 ;    std_val = 34.94
10: covered = 100 ;    is_min_covered =    1 ;    min_val =  1355 ;    max_val =  1480 ;    mean_val =   1410.32 ;    std_val = 36.31
11: covered = 100 ;    is_min_covered =    1 ;    min_val =  1355 ;    max_val =  1480 ;    mean_val =   1403.68 ;    std_val = 34.97
12: covered = 100 ;    is_min_covered =    1 ;    min_val =  1355 ;    max_val =  1480 ;    mean_val =   1398.99 ;    std_val = 32.22
13: covered = 100 ;    is_min_covered =    1 ;    min_val =  1355 ;    max_val =  1481 ;    mean_val =   1391.81 ;    std_val = 27.34
14: covered = 100 ;    is_min_covered =    1 ;    min_val =  1355 ;    max_val =  1481 ;    mean_val =   1389.24 ;    std_val = 23.77
15: covered = 100 ;    is_min_covered =    1 ;    min_val =  1344 ;    max_val =  1481 ;    mean_val =   1391.58 ;    std_val = 24.31
16: covered = 100 ;    is_min_covered =    1 ;    min_val =  1350 ;    max_val =  1454 ;    mean_val =   1388.85 ;    std_val = 24.01
17: covered = 100 ;    is_min_covered =    1 ;    min_val =  1350 ;    max_val =  1469 ;    mean_val =   1392.93 ;    std_val = 30.76
18: covered = 100 ;    is_min_covered =    1 ;    min_val =  1344 ;    max_val =  1469 ;    mean_val =   1392.58 ;    std_val = 29.14
19: covered = 100 ;    is_min_covered =    1 ;    min_val =  1351 ;    max_val =  1469 ;    mean_val =   1388.98 ;    std_val = 26.97
20: covered = 100 ;    is_min_covered =    1 ;    min_val =  1349 ;    max_val =  1469 ;    mean_val =   1391.57 ;    std_val = 26.12
21: covered = 100 ;    is_min_covered =    1 ;    min_val =  1349 ;    max_val =  1469 ;    mean_val =   1387.25 ;    std_val = 26.64
22: covered = 100 ;    is_min_covered =    1 ;    min_val =  1347 ;    max_val =  1460 ;    mean_val =   1385.62 ;    std_val = 25.46
23: covered = 100 ;    is_min_covered =    1 ;    min_val =  1339 ;    max_val =  1460 ;    mean_val =   1387.14 ;    std_val = 28.17
24: covered = 100 ;    is_min_covered =    1 ;    min_val =  1347 ;    max_val =  1460 ;    mean_val =   1385.35 ;    std_val = 26.29
25: covered = 100 ;    is_min_covered =    1 ;    min_val =  1336 ;    max_val =  1460 ;    mean_val =   1377.17 ;    std_val = 24.99
26: covered = 100 ;    is_min_covered =    1 ;    min_val =  1344 ;    max_val =  1460 ;    mean_val =   1375.32 ;    std_val = 24.04
27: covered = 100 ;    is_min_covered =    1 ;    min_val =  1343 ;    max_val =  1429 ;    mean_val =   1373.08 ;    std_val = 19.59
28: covered = 100 ;    is_min_covered =    1 ;    min_val =  1348 ;    max_val =  1432 ;    mean_val =   1370.74 ;    std_val = 18.57
29: covered = 100 ;    is_min_covered =    1 ;    min_val =  1344 ;    max_val =  1433 ;    mean_val =   1366.05 ;    std_val = 15.75
30: covered = 100 ;    is_min_covered =    1 ;    min_val =  1343 ;    max_val =  1433 ;    mean_val =   1366.31 ;    std_val = 15.35
31: covered = 100 ;    is_min_covered =    1 ;    min_val =  1343 ;    max_val =  1417 ;    mean_val =   1362.73 ;    std_val = 12.55
32: covered = 100 ;    is_min_covered =    1 ;    min_val =  1343 ;    max_val =  1417 ;    mean_val =   1362.98 ;    std_val = 13.87
