0: covered = 100 ;    is_min_covered =    1 ;    min_val =  1376 ;    max_val =  1556 ;    mean_val =   1448.54 ;    std_val = 31.47
1: covered = 100 ;    is_min_covered =    1 ;    min_val =  1376 ;    max_val =  1512 ;    mean_val =   1451.30 ;    std_val = 29.46
2: covered = 100 ;    is_min_covered =    1 ;    min_val =  1376 ;    max_val =  1522 ;    mean_val =   1445.45 ;    std_val = 36.46
3: covered = 100 ;    is_min_covered =    1 ;    min_val =  1376 ;    max_val =  1522 ;    mean_val =   1447.69 ;    std_val = 34.62
4: covered = 100 ;    is_min_covered =    1 ;    min_val =  1376 ;    max_val =  1516 ;    mean_val =   1444.68 ;    std_val = 38.27
5: covered = 100 ;    is_min_covered =    1 ;    min_val =  1359 ;    max_val =  1516 ;    mean_val =   1438.15 ;    std_val = 32.78
6: covered = 100 ;    is_min_covered =    1 ;    min_val =  1359 ;    max_val =  1516 ;    mean_val =   1430.76 ;    std_val = 30.79
7: covered = 100 ;    is_min_covered =    1 ;    min_val =  1359 ;    max_val =  1492 ;    mean_val =   1428.55 ;    std_val = 28.14
8: covered = 100 ;    is_min_covered =    1 ;    min_val =  1359 ;    max_val =  1493 ;    mean_val =   1429.86 ;    std_val = 28.44
9: covered = 100 ;    is_min_covered =    1 ;    min_val =  1376 ;    max_val =  1492 ;    mean_val =   1432.76 ;    std_val = 24.73
10: covered = 100 ;    is_min_covered =    1 ;    min_val =  1376 ;    max_val =  1501 ;    mean_val =   1432.52 ;    std_val = 26.54
11: covered = 100 ;    is_min_covered =    1 ;    min_val =  1376 ;    max_val =  1501 ;    mean_val =   1438.83 ;    std_val = 28.40
12: covered = 100 ;    is_min_covered =    1 ;    min_val =  1369 ;    max_val =  1501 ;    mean_val =   1437.10 ;    std_val = 26.98
13: covered = 100 ;    is_min_covered =    1 ;    min_val =  1393 ;    max_val =  1501 ;    mean_val =   1438.14 ;    std_val = 27.29
14: covered = 100 ;    is_min_covered =    1 ;    min_val =  1383 ;    max_val =  1496 ;    mean_val =   1434.06 ;    std_val = 27.08
15: covered = 100 ;    is_min_covered =    1 ;    min_val =  1385 ;    max_val =  1484 ;    mean_val =   1437.71 ;    std_val = 25.94
16: covered = 100 ;    is_min_covered =    1 ;    min_val =  1385 ;    max_val =  1497 ;    mean_val =   1439.03 ;    std_val = 25.53
17: covered = 100 ;    is_min_covered =    1 ;    min_val =  1385 ;    max_val =  1497 ;    mean_val =   1433.90 ;    std_val = 26.20
18: covered = 100 ;    is_min_covered =    1 ;    min_val =  1385 ;    max_val =  1489 ;    mean_val =   1434.26 ;    std_val = 24.56
19: covered = 100 ;    is_min_covered =    1 ;    min_val =  1385 ;    max_val =  1489 ;    mean_val =   1431.91 ;    std_val = 22.26
20: covered = 100 ;    is_min_covered =    1 ;    min_val =  1385 ;    max_val =  1489 ;    mean_val =   1431.28 ;    std_val = 23.93
21: covered = 100 ;    is_min_covered =    1 ;    min_val =  1383 ;    max_val =  1478 ;    mean_val =   1427.35 ;    std_val = 22.49
22: covered = 100 ;    is_min_covered =    1 ;    min_val =  1370 ;    max_val =  1475 ;    mean_val =   1426.62 ;    std_val = 22.47
23: covered = 100 ;    is_min_covered =    1 ;    min_val =  1365 ;    max_val =  1480 ;    mean_val =   1422.90 ;    std_val = 20.64
24: covered = 100 ;    is_min_covered =    1 ;    min_val =  1365 ;    max_val =  1482 ;    mean_val =   1424.72 ;    std_val = 23.99
25: covered = 100 ;    is_min_covered =    1 ;    min_val =  1365 ;    max_val =  1480 ;    mean_val =   1420.99 ;    std_val = 21.16
26: covered = 100 ;    is_min_covered =    1 ;    min_val =  1365 ;    max_val =  1460 ;    mean_val =   1415.62 ;    std_val = 24.16
27: covered = 100 ;    is_min_covered =    1 ;    min_val =  1365 ;    max_val =  1464 ;    mean_val =   1416.74 ;    std_val = 26.69
28: covered = 100 ;    is_min_covered =    1 ;    min_val =  1365 ;    max_val =  1460 ;    mean_val =   1412.79 ;    std_val = 25.46
29: covered = 100 ;    is_min_covered =    1 ;    min_val =  1363 ;    max_val =  1458 ;    mean_val =   1412.92 ;    std_val = 23.80
30: covered = 100 ;    is_min_covered =    1 ;    min_val =  1350 ;    max_val =  1464 ;    mean_val =   1411.72 ;    std_val = 23.23
31: covered = 100 ;    is_min_covered =    1 ;    min_val =  1359 ;    max_val =  1475 ;    mean_val =   1411.68 ;    std_val = 24.38
