0: covered = 100 ;    is_min_covered =    1 ;    min_val =  1392 ;    max_val =  1532 ;    mean_val =   1451.29 ;    std_val = 31.10
1: covered = 100 ;    is_min_covered =    1 ;    min_val =  1398 ;    max_val =  1532 ;    mean_val =   1444.38 ;    std_val = 30.01
2: covered = 100 ;    is_min_covered =    1 ;    min_val =  1399 ;    max_val =  1532 ;    mean_val =   1434.59 ;    std_val = 28.54
3: covered = 100 ;    is_min_covered =    1 ;    min_val =  1375 ;    max_val =  1532 ;    mean_val =   1431.47 ;    std_val = 30.79
4: covered = 100 ;    is_min_covered =    1 ;    min_val =  1361 ;    max_val =  1532 ;    mean_val =   1423.02 ;    std_val = 32.29
5: covered = 100 ;    is_min_covered =    1 ;    min_val =  1361 ;    max_val =  1532 ;    mean_val =   1413.40 ;    std_val = 30.49
6: covered = 100 ;    is_min_covered =    1 ;    min_val =  1361 ;    max_val =  1532 ;    mean_val =   1411.61 ;    std_val = 32.91
7: covered = 100 ;    is_min_covered =    1 ;    min_val =  1361 ;    max_val =  1497 ;    mean_val =   1405.83 ;    std_val = 31.21
8: covered = 100 ;    is_min_covered =    1 ;    min_val =  1356 ;    max_val =  1497 ;    mean_val =   1405.28 ;    std_val = 29.62
9: covered = 100 ;    is_min_covered =    1 ;    min_val =  1356 ;    max_val =  1497 ;    mean_val =   1390.42 ;    std_val = 24.58
10: covered = 100 ;    is_min_covered =    1 ;    min_val =  1348 ;    max_val =  1497 ;    mean_val =   1386.99 ;    std_val = 23.48
11: covered = 100 ;    is_min_covered =    1 ;    min_val =  1348 ;    max_val =  1497 ;    mean_val =   1382.41 ;    std_val = 21.41
12: covered = 100 ;    is_min_covered =    1 ;    min_val =  1348 ;    max_val =  1429 ;    mean_val =   1377.79 ;    std_val = 17.47
13: covered = 100 ;    is_min_covered =    1 ;    min_val =  1329 ;    max_val =  1429 ;    mean_val =   1373.91 ;    std_val = 19.02
14: covered = 100 ;    is_min_covered =    1 ;    min_val =  1325 ;    max_val =  1429 ;    mean_val =   1366.86 ;    std_val = 19.20
15: covered = 100 ;    is_min_covered =    1 ;    min_val =  1325 ;    max_val =  1429 ;    mean_val =   1361.29 ;    std_val = 18.14
16: covered = 100 ;    is_min_covered =    1 ;    min_val =  1325 ;    max_val =  1429 ;    mean_val =   1357.17 ;    std_val = 20.85
17: covered = 100 ;    is_min_covered =    1 ;    min_val =  1320 ;    max_val =  1414 ;    mean_val =   1353.92 ;    std_val = 20.18
18: covered = 100 ;    is_min_covered =    1 ;    min_val =  1321 ;    max_val =  1414 ;    mean_val =   1349.89 ;    std_val = 19.97
19: covered = 100 ;    is_min_covered =    1 ;    min_val =  1315 ;    max_val =  1414 ;    mean_val =   1344.57 ;    std_val = 18.59
20: covered = 100 ;    is_min_covered =    1 ;    min_val =  1315 ;    max_val =  1414 ;    mean_val =   1341.85 ;    std_val = 19.04
21: covered = 100 ;    is_min_covered =    1 ;    min_val =  1312 ;    max_val =  1414 ;    mean_val =   1338.45 ;    std_val = 19.33
22: covered = 100 ;    is_min_covered =    1 ;    min_val =  1316 ;    max_val =  1414 ;    mean_val =   1337.42 ;    std_val = 20.67
23: covered = 100 ;    is_min_covered =    1 ;    min_val =  1309 ;    max_val =  1414 ;    mean_val =   1334.28 ;    std_val = 18.78
24: covered = 100 ;    is_min_covered =    1 ;    min_val =  1312 ;    max_val =  1414 ;    mean_val =   1330.36 ;    std_val = 14.51
25: covered = 100 ;    is_min_covered =    1 ;    min_val =  1310 ;    max_val =  1414 ;    mean_val =   1331.82 ;    std_val = 17.25
26: covered = 100 ;    is_min_covered =    1 ;    min_val =  1312 ;    max_val =  1414 ;    mean_val =   1331.34 ;    std_val = 17.77
27: covered = 100 ;    is_min_covered =    1 ;    min_val =  1312 ;    max_val =  1414 ;    mean_val =   1328.85 ;    std_val = 16.17
28: covered = 100 ;    is_min_covered =    1 ;    min_val =  1300 ;    max_val =  1414 ;    mean_val =   1329.95 ;    std_val = 19.19
29: covered = 100 ;    is_min_covered =    1 ;    min_val =  1300 ;    max_val =  1414 ;    mean_val =   1329.24 ;    std_val = 19.56
30: covered = 100 ;    is_min_covered =    1 ;    min_val =  1289 ;    max_val =  1414 ;    mean_val =   1323.45 ;    std_val = 17.57
31: covered = 100 ;    is_min_covered =    1 ;    min_val =  1286 ;    max_val =  1394 ;    mean_val =   1316.32 ;    std_val = 15.35
32: covered = 100 ;    is_min_covered =    1 ;    min_val =  1289 ;    max_val =  1385 ;    mean_val =   1315.45 ;    std_val = 14.58
33: covered = 100 ;    is_min_covered =    1 ;    min_val =  1288 ;    max_val =  1385 ;    mean_val =   1312.04 ;    std_val = 15.62
34: covered = 100 ;    is_min_covered =    1 ;    min_val =  1288 ;    max_val =  1385 ;    mean_val =   1308.22 ;    std_val = 16.11
35: covered = 100 ;    is_min_covered =    1 ;    min_val =  1282 ;    max_val =  1385 ;    mean_val =   1305.18 ;    std_val = 15.72
36: covered = 100 ;    is_min_covered =    1 ;    min_val =  1282 ;    max_val =  1385 ;    mean_val =   1304.56 ;    std_val = 16.76
37: covered = 100 ;    is_min_covered =    1 ;    min_val =  1282 ;    max_val =  1385 ;    mean_val =   1301.09 ;    std_val = 15.79
