0: covered = 100 ;    is_min_covered =    1 ;    min_val =  1393 ;    max_val =  1516 ;    mean_val =   1453.57 ;    std_val = 28.50
1: covered = 100 ;    is_min_covered =    1 ;    min_val =  1378 ;    max_val =  1516 ;    mean_val =   1456.12 ;    std_val = 25.82
2: covered = 100 ;    is_min_covered =    1 ;    min_val =  1371 ;    max_val =  1516 ;    mean_val =   1448.60 ;    std_val = 32.57
3: covered = 100 ;    is_min_covered =    1 ;    min_val =  1377 ;    max_val =  1516 ;    mean_val =   1448.77 ;    std_val = 30.02
4: covered = 100 ;    is_min_covered =    1 ;    min_val =  1377 ;    max_val =  1514 ;    mean_val =   1443.90 ;    std_val = 32.51
5: covered = 100 ;    is_min_covered =    1 ;    min_val =  1377 ;    max_val =  1513 ;    mean_val =   1440.72 ;    std_val = 31.93
6: covered = 100 ;    is_min_covered =    1 ;    min_val =  1360 ;    max_val =  1488 ;    mean_val =   1439.71 ;    std_val = 30.57
7: covered = 100 ;    is_min_covered =    1 ;    min_val =  1373 ;    max_val =  1494 ;    mean_val =   1433.17 ;    std_val = 33.56
8: covered = 100 ;    is_min_covered =    1 ;    min_val =  1365 ;    max_val =  1498 ;    mean_val =   1427.70 ;    std_val = 37.28
9: covered = 100 ;    is_min_covered =    1 ;    min_val =  1375 ;    max_val =  1505 ;    mean_val =   1431.65 ;    std_val = 34.92
10: covered = 100 ;    is_min_covered =    1 ;    min_val =  1358 ;    max_val =  1510 ;    mean_val =   1433.67 ;    std_val = 36.36
11: covered = 100 ;    is_min_covered =    1 ;    min_val =  1358 ;    max_val =  1510 ;    mean_val =   1434.76 ;    std_val = 39.65
12: covered = 100 ;    is_min_covered =    1 ;    min_val =  1351 ;    max_val =  1501 ;    mean_val =   1431.17 ;    std_val = 40.53
13: covered = 100 ;    is_min_covered =    1 ;    min_val =  1351 ;    max_val =  1509 ;    mean_val =   1425.14 ;    std_val = 38.72
14: covered = 100 ;    is_min_covered =    1 ;    min_val =  1352 ;    max_val =  1495 ;    mean_val =   1428.45 ;    std_val = 36.00
15: covered = 100 ;    is_min_covered =    1 ;    min_val =  1352 ;    max_val =  1501 ;    mean_val =   1421.15 ;    std_val = 32.44
16: covered = 100 ;    is_min_covered =    1 ;    min_val =  1348 ;    max_val =  1491 ;    mean_val =   1419.17 ;    std_val = 31.05
17: covered = 100 ;    is_min_covered =    1 ;    min_val =  1350 ;    max_val =  1491 ;    mean_val =   1414.54 ;    std_val = 34.23
18: covered = 100 ;    is_min_covered =    1 ;    min_val =  1346 ;    max_val =  1504 ;    mean_val =   1426.76 ;    std_val = 39.58
19: covered = 100 ;    is_min_covered =    1 ;    min_val =  1346 ;    max_val =  1495 ;    mean_val =   1420.30 ;    std_val = 40.04
20: covered = 100 ;    is_min_covered =    1 ;    min_val =  1346 ;    max_val =  1498 ;    mean_val =   1409.26 ;    std_val = 30.44
21: covered = 100 ;    is_min_covered =    1 ;    min_val =  1341 ;    max_val =  1495 ;    mean_val =   1403.63 ;    std_val = 33.20
22: covered = 100 ;    is_min_covered =    1 ;    min_val =  1355 ;    max_val =  1508 ;    mean_val =   1404.08 ;    std_val = 31.42
23: covered = 100 ;    is_min_covered =    1 ;    min_val =  1344 ;    max_val =  1508 ;    mean_val =   1398.46 ;    std_val = 32.66
24: covered = 100 ;    is_min_covered =    1 ;    min_val =  1344 ;    max_val =  1498 ;    mean_val =   1399.16 ;    std_val = 28.08
25: covered = 100 ;    is_min_covered =    1 ;    min_val =  1354 ;    max_val =  1484 ;    mean_val =   1396.94 ;    std_val = 28.49
26: covered = 100 ;    is_min_covered =    1 ;    min_val =  1355 ;    max_val =  1485 ;    mean_val =   1394.45 ;    std_val = 26.38
27: covered = 100 ;    is_min_covered =    1 ;    min_val =  1355 ;    max_val =  1485 ;    mean_val =   1394.25 ;    std_val = 25.41
28: covered = 100 ;    is_min_covered =    1 ;    min_val =  1350 ;    max_val =  1485 ;    mean_val =   1392.60 ;    std_val = 24.36
29: covered = 100 ;    is_min_covered =    1 ;    min_val =  1355 ;    max_val =  1433 ;    mean_val =   1387.10 ;    std_val = 21.46
30: covered = 100 ;    is_min_covered =    1 ;    min_val =  1350 ;    max_val =  1433 ;    mean_val =   1388.85 ;    std_val = 22.90
31: covered = 100 ;    is_min_covered =    1 ;    min_val =  1335 ;    max_val =  1440 ;    mean_val =   1394.01 ;    std_val = 26.54
32: covered = 100 ;    is_min_covered =    1 ;    min_val =  1348 ;    max_val =  1440 ;    mean_val =   1383.61 ;    std_val = 23.61
33: covered = 100 ;    is_min_covered =    1 ;    min_val =  1348 ;    max_val =  1444 ;    mean_val =   1383.50 ;    std_val = 24.83
34: covered = 100 ;    is_min_covered =    1 ;    min_val =  1346 ;    max_val =  1447 ;    mean_val =   1381.56 ;    std_val = 23.70
35: covered = 100 ;    is_min_covered =    1 ;    min_val =  1340 ;    max_val =  1460 ;    mean_val =   1389.95 ;    std_val = 26.46
36: covered = 100 ;    is_min_covered =    1 ;    min_val =  1346 ;    max_val =  1450 ;    mean_val =   1387.36 ;    std_val = 27.85
37: covered = 100 ;    is_min_covered =    1 ;    min_val =  1346 ;    max_val =  1447 ;    mean_val =   1377.40 ;    std_val = 27.05
38: covered = 100 ;    is_min_covered =    1 ;    min_val =  1338 ;    max_val =  1430 ;    mean_val =   1375.44 ;    std_val = 25.18
39: covered = 100 ;    is_min_covered =    1 ;    min_val =  1336 ;    max_val =  1430 ;    mean_val =   1372.90 ;    std_val = 23.53
40: covered = 100 ;    is_min_covered =    1 ;    min_val =  1333 ;    max_val =  1423 ;    mean_val =   1367.16 ;    std_val = 20.60
41: covered = 100 ;    is_min_covered =    1 ;    min_val =  1327 ;    max_val =  1423 ;    mean_val =   1363.62 ;    std_val = 24.53
42: covered = 100 ;    is_min_covered =    1 ;    min_val =  1326 ;    max_val =  1424 ;    mean_val =   1355.48 ;    std_val = 20.06
43: covered = 100 ;    is_min_covered =    1 ;    min_val =  1331 ;    max_val =  1427 ;    mean_val =   1356.41 ;    std_val = 22.08
44: covered = 100 ;    is_min_covered =    1 ;    min_val =  1333 ;    max_val =  1394 ;    mean_val =   1351.13 ;    std_val = 14.88
45: covered = 100 ;    is_min_covered =    1 ;    min_val =  1325 ;    max_val =  1394 ;    mean_val =   1353.53 ;    std_val = 16.19
46: covered = 100 ;    is_min_covered =    1 ;    min_val =  1324 ;    max_val =  1382 ;    mean_val =   1349.20 ;    std_val = 13.51
47: covered = 100 ;    is_min_covered =    1 ;    min_val =  1324 ;    max_val =  1391 ;    mean_val =   1349.55 ;    std_val = 14.16
48: covered = 100 ;    is_min_covered =    1 ;    min_val =  1312 ;    max_val =  1391 ;    mean_val =   1350.08 ;    std_val = 14.83
49: covered = 100 ;    is_min_covered =    1 ;    min_val =  1312 ;    max_val =  1391 ;    mean_val =   1348.34 ;    std_val = 13.82
50: covered = 100 ;    is_min_covered =    1 ;    min_val =  1311 ;    max_val =  1384 ;    mean_val =   1345.05 ;    std_val = 12.23
51: covered = 100 ;    is_min_covered =    1 ;    min_val =  1311 ;    max_val =  1388 ;    mean_val =   1342.68 ;    std_val = 13.76
