0: covered = 100 ;    is_min_covered =    1 ;    min_val =  1368 ;    max_val =  1505 ;    mean_val =   1447.86 ;    std_val = 27.31
1: covered = 100 ;    is_min_covered =    1 ;    min_val =  1376 ;    max_val =  1505 ;    mean_val =   1444.71 ;    std_val = 26.71
2: covered = 100 ;    is_min_covered =    1 ;    min_val =  1377 ;    max_val =  1505 ;    mean_val =   1445.50 ;    std_val = 27.24
3: covered = 100 ;    is_min_covered =    1 ;    min_val =  1382 ;    max_val =  1505 ;    mean_val =   1445.60 ;    std_val = 27.63
4: covered = 100 ;    is_min_covered =    1 ;    min_val =  1382 ;    max_val =  1505 ;    mean_val =   1445.58 ;    std_val = 26.74
5: covered = 100 ;    is_min_covered =    1 ;    min_val =  1371 ;    max_val =  1504 ;    mean_val =   1442.89 ;    std_val = 29.00
6: covered = 100 ;    is_min_covered =    1 ;    min_val =  1383 ;    max_val =  1504 ;    mean_val =   1446.14 ;    std_val = 28.74
7: covered = 100 ;    is_min_covered =    1 ;    min_val =  1390 ;    max_val =  1520 ;    mean_val =   1449.43 ;    std_val = 31.11
8: covered = 100 ;    is_min_covered =    1 ;    min_val =  1390 ;    max_val =  1520 ;    mean_val =   1444.64 ;    std_val = 25.77
9: covered = 100 ;    is_min_covered =    1 ;    min_val =  1393 ;    max_val =  1499 ;    mean_val =   1440.11 ;    std_val = 23.83
10: covered = 100 ;    is_min_covered =    1 ;    min_val =  1393 ;    max_val =  1499 ;    mean_val =   1443.65 ;    std_val = 24.11
11: covered = 100 ;    is_min_covered =    1 ;    min_val =  1388 ;    max_val =  1502 ;    mean_val =   1439.67 ;    std_val = 25.18
12: covered = 100 ;    is_min_covered =    1 ;    min_val =  1388 ;    max_val =  1499 ;    mean_val =   1443.90 ;    std_val = 26.59
13: covered = 100 ;    is_min_covered =    1 ;    min_val =  1400 ;    max_val =  1499 ;    mean_val =   1445.95 ;    std_val = 26.58
14: covered = 100 ;    is_min_covered =    1 ;    min_val =  1391 ;    max_val =  1514 ;    mean_val =   1445.28 ;    std_val = 26.81
15: covered = 100 ;    is_min_covered =    1 ;    min_val =  1391 ;    max_val =  1526 ;    mean_val =   1443.51 ;    std_val = 29.72
16: covered = 100 ;    is_min_covered =    1 ;    min_val =  1391 ;    max_val =  1501 ;    mean_val =   1439.94 ;    std_val = 26.66
17: covered = 100 ;    is_min_covered =    1 ;    min_val =  1392 ;    max_val =  1515 ;    mean_val =   1442.39 ;    std_val = 29.34
18: covered = 100 ;    is_min_covered =    1 ;    min_val =  1384 ;    max_val =  1499 ;    mean_val =   1440.60 ;    std_val = 26.40
19: covered = 100 ;    is_min_covered =    1 ;    min_val =  1392 ;    max_val =  1499 ;    mean_val =   1437.61 ;    std_val = 27.42
20: covered = 100 ;    is_min_covered =    1 ;    min_val =  1374 ;    max_val =  1499 ;    mean_val =   1432.84 ;    std_val = 25.85
21: covered = 100 ;    is_min_covered =    1 ;    min_val =  1374 ;    max_val =  1485 ;    mean_val =   1431.11 ;    std_val = 24.30
22: covered = 100 ;    is_min_covered =    1 ;    min_val =  1374 ;    max_val =  1485 ;    mean_val =   1425.76 ;    std_val = 21.46
23: covered = 100 ;    is_min_covered =    1 ;    min_val =  1387 ;    max_val =  1472 ;    mean_val =   1422.92 ;    std_val = 20.38
24: covered = 100 ;    is_min_covered =    1 ;    min_val =  1387 ;    max_val =  1472 ;    mean_val =   1424.61 ;    std_val = 20.74
25: covered = 100 ;    is_min_covered =    1 ;    min_val =  1377 ;    max_val =  1474 ;    mean_val =   1419.05 ;    std_val = 21.83
26: covered = 100 ;    is_min_covered =    1 ;    min_val =  1387 ;    max_val =  1465 ;    mean_val =   1423.54 ;    std_val = 21.50
27: covered = 100 ;    is_min_covered =    1 ;    min_val =  1377 ;    max_val =  1467 ;    mean_val =   1425.77 ;    std_val = 20.13
28: covered = 100 ;    is_min_covered =    1 ;    min_val =  1377 ;    max_val =  1471 ;    mean_val =   1422.58 ;    std_val = 21.90
29: covered = 100 ;    is_min_covered =    1 ;    min_val =  1377 ;    max_val =  1461 ;    mean_val =   1418.41 ;    std_val = 19.85
30: covered = 100 ;    is_min_covered =    1 ;    min_val =  1368 ;    max_val =  1457 ;    mean_val =   1416.44 ;    std_val = 18.17
31: covered = 100 ;    is_min_covered =    1 ;    min_val =  1379 ;    max_val =  1457 ;    mean_val =   1415.28 ;    std_val = 17.38
32: covered = 100 ;    is_min_covered =    1 ;    min_val =  1364 ;    max_val =  1457 ;    mean_val =   1417.07 ;    std_val = 17.66
33: covered = 100 ;    is_min_covered =    1 ;    min_val =  1387 ;    max_val =  1460 ;    mean_val =   1415.95 ;    std_val = 16.22
34: covered = 100 ;    is_min_covered =    1 ;    min_val =  1387 ;    max_val =  1454 ;    mean_val =   1413.22 ;    std_val = 14.78
35: covered = 100 ;    is_min_covered =    1 ;    min_val =  1376 ;    max_val =  1449 ;    mean_val =   1413.31 ;    std_val = 16.78
