0: covered = 100 ;    is_min_covered =    1 ;    min_val =  1377 ;    max_val =  1537 ;    mean_val =   1448.87 ;    std_val = 31.24
1: covered = 100 ;    is_min_covered =    1 ;    min_val =  1390 ;    max_val =  1537 ;    mean_val =   1452.47 ;    std_val = 30.25
2: covered = 100 ;    is_min_covered =    1 ;    min_val =  1390 ;    max_val =  1523 ;    mean_val =   1449.27 ;    std_val = 30.57
3: covered = 100 ;    is_min_covered =    1 ;    min_val =  1392 ;    max_val =  1523 ;    mean_val =   1443.41 ;    std_val = 24.82
4: covered = 100 ;    is_min_covered =    1 ;    min_val =  1392 ;    max_val =  1523 ;    mean_val =   1443.41 ;    std_val = 24.50
5: covered = 100 ;    is_min_covered =    1 ;    min_val =  1390 ;    max_val =  1494 ;    mean_val =   1443.81 ;    std_val = 23.59
6: covered = 100 ;    is_min_covered =    1 ;    min_val =  1378 ;    max_val =  1504 ;    mean_val =   1444.57 ;    std_val = 22.65
7: covered = 100 ;    is_min_covered =    1 ;    min_val =  1387 ;    max_val =  1504 ;    mean_val =   1442.85 ;    std_val = 23.99
8: covered = 100 ;    is_min_covered =    1 ;    min_val =  1387 ;    max_val =  1504 ;    mean_val =   1440.48 ;    std_val = 23.00
9: covered = 100 ;    is_min_covered =    1 ;    min_val =  1385 ;    max_val =  1508 ;    mean_val =   1438.88 ;    std_val = 25.53
10: covered = 100 ;    is_min_covered =    1 ;    min_val =  1393 ;    max_val =  1502 ;    mean_val =   1442.79 ;    std_val = 24.13
11: covered = 100 ;    is_min_covered =    1 ;    min_val =  1386 ;    max_val =  1502 ;    mean_val =   1442.19 ;    std_val = 23.77
12: covered = 100 ;    is_min_covered =    1 ;    min_val =  1386 ;    max_val =  1502 ;    mean_val =   1438.92 ;    std_val = 25.21
13: covered = 100 ;    is_min_covered =    1 ;    min_val =  1386 ;    max_val =  1502 ;    mean_val =   1432.73 ;    std_val = 24.60
14: covered = 100 ;    is_min_covered =    1 ;    min_val =  1380 ;    max_val =  1490 ;    mean_val =   1433.44 ;    std_val = 25.71
15: covered = 100 ;    is_min_covered =    1 ;    min_val =  1380 ;    max_val =  1492 ;    mean_val =   1434.58 ;    std_val = 27.93
16: covered = 100 ;    is_min_covered =    1 ;    min_val =  1380 ;    max_val =  1493 ;    mean_val =   1432.40 ;    std_val = 27.03
17: covered = 100 ;    is_min_covered =    1 ;    min_val =  1380 ;    max_val =  1498 ;    mean_val =   1426.34 ;    std_val = 26.96
18: covered = 100 ;    is_min_covered =    1 ;    min_val =  1380 ;    max_val =  1483 ;    mean_val =   1427.12 ;    std_val = 23.72
19: covered = 100 ;    is_min_covered =    1 ;    min_val =  1375 ;    max_val =  1487 ;    mean_val =   1424.43 ;    std_val = 23.75
20: covered = 100 ;    is_min_covered =    1 ;    min_val =  1375 ;    max_val =  1474 ;    mean_val =   1424.30 ;    std_val = 22.36
21: covered = 100 ;    is_min_covered =    1 ;    min_val =  1377 ;    max_val =  1469 ;    mean_val =   1420.13 ;    std_val = 22.35
22: covered = 100 ;    is_min_covered =    1 ;    min_val =  1377 ;    max_val =  1470 ;    mean_val =   1417.76 ;    std_val = 20.53
23: covered = 100 ;    is_min_covered =    1 ;    min_val =  1377 ;    max_val =  1464 ;    mean_val =   1416.66 ;    std_val = 19.17
24: covered = 100 ;    is_min_covered =    1 ;    min_val =  1387 ;    max_val =  1471 ;    mean_val =   1415.70 ;    std_val = 17.86
25: covered = 100 ;    is_min_covered =    1 ;    min_val =  1382 ;    max_val =  1453 ;    mean_val =   1412.92 ;    std_val = 16.72
26: covered = 100 ;    is_min_covered =    1 ;    min_val =  1367 ;    max_val =  1453 ;    mean_val =   1409.73 ;    std_val = 18.21
27: covered = 100 ;    is_min_covered =    1 ;    min_val =  1373 ;    max_val =  1454 ;    mean_val =   1408.28 ;    std_val = 19.49
28: covered = 100 ;    is_min_covered =    1 ;    min_val =  1365 ;    max_val =  1454 ;    mean_val =   1408.42 ;    std_val = 21.38
29: covered = 100 ;    is_min_covered =    1 ;    min_val =  1359 ;    max_val =  1454 ;    mean_val =   1402.25 ;    std_val = 20.11
30: covered = 100 ;    is_min_covered =    1 ;    min_val =  1360 ;    max_val =  1454 ;    mean_val =   1398.73 ;    std_val = 19.51
31: covered = 100 ;    is_min_covered =    1 ;    min_val =  1360 ;    max_val =  1454 ;    mean_val =   1400.96 ;    std_val = 20.38
32: covered = 100 ;    is_min_covered =    1 ;    min_val =  1360 ;    max_val =  1454 ;    mean_val =   1403.36 ;    std_val = 21.93
33: covered = 100 ;    is_min_covered =    1 ;    min_val =  1368 ;    max_val =  1439 ;    mean_val =   1397.56 ;    std_val = 17.04
34: covered = 100 ;    is_min_covered =    1 ;    min_val =  1368 ;    max_val =  1443 ;    mean_val =   1396.98 ;    std_val = 19.30
35: covered = 100 ;    is_min_covered =    1 ;    min_val =  1362 ;    max_val =  1443 ;    mean_val =   1395.07 ;    std_val = 17.86
36: covered = 100 ;    is_min_covered =    1 ;    min_val =  1369 ;    max_val =  1443 ;    mean_val =   1396.82 ;    std_val = 17.79
37: covered = 100 ;    is_min_covered =    1 ;    min_val =  1369 ;    max_val =  1422 ;    mean_val =   1395.22 ;    std_val = 15.37
38: covered = 100 ;    is_min_covered =    1 ;    min_val =  1369 ;    max_val =  1436 ;    mean_val =   1394.51 ;    std_val = 16.87
39: covered = 100 ;    is_min_covered =    1 ;    min_val =  1365 ;    max_val =  1450 ;    mean_val =   1389.35 ;    std_val = 17.32
40: covered = 100 ;    is_min_covered =    1 ;    min_val =  1355 ;    max_val =  1433 ;    mean_val =   1387.80 ;    std_val = 17.10
41: covered = 100 ;    is_min_covered =    1 ;    min_val =  1355 ;    max_val =  1431 ;    mean_val =   1381.21 ;    std_val = 13.96
42: covered = 100 ;    is_min_covered =    1 ;    min_val =  1351 ;    max_val =  1419 ;    mean_val =   1378.98 ;    std_val = 13.94
43: covered = 100 ;    is_min_covered =    1 ;    min_val =  1355 ;    max_val =  1411 ;    mean_val =   1379.39 ;    std_val = 12.56
44: covered = 100 ;    is_min_covered =    1 ;    min_val =  1352 ;    max_val =  1418 ;    mean_val =   1380.28 ;    std_val = 11.52
45: covered = 100 ;    is_min_covered =    1 ;    min_val =  1352 ;    max_val =  1418 ;    mean_val =   1378.98 ;    std_val = 13.50
46: covered = 100 ;    is_min_covered =    1 ;    min_val =  1352 ;    max_val =  1425 ;    mean_val =   1376.86 ;    std_val = 13.28
47: covered = 100 ;    is_min_covered =    1 ;    min_val =  1350 ;    max_val =  1418 ;    mean_val =   1375.01 ;    std_val = 11.40
48: covered = 100 ;    is_min_covered =    1 ;    min_val =  1352 ;    max_val =  1399 ;    mean_val =   1376.13 ;    std_val = 11.08
49: covered = 100 ;    is_min_covered =    1 ;    min_val =  1355 ;    max_val =  1404 ;    mean_val =   1374.75 ;    std_val = 12.12
50: covered = 100 ;    is_min_covered =    1 ;    min_val =  1348 ;    max_val =  1398 ;    mean_val =   1373.16 ;    std_val = 12.83
51: covered = 100 ;    is_min_covered =    1 ;    min_val =  1354 ;    max_val =  1405 ;    mean_val =   1372.67 ;    std_val = 11.84
52: covered = 100 ;    is_min_covered =    1 ;    min_val =  1355 ;    max_val =  1405 ;    mean_val =   1373.65 ;    std_val = 12.22
53: covered = 100 ;    is_min_covered =    1 ;    min_val =  1349 ;    max_val =  1405 ;    mean_val =   1371.53 ;    std_val = 11.66
54: covered = 100 ;    is_min_covered =    1 ;    min_val =  1355 ;    max_val =  1400 ;    mean_val =   1370.35 ;    std_val = 11.42
55: covered = 100 ;    is_min_covered =    1 ;    min_val =  1350 ;    max_val =  1401 ;    mean_val =   1371.50 ;    std_val = 13.19
56: covered = 100 ;    is_min_covered =    1 ;    min_val =  1346 ;    max_val =  1403 ;    mean_val =   1373.62 ;    std_val = 12.37
57: covered = 100 ;    is_min_covered =    1 ;    min_val =  1346 ;    max_val =  1400 ;    mean_val =   1372.06 ;    std_val = 12.36
58: covered = 100 ;    is_min_covered =    1 ;    min_val =  1345 ;    max_val =  1398 ;    mean_val =   1370.46 ;    std_val = 11.99
59: covered = 100 ;    is_min_covered =    1 ;    min_val =  1345 ;    max_val =  1398 ;    mean_val =   1369.66 ;    std_val = 11.34
60: covered = 100 ;    is_min_covered =    1 ;    min_val =  1338 ;    max_val =  1398 ;    mean_val =   1368.85 ;    std_val = 12.14
61: covered = 100 ;    is_min_covered =    1 ;    min_val =  1345 ;    max_val =  1397 ;    mean_val =   1369.55 ;    std_val = 12.34
62: covered = 100 ;    is_min_covered =    1 ;    min_val =  1348 ;    max_val =  1397 ;    mean_val =   1367.26 ;    std_val = 11.13
63: covered = 100 ;    is_min_covered =    1 ;    min_val =  1350 ;    max_val =  1401 ;    mean_val =   1366.92 ;    std_val = 11.45
64: covered = 100 ;    is_min_covered =    1 ;    min_val =  1349 ;    max_val =  1403 ;    mean_val =   1366.47 ;    std_val = 12.56
65: covered = 100 ;    is_min_covered =    1 ;    min_val =  1346 ;    max_val =  1403 ;    mean_val =   1366.50 ;    std_val = 13.67
66: covered = 100 ;    is_min_covered =    1 ;    min_val =  1349 ;    max_val =  1401 ;    mean_val =   1366.29 ;    std_val = 11.29
67: covered = 100 ;    is_min_covered =    1 ;    min_val =  1340 ;    max_val =  1401 ;    mean_val =   1366.34 ;    std_val = 13.00
68: covered = 100 ;    is_min_covered =    1 ;    min_val =  1346 ;    max_val =  1401 ;    mean_val =   1364.99 ;    std_val = 12.68
69: covered = 100 ;    is_min_covered =    1 ;    min_val =  1345 ;    max_val =  1401 ;    mean_val =   1364.57 ;    std_val = 13.06
70: covered = 100 ;    is_min_covered =    1 ;    min_val =  1344 ;    max_val =  1405 ;    mean_val =   1365.24 ;    std_val = 12.72
71: covered = 100 ;    is_min_covered =    1 ;    min_val =  1342 ;    max_val =  1408 ;    mean_val =   1364.32 ;    std_val = 13.48
72: covered = 100 ;    is_min_covered =    1 ;    min_val =  1336 ;    max_val =  1408 ;    mean_val =   1362.65 ;    std_val = 13.72
73: covered = 100 ;    is_min_covered =    1 ;    min_val =  1341 ;    max_val =  1408 ;    mean_val =   1364.59 ;    std_val = 14.20
74: covered = 100 ;    is_min_covered =    1 ;    min_val =  1342 ;    max_val =  1408 ;    mean_val =   1361.48 ;    std_val = 11.74
75: covered = 100 ;    is_min_covered =    1 ;    min_val =  1342 ;    max_val =  1390 ;    mean_val =   1359.09 ;    std_val = 10.43
76: covered = 100 ;    is_min_covered =    1 ;    min_val =  1339 ;    max_val =  1392 ;    mean_val =   1358.53 ;    std_val = 10.98
77: covered = 100 ;    is_min_covered =    1 ;    min_val =  1336 ;    max_val =  1395 ;    mean_val =   1357.46 ;    std_val = 10.71
78: covered = 100 ;    is_min_covered =    1 ;    min_val =  1331 ;    max_val =  1383 ;    mean_val =   1356.67 ;    std_val = 10.14
79: covered = 100 ;    is_min_covered =    1 ;    min_val =  1331 ;    max_val =  1383 ;    mean_val =   1353.30 ;    std_val =  9.67
80: covered = 100 ;    is_min_covered =    1 ;    min_val =  1331 ;    max_val =  1383 ;    mean_val =   1350.34 ;    std_val = 10.13
81: covered = 100 ;    is_min_covered =    1 ;    min_val =  1329 ;    max_val =  1383 ;    mean_val =   1349.94 ;    std_val =  9.49
82: covered = 100 ;    is_min_covered =    1 ;    min_val =  1324 ;    max_val =  1370 ;    mean_val =   1348.81 ;    std_val =  9.62
83: covered = 100 ;    is_min_covered =    1 ;    min_val =  1319 ;    max_val =  1370 ;    mean_val =   1348.17 ;    std_val = 10.10
84: covered = 100 ;    is_min_covered =    1 ;    min_val =  1319 ;    max_val =  1368 ;    mean_val =   1349.10 ;    std_val = 10.36
85: covered = 100 ;    is_min_covered =    1 ;    min_val =  1319 ;    max_val =  1380 ;    mean_val =   1350.67 ;    std_val = 12.09
86: covered = 100 ;    is_min_covered =    1 ;    min_val =  1331 ;    max_val =  1380 ;    mean_val =   1350.35 ;    std_val = 10.74
87: covered = 100 ;    is_min_covered =    1 ;    min_val =  1331 ;    max_val =  1371 ;    mean_val =   1348.86 ;    std_val = 11.31
88: covered = 100 ;    is_min_covered =    1 ;    min_val =  1327 ;    max_val =  1372 ;    mean_val =   1348.28 ;    std_val = 11.20
89: covered = 100 ;    is_min_covered =    1 ;    min_val =  1327 ;    max_val =  1368 ;    mean_val =   1347.24 ;    std_val = 10.83
90: covered = 100 ;    is_min_covered =    1 ;    min_val =  1322 ;    max_val =  1367 ;    mean_val =   1345.62 ;    std_val = 10.10
91: covered = 100 ;    is_min_covered =    1 ;    min_val =  1327 ;    max_val =  1382 ;    mean_val =   1343.98 ;    std_val = 11.26
92: covered = 100 ;    is_min_covered =    1 ;    min_val =  1326 ;    max_val =  1382 ;    mean_val =   1342.62 ;    std_val = 10.87
93: covered = 100 ;    is_min_covered =    1 ;    min_val =  1324 ;    max_val =  1371 ;    mean_val =   1342.36 ;    std_val = 10.80
94: covered = 100 ;    is_min_covered =    1 ;    min_val =  1321 ;    max_val =  1371 ;    mean_val =   1341.73 ;    std_val = 11.91
