0: covered = 100 ;    is_min_covered =    1 ;    min_val =  1377 ;    max_val =  1518 ;    mean_val =   1449.48 ;    std_val = 30.23
1: covered = 100 ;    is_min_covered =    1 ;    min_val =  1396 ;    max_val =  1518 ;    mean_val =   1448.47 ;    std_val = 27.92
2: covered = 100 ;    is_min_covered =    1 ;    min_val =  1398 ;    max_val =  1512 ;    mean_val =   1447.94 ;    std_val = 28.91
3: covered = 100 ;    is_min_covered =    1 ;    min_val =  1377 ;    max_val =  1493 ;    mean_val =   1446.25 ;    std_val = 26.13
4: covered = 100 ;    is_min_covered =    1 ;    min_val =  1377 ;    max_val =  1490 ;    mean_val =   1447.08 ;    std_val = 27.44
5: covered = 100 ;    is_min_covered =    1 ;    min_val =  1377 ;    max_val =  1528 ;    mean_val =   1443.07 ;    std_val = 27.03
6: covered = 100 ;    is_min_covered =    1 ;    min_val =  1377 ;    max_val =  1528 ;    mean_val =   1444.23 ;    std_val = 27.45
7: covered = 100 ;    is_min_covered =    1 ;    min_val =  1394 ;    max_val =  1536 ;    mean_val =   1443.25 ;    std_val = 27.41
8: covered = 100 ;    is_min_covered =    1 ;    min_val =  1394 ;    max_val =  1536 ;    mean_val =   1437.96 ;    std_val = 26.21
9: covered = 100 ;    is_min_covered =    1 ;    min_val =  1383 ;    max_val =  1536 ;    mean_val =   1434.92 ;    std_val = 27.92
10: covered = 100 ;    is_min_covered =    1 ;    min_val =  1390 ;    max_val =  1536 ;    mean_val =   1432.80 ;    std_val = 26.13
11: covered = 100 ;    is_min_covered =    1 ;    min_val =  1390 ;    max_val =  1522 ;    mean_val =   1431.89 ;    std_val = 25.47
12: covered = 100 ;    is_min_covered =    1 ;    min_val =  1392 ;    max_val =  1522 ;    mean_val =   1426.53 ;    std_val = 23.14
13: covered = 100 ;    is_min_covered =    1 ;    min_val =  1384 ;    max_val =  1522 ;    mean_val =   1426.38 ;    std_val = 22.11
14: covered = 100 ;    is_min_covered =    1 ;    min_val =  1380 ;    max_val =  1521 ;    mean_val =   1425.49 ;    std_val = 22.83
15: covered = 100 ;    is_min_covered =    1 ;    min_val =  1384 ;    max_val =  1492 ;    mean_val =   1426.67 ;    std_val = 21.11
16: covered = 100 ;    is_min_covered =    1 ;    min_val =  1384 ;    max_val =  1497 ;    mean_val =   1423.49 ;    std_val = 18.34
17: covered = 100 ;    is_min_covered =    1 ;    min_val =  1384 ;    max_val =  1477 ;    mean_val =   1420.79 ;    std_val = 16.15
18: covered = 100 ;    is_min_covered =    1 ;    min_val =  1383 ;    max_val =  1459 ;    mean_val =   1419.86 ;    std_val = 15.64
19: covered = 100 ;    is_min_covered =    1 ;    min_val =  1383 ;    max_val =  1457 ;    mean_val =   1418.28 ;    std_val = 13.97
20: covered = 100 ;    is_min_covered =    1 ;    min_val =  1390 ;    max_val =  1452 ;    mean_val =   1418.71 ;    std_val = 13.47
21: covered = 100 ;    is_min_covered =    1 ;    min_val =  1390 ;    max_val =  1452 ;    mean_val =   1420.23 ;    std_val = 13.38
22: covered = 100 ;    is_min_covered =    1 ;    min_val =  1390 ;    max_val =  1450 ;    mean_val =   1418.57 ;    std_val = 13.95
23: covered = 100 ;    is_min_covered =    1 ;    min_val =  1390 ;    max_val =  1454 ;    mean_val =   1417.93 ;    std_val = 14.60
24: covered = 100 ;    is_min_covered =    1 ;    min_val =  1388 ;    max_val =  1450 ;    mean_val =   1418.03 ;    std_val = 15.75
25: covered = 100 ;    is_min_covered =    1 ;    min_val =  1381 ;    max_val =  1470 ;    mean_val =   1418.24 ;    std_val = 17.67
26: covered = 100 ;    is_min_covered =    1 ;    min_val =  1384 ;    max_val =  1450 ;    mean_val =   1413.74 ;    std_val = 16.15
27: covered = 100 ;    is_min_covered =    1 ;    min_val =  1388 ;    max_val =  1447 ;    mean_val =   1412.05 ;    std_val = 17.02
