0: covered = 100 ;    is_min_covered =    1 ;    min_val =  1384 ;    max_val =  1508 ;    mean_val =   1449.28 ;    std_val = 29.38
1: covered = 100 ;    is_min_covered =    1 ;    min_val =  1386 ;    max_val =  1514 ;    mean_val =   1452.63 ;    std_val = 29.40
2: covered = 100 ;    is_min_covered =    1 ;    min_val =  1386 ;    max_val =  1524 ;    mean_val =   1445.83 ;    std_val = 30.33
3: covered = 100 ;    is_min_covered =    1 ;    min_val =  1381 ;    max_val =  1508 ;    mean_val =   1451.76 ;    std_val = 29.41
4: covered = 100 ;    is_min_covered =    1 ;    min_val =  1381 ;    max_val =  1501 ;    mean_val =   1448.99 ;    std_val = 29.84
5: covered = 100 ;    is_min_covered =    1 ;    min_val =  1360 ;    max_val =  1497 ;    mean_val =   1449.08 ;    std_val = 29.41
6: covered = 100 ;    is_min_covered =    1 ;    min_val =  1361 ;    max_val =  1500 ;    mean_val =   1450.74 ;    std_val = 32.08
7: covered = 100 ;    is_min_covered =    1 ;    min_val =  1361 ;    max_val =  1501 ;    mean_val =   1445.08 ;    std_val = 37.91
8: covered = 100 ;    is_min_covered =    1 ;    min_val =  1361 ;    max_val =  1501 ;    mean_val =   1432.15 ;    std_val = 40.59
9: covered = 100 ;    is_min_covered =    1 ;    min_val =  1359 ;    max_val =  1501 ;    mean_val =   1418.37 ;    std_val = 41.03
10: covered = 100 ;    is_min_covered =    1 ;    min_val =  1361 ;    max_val =  1505 ;    mean_val =   1415.99 ;    std_val = 41.31
11: covered = 100 ;    is_min_covered =    1 ;    min_val =  1361 ;    max_val =  1507 ;    mean_val =   1414.33 ;    std_val = 40.37
12: covered = 100 ;    is_min_covered =    1 ;    min_val =  1361 ;    max_val =  1501 ;    mean_val =   1407.95 ;    std_val = 39.31
13: covered = 100 ;    is_min_covered =    1 ;    min_val =  1357 ;    max_val =  1501 ;    mean_val =   1396.75 ;    std_val = 35.98
14: covered = 100 ;    is_min_covered =    1 ;    min_val =  1357 ;    max_val =  1501 ;    mean_val =   1394.67 ;    std_val = 32.47
15: covered = 100 ;    is_min_covered =    1 ;    min_val =  1353 ;    max_val =  1482 ;    mean_val =   1393.80 ;    std_val = 29.14
16: covered = 100 ;    is_min_covered =    1 ;    min_val =  1353 ;    max_val =  1482 ;    mean_val =   1395.30 ;    std_val = 28.97
17: covered = 100 ;    is_min_covered =    1 ;    min_val =  1353 ;    max_val =  1480 ;    mean_val =   1394.33 ;    std_val = 28.43
18: covered = 100 ;    is_min_covered =    1 ;    min_val =  1353 ;    max_val =  1480 ;    mean_val =   1393.06 ;    std_val = 29.68
19: covered = 100 ;    is_min_covered =    1 ;    min_val =  1352 ;    max_val =  1474 ;    mean_val =   1390.78 ;    std_val = 29.25
20: covered = 100 ;    is_min_covered =    1 ;    min_val =  1346 ;    max_val =  1474 ;    mean_val =   1385.58 ;    std_val = 28.22
21: covered = 100 ;    is_min_covered =    1 ;    min_val =  1352 ;    max_val =  1452 ;    mean_val =   1381.58 ;    std_val = 21.83
