0: covered = 100 ;    is_min_covered =    1 ;    min_val =  1396 ;    max_val =  1524 ;    mean_val =   1445.73 ;    std_val = 30.04
1: covered = 100 ;    is_min_covered =    1 ;    min_val =  1379 ;    max_val =  1508 ;    mean_val =   1435.68 ;    std_val = 25.04
2: covered = 100 ;    is_min_covered =    1 ;    min_val =  1379 ;    max_val =  1493 ;    mean_val =   1425.90 ;    std_val = 24.21
3: covered = 100 ;    is_min_covered =    1 ;    min_val =  1379 ;    max_val =  1490 ;    mean_val =   1417.09 ;    std_val = 20.74
4: covered = 100 ;    is_min_covered =    1 ;    min_val =  1377 ;    max_val =  1462 ;    mean_val =   1411.38 ;    std_val = 15.61
5: covered = 100 ;    is_min_covered =    1 ;    min_val =  1376 ;    max_val =  1451 ;    mean_val =   1405.41 ;    std_val = 16.36
6: covered = 100 ;    is_min_covered =    1 ;    min_val =  1375 ;    max_val =  1461 ;    mean_val =   1403.64 ;    std_val = 18.01
7: covered = 100 ;    is_min_covered =    1 ;    min_val =  1360 ;    max_val =  1443 ;    mean_val =   1399.34 ;    std_val = 18.58
8: covered = 100 ;    is_min_covered =    1 ;    min_val =  1359 ;    max_val =  1441 ;    mean_val =   1392.86 ;    std_val = 17.57
9: covered = 100 ;    is_min_covered =    1 ;    min_val =  1359 ;    max_val =  1435 ;    mean_val =   1388.23 ;    std_val = 16.64
10: covered = 100 ;    is_min_covered =    1 ;    min_val =  1356 ;    max_val =  1435 ;    mean_val =   1385.69 ;    std_val = 17.50
11: covered = 100 ;    is_min_covered =    1 ;    min_val =  1360 ;    max_val =  1435 ;    mean_val =   1382.59 ;    std_val = 18.54
12: covered = 100 ;    is_min_covered =    1 ;    min_val =  1353 ;    max_val =  1425 ;    mean_val =   1379.70 ;    std_val = 15.91
13: covered = 100 ;    is_min_covered =    1 ;    min_val =  1353 ;    max_val =  1425 ;    mean_val =   1376.20 ;    std_val = 17.26
14: covered = 100 ;    is_min_covered =    1 ;    min_val =  1344 ;    max_val =  1412 ;    mean_val =   1369.98 ;    std_val = 13.72
15: covered = 100 ;    is_min_covered =    1 ;    min_val =  1342 ;    max_val =  1405 ;    mean_val =   1365.11 ;    std_val = 11.57
16: covered = 100 ;    is_min_covered =    1 ;    min_val =  1342 ;    max_val =  1395 ;    mean_val =   1363.56 ;    std_val =  9.12
17: covered = 100 ;    is_min_covered =    1 ;    min_val =  1342 ;    max_val =  1395 ;    mean_val =   1362.18 ;    std_val = 11.86
18: covered = 100 ;    is_min_covered =    1 ;    min_val =  1334 ;    max_val =  1398 ;    mean_val =   1360.62 ;    std_val = 14.69
19: covered = 100 ;    is_min_covered =    1 ;    min_val =  1333 ;    max_val =  1390 ;    mean_val =   1356.62 ;    std_val = 10.20
20: covered = 100 ;    is_min_covered =    1 ;    min_val =  1333 ;    max_val =  1380 ;    mean_val =   1355.31 ;    std_val = 11.11
21: covered = 100 ;    is_min_covered =    1 ;    min_val =  1331 ;    max_val =  1371 ;    mean_val =   1349.51 ;    std_val =  9.69
22: covered = 100 ;    is_min_covered =    1 ;    min_val =  1331 ;    max_val =  1371 ;    mean_val =   1345.32 ;    std_val = 10.22
