0: covered = 100 ;    is_min_covered =    1 ;    min_val =  1390 ;    max_val =  1508 ;    mean_val =   1440.86 ;    std_val = 28.77
1: covered = 100 ;    is_min_covered =    1 ;    min_val =  1390 ;    max_val =  1504 ;    mean_val =   1431.34 ;    std_val = 25.02
2: covered = 100 ;    is_min_covered =    1 ;    min_val =  1386 ;    max_val =  1504 ;    mean_val =   1421.10 ;    std_val = 20.03
3: covered = 100 ;    is_min_covered =    1 ;    min_val =  1382 ;    max_val =  1471 ;    mean_val =   1415.57 ;    std_val = 16.55
4: covered = 100 ;    is_min_covered =    1 ;    min_val =  1375 ;    max_val =  1467 ;    mean_val =   1411.34 ;    std_val = 16.55
5: covered = 100 ;    is_min_covered =    1 ;    min_val =  1348 ;    max_val =  1467 ;    mean_val =   1407.56 ;    std_val = 16.84
6: covered = 100 ;    is_min_covered =    1 ;    min_val =  1348 ;    max_val =  1433 ;    mean_val =   1402.28 ;    std_val = 14.96
7: covered = 100 ;    is_min_covered =    1 ;    min_val =  1318 ;    max_val =  1432 ;    mean_val =   1382.07 ;    std_val = 25.89
8: covered = 100 ;    is_min_covered =    1 ;    min_val =  1333 ;    max_val =  1432 ;    mean_val =   1378.96 ;    std_val = 24.68
9: covered = 100 ;    is_min_covered =    1 ;    min_val =  1330 ;    max_val =  1414 ;    mean_val =   1370.25 ;    std_val = 24.11
10: covered = 100 ;    is_min_covered =    1 ;    min_val =  1329 ;    max_val =  1414 ;    mean_val =   1364.78 ;    std_val = 21.09
11: covered = 100 ;    is_min_covered =    1 ;    min_val =  1320 ;    max_val =  1413 ;    mean_val =   1357.73 ;    std_val = 20.09
12: covered = 100 ;    is_min_covered =    1 ;    min_val =  1321 ;    max_val =  1413 ;    mean_val =   1349.27 ;    std_val = 17.89
13: covered = 100 ;    is_min_covered =    1 ;    min_val =  1319 ;    max_val =  1386 ;    mean_val =   1344.10 ;    std_val = 16.62
14: covered = 100 ;    is_min_covered =    1 ;    min_val =  1315 ;    max_val =  1386 ;    mean_val =   1336.61 ;    std_val = 12.56
15: covered = 100 ;    is_min_covered =    1 ;    min_val =  1313 ;    max_val =  1368 ;    mean_val =   1333.44 ;    std_val = 10.42
16: covered = 100 ;    is_min_covered =    1 ;    min_val =  1315 ;    max_val =  1366 ;    mean_val =   1332.33 ;    std_val = 10.01
17: covered = 100 ;    is_min_covered =    1 ;    min_val =  1315 ;    max_val =  1364 ;    mean_val =   1328.68 ;    std_val =  8.29
18: covered = 100 ;    is_min_covered =    1 ;    min_val =  1314 ;    max_val =  1364 ;    mean_val =   1328.76 ;    std_val =  8.74
19: covered = 100 ;    is_min_covered =    1 ;    min_val =  1315 ;    max_val =  1364 ;    mean_val =   1327.17 ;    std_val =  6.60
20: covered = 100 ;    is_min_covered =    1 ;    min_val =  1315 ;    max_val =  1363 ;    mean_val =   1325.58 ;    std_val =  6.38
21: covered = 100 ;    is_min_covered =    1 ;    min_val =  1311 ;    max_val =  1338 ;    mean_val =   1325.07 ;    std_val =  5.37
22: covered = 100 ;    is_min_covered =    1 ;    min_val =  1305 ;    max_val =  1337 ;    mean_val =   1323.23 ;    std_val =  6.65
23: covered = 100 ;    is_min_covered =    1 ;    min_val =  1302 ;    max_val =  1336 ;    mean_val =   1318.73 ;    std_val =  8.07
24: covered = 100 ;    is_min_covered =    1 ;    min_val =  1301 ;    max_val =  1336 ;    mean_val =   1318.46 ;    std_val =  7.68
25: covered = 100 ;    is_min_covered =    1 ;    min_val =  1305 ;    max_val =  1334 ;    mean_val =   1317.85 ;    std_val =  7.23
26: covered = 100 ;    is_min_covered =    1 ;    min_val =  1307 ;    max_val =  1337 ;    mean_val =   1318.65 ;    std_val =  7.19
27: covered = 100 ;    is_min_covered =    1 ;    min_val =  1304 ;    max_val =  1329 ;    mean_val =   1315.56 ;    std_val =  5.60
28: covered = 100 ;    is_min_covered =    1 ;    min_val =  1299 ;    max_val =  1329 ;    mean_val =   1313.56 ;    std_val =  5.00
29: covered = 100 ;    is_min_covered =    1 ;    min_val =  1297 ;    max_val =  1329 ;    mean_val =   1313.47 ;    std_val =  5.74
30: covered = 100 ;    is_min_covered =    1 ;    min_val =  1297 ;    max_val =  1323 ;    mean_val =   1309.84 ;    std_val =  5.99
